Grid-cell,Longitude,Latitude
5133,-1.75,40.25
5134,-1.25,40.25
5135,-0.75,40.25
5136,-0.25,40.25
5137,-8.25,40.75
5138,-7.75,40.75
5139,-7.25,40.75
5140,-6.75,40.75
5141,-6.25,40.75
5142,-5.75,40.75
5143,-5.25,40.75
5144,-4.75,40.75
5145,-4.25,40.75
5146,-3.75,40.75
5147,-3.25,40.75
5148,-2.75,40.75
5149,-2.25,40.75
5150,-1.75,40.75
5151,-1.25,40.75
5152,-0.75,40.75
5153,-0.25,40.75
5154,-8.25,41.25
5155,-7.75,41.25
5156,-7.25,41.25
5157,-6.75,41.25
5158,-6.25,41.25
5159,-5.75,41.25
5160,-5.25,41.25
5161,-4.75,41.25
5162,-4.25,41.25
5163,-3.75,41.25
5164,-3.25,41.25
5165,-2.75,41.25
5166,-2.25,41.25
5167,-1.75,41.25
5168,-1.25,41.25
5169,-0.75,41.25
5170,-0.25,41.25
5171,-8.25,41.75
5172,-7.75,41.75
5173,-7.25,41.75
5174,-6.75,41.75
5175,-6.25,41.75
5176,-5.75,41.75
5177,-5.25,41.75
5178,-4.75,41.75
5179,-4.25,41.75
5180,-3.75,41.75
5181,-3.25,41.75
5182,-2.75,41.75
5183,-2.25,41.75
5184,-1.75,41.75
5185,-1.25,41.75
5186,-0.75,41.75
5187,-0.25,41.75
5188,-8.25,42.25
5189,-7.75,42.25
5190,-7.25,42.25
5191,-6.75,42.25
5192,-6.25,42.25
5193,-5.75,42.25
5194,-5.25,42.25
5195,-4.75,42.25
5196,-4.25,42.25
5197,-3.75,42.25
5198,-3.25,42.25
5199,-2.75,42.25
5200,-2.25,42.25
5201,-1.75,42.25
5202,-1.25,42.25
5203,-0.75,42.25
5204,-0.25,42.25
5205,-8.25,42.75
5206,-7.75,42.75
5207,-7.25,42.75
5208,-6.75,42.75
5209,-6.25,42.75
5210,-5.75,42.75
5211,-5.25,42.75
5212,-4.75,42.75
5213,-4.25,42.75
5214,-3.75,42.75
5215,-3.25,42.75
5216,-2.75,42.75
5217,-2.25,42.75
5218,-1.75,42.75
5219,-1.25,42.75
5220,-0.75,42.75
5221,-0.25,42.75
5222,-8.75,43.25
5223,-8.25,43.25
5224,-7.75,43.25
5225,-7.25,43.25
5226,-6.75,43.25
5227,-6.25,43.25
5228,-5.75,43.25
5229,-5.25,43.25
5230,-4.75,43.25
5231,-4.25,43.25
5232,-3.75,43.25
5233,-3.25,43.25
5234,-2.75,43.25
5235,-2.25,43.25
5236,-1.75,43.25
5237,-1.25,43.25
5238,-0.75,43.25
5239,-0.25,43.25
5240,-7.75,43.75
5241,-0.75,43.75
5242,-0.25,43.75
5243,-0.75,44.25
5244,-0.25,44.25
5245,-0.75,44.75
5246,-0.25,44.75
5247,-0.75,45.25
5248,-0.25,45.75
5249,-0.25,46.25
5250,-1.25,46.75
5251,-0.75,46.75
5252,-0.25,46.75
5253,-1.25,47.25
5254,-0.75,47.25
5255,-0.25,47.25
5256,-2.75,47.75
5257,-2.25,47.75
5258,-1.75,47.75
5259,-1.25,47.75
5260,-0.75,47.75
5261,-0.25,47.75
5262,-4.25,48.25
5263,-3.75,48.25
5264,-3.25,48.25
5265,-2.75,48.25
5266,-2.25,48.25
5267,-1.75,48.25
5268,-1.25,48.25
5269,-0.75,48.25
5270,-0.25,48.25
5271,-3.75,48.75
5272,-3.25,48.75
5273,-1.75,48.75
5274,-1.25,48.75
5275,-0.75,48.75
5276,-0.25,48.75
5277,-0.75,49.25
5278,-0.25,49.25
5279,-5.25,50.25
5280,-4.75,50.25
5281,-4.25,50.75
5282,-3.75,50.75
5283,-3.25,50.75
5284,-3.75,51.25
5285,-3.25,51.25
5286,-2.75,51.25
5287,-2.25,51.25
5288,-1.75,51.25
5289,-1.25,51.25
5290,-0.75,51.25
5291,-0.25,51.25
5292,-9.25,51.75
5293,-8.75,51.75
5294,-3.75,51.75
5295,-3.25,51.75
5296,-2.75,51.75
5297,-2.25,51.75
5298,-1.75,51.75
5299,-1.25,51.75
5300,-0.75,51.75
5301,-0.25,51.75
5302,-9.25,52.25
5303,-8.75,52.25
5304,-8.25,52.25
5305,-7.75,52.25
5306,-4.25,52.25
5307,-3.75,52.25
5308,-3.25,52.25
5309,-2.75,52.25
5310,-2.25,52.25
5311,-1.75,52.25
5312,-1.25,52.25
5313,-0.75,52.25
5314,-0.25,52.25
5315,-8.75,52.75
5316,-8.25,52.75
5317,-7.75,52.75
5318,-7.25,52.75
5319,-6.75,52.75
5320,-6.25,52.75
5321,-3.25,52.75
5322,-2.75,52.75
5323,-2.25,52.75
5324,-1.75,52.75
5325,-1.25,52.75
5326,-0.75,52.75
5327,-0.25,52.75
5328,-8.75,53.25
5329,-8.25,53.25
5330,-7.75,53.25
5331,-7.25,53.25
5332,-6.75,53.25
5333,-6.25,53.25
5334,-3.75,53.25
5335,-3.25,53.25
5336,-2.75,53.25
5337,-2.25,53.25
5338,-1.75,53.25
5339,-1.25,53.25
5340,-0.75,53.25
5341,-0.25,53.25
5342,-9.25,53.75
5343,-8.75,53.75
5344,-8.25,53.75
5345,-7.75,53.75
5346,-7.25,53.75
5347,-6.75,53.75
5348,-6.25,53.75
5349,-2.25,53.75
5350,-1.75,53.75
5351,-1.25,53.75
5352,-0.75,53.75
5353,-0.25,53.75
5354,-9.25,54.25
5355,-8.75,54.25
5356,-8.25,54.25
5357,-7.75,54.25
5358,-7.25,54.25
5359,-6.75,54.25
5360,-6.25,54.25
5361,-5.75,54.25
5362,-2.25,54.25
5363,-1.75,54.25
5364,-1.25,54.25
5365,-0.75,54.25
5366,-7.75,54.75
5367,-7.25,54.75
5368,-6.75,54.75
5369,-6.25,54.75
5370,-5.75,54.75
5371,-2.75,54.75
5372,-2.25,54.75
5373,-1.75,54.75
5374,-1.25,54.75
5375,-7.25,55.25
5376,-6.25,55.25
5377,-4.25,55.25
5378,-3.75,55.25
5379,-3.25,55.25
5380,-2.75,55.25
5381,-2.25,55.25
5382,-1.75,55.25
5383,-5.25,55.75
5384,-4.25,55.75
5385,-3.75,55.75
5386,-3.25,55.75
5387,-2.75,55.75
5388,-2.25,55.75
5389,-5.25,56.25
5390,-4.75,56.25
5391,-3.75,56.25
5392,-3.25,56.25
5393,-5.75,56.75
5394,-5.25,56.75
5395,-4.75,56.75
5396,-4.25,56.75
5397,-3.75,56.75
5398,-3.25,56.75
5399,-2.75,56.75
5400,-5.25,57.25
5401,-4.75,57.25
5402,-4.25,57.25
5403,-3.75,57.25
5404,-3.25,57.25
5405,-2.75,57.25
5406,-2.25,57.25
5407,-4.75,57.75
5408,-4.25,57.75
5409,-3.25,57.75
5410,-2.75,57.75
5411,-4.75,58.25
5412,-4.25,58.25
5413,-3.75,58.25
5414,-3.25,58.75
