STARTcounty,area,pla,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,mill,lMincome,lLStax_pc,perc_catholics_1800,ind_share_1831
WESTMORLAND,9.7187030000,KINGS MEABURN,0.8970588400,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0882352960
WESTMORLAND,13.7597390000,SELSIDE AND WHITWELL,0.8363636100,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.1102661600,0.1272727300
WESTMORLAND,17.1470920000,WHINFELL,0.9245283000,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,2.1425142000,0.0000000000,0.1355140200,0.0566037740
WESTMORLAND,15.7052890000,GRAYRIGG,0.6166666700,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.1198347100,0.2333333300
WESTMORLAND,4.3605560000,DILLICAR,0.8076922900,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.2660550500,0.1538461600
WESTMORLAND,7.0245595000,LAMBRIGG,0.8653846400,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.1647727300,0.0769230800
WESTMORLAND,5.2209025000,DOCKER,0.8000000100,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.3052631600,0.0000000000
WESTMORLAND,9.8785940000,NEW HUTTON,0.6086956300,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.1686046600,0.1521739100
WESTMORLAND,15.5019910000,OLD HUTTON WITH HOLMSCALES,0.5050504800,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0675990660,0.2525252400
WESTMORLAND,11.8729780000,FIRBANK,0.9074074000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0210526320,0.0370370370
WESTMORLAND,20.2842360000,KILLINGTON,0.7837837900,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0132450330,0.1351351300
WESTMORLAND,5.7491860000,SLEAGILL,0.6818181900,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2272727300
WESTMORLAND,29.9821200000,MIDDLETON,0.7666666500,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0139860140,0.0777777810
WESTMORLAND,11.0539000000,MANSERGH,0.7692307800,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0172413790,0.0923076940
WESTMORLAND,14.4217820000,LUPTON,0.7727272500,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0141843970,0.1969697000
WESTMORLAND,13.2176450000,KIRKBY LONSDALE,0.2671394900,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0023724793,0.4633569700
WESTMORLAND,17.4745400000,BARBON,0.5609756100,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0125786160,0.1829268300
WESTMORLAND,17.5361740000,CASTERTON,0.6704545600,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0132450330,0.1818181900
WESTMORLAND,11.0595660000,HUTTON ROOF,0.5662650500,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0113960110,0.4216867400
WESTMORLAND,14.1541260000,PRESTON PATRICK,0.5535714000,1.0000000000,0.0000000000,,,0.0000000000,2.1425142000,0.0000000000,0.0000000000,0.1785714300
WESTMORLAND,6.2919730000,HOLME,0.2397260200,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1986301400
WESTMORLAND,5.1780230000,BURTON IN KENDAL,0.2432432500,2.0000000000,1.0000000000,,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3027027000
WESTMORLAND,7.0192870000,MORLAND,0.4901960800,2.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2843137400
WESTMORLAND,4.3467555000,FARLETON,0.8214286000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0111111110,0.1071428600
WESTMORLAND,2.7743940000,HAVERBRACK,0.3103448200,0.0000000000,0.0000000000,,,0.0000000000,1.9694406000,0.0000000000,0.0083333338,0.3793103400
WESTMORLAND,18.9414340000,WITHERSLACK,0.6499999800,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0020491802,0.1857142900
WESTMORLAND,8.2923025000,MEATHOP AND ULPHA,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0116279070,0.0000000000
WESTMORLAND,13.9887650000,BEETHAM,0.7122641800,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011695906,0.1745283000
WESTMORLAND,7.4103360000,ARNSIDE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,12.0774790000,NEWBY,0.7555555700,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1555555600
WESTMORLAND,9.5404850000,GREAT STRICKLAND,0.8873239200,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1126760500
WESTMORLAND,3.1981330000,LITTLE STRICKLAND,0.8888889000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333360
WESTMORLAND,6.3876865000,THRIMBY,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
WESTMORLAND,14.8021250000,LOWTHER,0.4814814900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2666666800
WESTMORLAND,44.0418680000,BAMPTON,0.8103448200,2.0000000000,0.0000000000,,,0.0000000000,1.5738107000,0.0000000000,0.0000000000,0.1321839100
WESTMORLAND,24.7415080000,BROUGHAM,0.9285714000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.1228070200,0.0357142870
WESTMORLAND,11.0750660000,HELTON,0.7142857300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2321428500
WESTMORLAND,7.4942560000,ASKHAM,0.4431818100,1.0000000000,0.0000000000,,,0.0000000000,1.9459101000,0.0000000000,0.0000000000,0.3522727200
WESTMORLAND,5.3542265000,YANWATH AND EAMONT BRIDGE,0.6600000300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0030581041,0.2800000000
WESTMORLAND,4.6161271406,SOCKBRIDGE AND TIRRIL,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,1.193350787109375,LOW WINDER,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.1578947300,0.0000000000
WESTMORLAND,10.04493950195313,HIGH BARTON,0.6890243900,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0164203610,0.2256097500
WESTMORLAND,7.0537050000,"UNDIVIDED MOOR, COMMON TO TOWNSHIPS OF HIGH BARTON, SOCKBRIDGE AND LOW WINDER",,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,0.1034300078,STACKROW DIVISIONS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,31.9774100000,MARTINDALE,0.7592592800,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0054945056,0.1111111100
WESTMORLAND,67.59375199999999,HARTSOP AND PATTERDALE,0.4384615400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0024999999,0.0846153870
WESTMORLAND,109.9912960000,SHAP,0.6945454500,1.0000000000,0.0000000000,,,0.0000000000,4.0574932000,0.0000000000,0.0000000000,0.2181818200
WESTMORLAND,4.9041045000,NEWBIGGIN,0.5581395600,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3255814000
WESTMORLAND,2.3158155469,BIRKDALE FELLS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,19.5360620625,CROSBY RAVENSWORTH FELL,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,15.45169492578125,CROSBY RAVENSWORTH,0.7665369500,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1595330700
WESTMORLAND,1.3522875000,BANK MOOR,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,17.2584660000,MAULDS MEABURN,,0.0000000000,0.0000000000,,,0.0000000000,1.0930413000,0.0000000000,,
WESTMORLAND,9.260096000000001,REAGILL,,1.0000000000,0.0000000000,,,0.0000000000,2.4828212000,0.0000000000,,
WESTMORLAND,6.4634180000,HOFF AND ROW,0.7407407200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0740740750
WESTMORLAND,5.7901665000,COLBY,0.8529411600,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0294117650
WESTMORLAND,5.8107165000,CRACKENTHORPE,0.7500000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1111111100
WESTMORLAND,3.7955327500,SCATTERGATE,0.4390243900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3170731700
WESTMORLAND,5.0485550000,TEMPLE SOWERBY,0.2692307800,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0182648390,0.4134615400
WESTMORLAND,0.2300850313,APPLEBY,0.1853658600,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,1.6094379000,0.0000000000,0.0000000000,0.5756097400
WESTMORLAND,14.1198460000,BONGATE,0.4705882400,1.0000000000,1.0000000000,,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2882353100
WESTMORLAND,23.6158700000,MURTON,0.3137255000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0980392170
WESTMORLAND,19.7537680000,HILTON,0.2000000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1333333400
WESTMORLAND,2.6693030000,BURRELLS,0.7727272500,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1818181900
WESTMORLAND,5.6051760000,DRYBECK,0.8999999800,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0666666700
WESTMORLAND,16.3050120000,ASBY WINDERWATH,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,8.858245999999999,LITTLE ASBY,,0.0000000000,0.0000000000,,,0.0000000000,0.5924056200,0.0000000000,,
WESTMORLAND,10.1464490000,ASBY COATSFORTH,0.6842105400,3.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1403508800
WESTMORLAND,10.0627370000,GREAT ORMSIDE,0.8000000100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1272727300
WESTMORLAND,10.2469220000,KIRBY THORE,,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,46.4884120000,WARCOP,0.7604166900,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1302083300
WESTMORLAND,12.8436910000,GREAT MUSGRAVE,0.8000000100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
WESTMORLAND,4.8168890000,LITTLE MUSGRAVE,1.0000000000,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
WESTMORLAND,15.9517550000,CROSBY GARRETT,0.6875000000,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0781250000
WESTMORLAND,11.1507760000,HILLBECK,0.5263158100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2105263200
WESTMORLAND,6.3271735000,BROUGH,0.3036437300,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4372469800
WESTMORLAND,66.24550000000001,STAINMORE,0.6127167300,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1213872800
WESTMORLAND,4.8616685000,BROUGH SOWERBY,0.8837209300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0930232550
WESTMORLAND,10.6560210000,SOULBY,0.6710526300,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0429687500,0.2105263200
WESTMORLAND,18.2974440000,WINTON,0.6499999800,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0411985030,0.2333333300
WESTMORLAND,31.7329160000,MILBURN,0.7472527600,1.0000000000,0.0000000000,,,0.0000000000,2.1430030000,0.0000000000,0.0246153850,0.1318681400
WESTMORLAND,18.5591160000,KABER,0.8936170300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0611111110,0.0425531900
WESTMORLAND,12.9758290000,HARTLEY,0.5853658300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0880000000,0.0975609720
WESTMORLAND,8.8866750000,NATEBY,0.6136363700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0808823560,0.3181818100
WESTMORLAND,33.8074200000,MALLERSTANG,0.6315789200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4606092000,0.0429687500,0.0921052620
WESTMORLAND,5.5930700000,WHARTON,0.5000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.1447368400,0.1785714300
WESTMORLAND,12.6905010000,KIRKBY STEPHEN,0.1514195700,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0078069554,0.4227129200
WESTMORLAND,4.5679530000,WAITBY,0.8333333100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.2682927000,0.0833333360
WESTMORLAND,6.4693570000,SMARDALE,0.6666666900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.2115384600,0.2500000000
WESTMORLAND,64.4388280000,RAVENSTONEDALE,0.7429577700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0019305019,0.1690140800
WESTMORLAND,25.5641380000,LANGDALE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,18.5912520000,RAISBECK,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,14.3836620000,ORTON,0.7386934800,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1105527700
WESTMORLAND,2.2178682500,BIRKBECK FELLS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,7.2450715000,BIRKBECK FELLS COMMON,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,0.8330105469,BIRKBECK FELLS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,8.571032000000001,BRETHERDALE,,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,29.7765700000,TEBAY,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,37.7743880000,LANGDALE,0.5689654900,0.0000000000,0.0000000000,,,0.0000000000,2.2300143000,0.0000000000,0.0000000000,0.1379310300
WESTMORLAND,29.9191020000,GRASMERE,0.7191011300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0898876410
WESTMORLAND,19.7046660000,RYDAL AND LOUGHRIGG,0.7209302200,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1511627900
WESTMORLAND,10.8575280000,AMBLESIDE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,21.2524640000,LONG MARTON,0.5539906000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1502347400
WESTMORLAND,6.3078980000,BRAMPTON,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,68.4427360000,DUFTON,0.2702702600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1689189200
WESTMORLAND,7.2161975000,AMBLESIDE,0.4100719400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2661870400
WESTMORLAND,23.7885600000,TROUTBECK,0.5306122300,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2448979600
WESTMORLAND,35.1392360000,APPLETHWAITE,,1.0000000000,0.0000000000,,,0.0000000000,2.1425142000,0.0000000000,,
WESTMORLAND,17.5986520000,UNDERMILLBECK,0.3305439400,0.0000000000,0.0000000000,,,0.0000000000,2.1425142000,0.0000000000,0.0000000000,0.3347280300
WESTMORLAND,32.8640020000,CROSTHWAITE AND LYTH,0.5000000000,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2070707100
WESTMORLAND,14.3737972813,LEVENS,0.7206704000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1899441300
WESTMORLAND,5.7317210000,HEVERSHAM,,1.0000000000,4.0000000000,,0.0000000000,1.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,3.2622900000,MILNTHORPE,0.3711911400,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3601107900
WESTMORLAND,9.150347999999999,PRESTON RICHARD,0.6630435000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1847826100
WESTMORLAND,2.6773947500,HINCASTER,0.7647059000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0588235300
WESTMORLAND,7.8090231250,CLIBURN,0.6779661200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2033898200
WESTMORLAND,2.1767370000,SEDGWICK,0.3090909100,0.0000000000,0.0000000000,,,0.0000000000,2.1425142000,0.0000000000,0.0000000000,0.2000000000
WESTMORLAND,7.2902670000,STAINTON,0.5140187100,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1028037400
WESTMORLAND,4.6592065000,NATLAND,0.5166666500,2.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.1228813500,0.2666666800
WESTMORLAND,13.3770300000,HELSINGTON,0.9012345700,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0979729740,0.0370370370
WESTMORLAND,20.5977900000,UNDERBARROW AND BRADLEYFIELD,0.7461538300,2.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0551330780,0.1538461600
WESTMORLAND,2.0016079297,NETHER GRAVESHIP,0.1216216200,0.0000000000,0.0000000000,4.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.3717948800,0.2432432500
WESTMORLAND,0.1696039844,KIRKLAND,,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,,
WESTMORLAND,8.590318999999999,KENDAL,0.0321947370,2.0000000000,12.0000000000,1.0000000000,1.0000000000,1.0000000000,2.7177255000,0.0000000000,0.0025743453,0.4526894400
WESTMORLAND,13.8075710000,"SCALTHWAITERIGG, HAY AND HUTTON-I-THE-HAY",0.5869565000,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0763157900,0.1086956500
WESTMORLAND,2.5446195000,PATTON,0.6999999900,1.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.4084506900,0.1000000000
WILTSHIRE,14.2582380000,BISHOPSTONE,0.7124999800,4.0000000000,0.0000000000,1.0000000000,,0.0000000000,3.2308044000,5.6489024000,0.0087209307,0.2500000000
WILTSHIRE,9.9537440000,BAYDON,0.7978723600,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,5.0989952000,0.0000000000,0.1702127600
WILTSHIRE,34.4826480000,ALDBOURNE,0.5373134600,3.0000000000,0.0000000000,,1.0000000000,0.0000000000,3.3730266000,4.3782105000,0.0000000000,0.3843283700
WILTSHIRE,14.4558240000,OGBOURNE ST GEORGE,0.7343750000,2.0000000000,0.0000000000,4.0000000000,,0.0000000000,0.0000000000,5.3997931000,0.0000000000,0.1250000000
WILTSHIRE,22.0369680000,OGBOURNE ST ANDREW,0.7603305600,0.0000000000,0.0000000000,,,0.0000000000,0.4054651000,5.8431726000,0.0000000000,0.1404958700
WILTSHIRE,1.8550665000,LANGDON WYKE,,0.0000000000,0.0000000000,,,0.0000000000,3.2681420000,0.0000000000,,
WILTSHIRE,8.815073999999999,WINTERBOURNE BASSETT,0.8750000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,5.1155958000,0.0000000000,0.0468750000
WILTSHIRE,5.6475725000,BERWICK BASSETT,0.8666666700,0.0000000000,0.0000000000,,,0.0000000000,3.9420671000,3.3510730000,0.0000000000,0.1333333400
WILTSHIRE,7.6500125000,WINTERBOURNE MONKTON,0.8360655900,1.0000000000,0.0000000000,,,0.0000000000,3.3566067000,5.2288547000,0.0000000000,0.1311475300
WILTSHIRE,6.7508270000,YATESBURY,0.7857142700,0.0000000000,0.0000000000,,,0.0000000000,2.0636933000,3.0987730000,0.0000000000,0.0833333360
WILTSHIRE,10.2601380000,EYSEY,0.9361702200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
WILTSHIRE,5.4427420000,MARSTON MEYSEY,0.6666666900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1176470600
WILTSHIRE,10.8018517500,COMPTON BASSETT,0.7153846000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8177123000,0.0000000000,0.1153846200
WILTSHIRE,32.7208328984,CALNE,0.4016393400,2.0000000000,0.0000000000,,1.0000000000,0.0000000000,2.0368819000,6.0304561000,0.0000000000,0.3214936300
WILTSHIRE,4.0149615000,BOWOOD,0.6818181900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0909090940
WILTSHIRE,5.7531350000,PEWSHAM,0.7291666900,1.0000000000,0.0000000000,,,0.0000000000,3.1403737000,0.0000000000,0.0000000000,0.1145833400
WILTSHIRE,15.4803820000,LACOCK,0.4371428500,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,4.0083933000,3.8047638000,0.0000000000,0.1714285800
WILTSHIRE,27.0350060000,CORSHAM,0.4865181700,1.0000000000,0.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0959201000,0.0000000000,0.2356389200
WILTSHIRE,7.2440202188,BIDDESTONE ST NICHOLAS,0.5454545600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.5693812000,0.0000000000,0.3363636400
WILTSHIRE,0.7211769063,BIDDESTONE ST PETER,0.8571428700,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1428571500
WILTSHIRE,1.9309190000,SLAUGHTERFORD,0.6111111000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.1676984000,0.0000000000,0.1111111100
WILTSHIRE,15.9872210000,COLERNE,0.6068376300,2.0000000000,0.0000000000,9.0000000000,0.0000000000,0.0000000000,4.2087889000,2.2769222000,0.0000000000,0.2863248000
WILTSHIRE,1.7090603984,DITTERIDGE,,0.0000000000,0.0000000000,,,0.0000000000,1.9163096000,0.0000000000,,
WILTSHIRE,17.29097575683594,BOX,0.3325581300,2.0000000000,0.0000000000,,,0.0000000000,0.2876820900,4.8589907000,0.0036742191,0.1465116300
WILTSHIRE,7.6457485000,MONKTON FARLEIGH,0.5368421100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.7700856000,0.0000000000,0.1789473700
WILTSHIRE,0.9335628750,COTTLES,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
WILTSHIRE,1.5300428281,LITTLE CHALFIELD,0.5454545600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
WILTSHIRE,5.0514174063,ATWORTH,0.5092024800,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7495041000,0.0085106380,0.1349693200
WILTSHIRE,3.8323754531,GREAT CHALFIELD,,4.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4339871000,,
WILTSHIRE,6.6350885000,BROUGHTON GIFFORD,0.4198895100,0.0000000000,0.0000000000,,,0.0000000000,0.2876820900,4.1773133000,0.0000000000,0.1270718300
WILTSHIRE,34.3010280000,MELKSHAM,0.2862488300,1.0000000000,2.0000000000,,0.0000000000,1.0000000000,4.6189089000,5.0172062000,0.0000000000,0.2731524700
WILTSHIRE,10.9128290000,SEEND,0.3703703600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.3325658000,0.0000000000,0.2592592500
WILTSHIRE,10.8119150000,ROWDE,0.6122449000,4.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.9162907600,3.4512737000,0.0000000000,0.2367346900
WILTSHIRE,25.5824860000,CRICKLADE ST SAMPSON,0.5183946500,0.0000000000,0.0000000000,,1.0000000000,0.0000000000,2.1972246000,4.4391074000,0.0000000000,0.2809364500
WILTSHIRE,0.3942401250,CRICKLADE ST MARY,0.3693693600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3693693600
WILTSHIRE,7.4159620000,LATTON,0.6767676500,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,4.9579377000,4.4574432000,0.0000000000,0.1717171700
WILTSHIRE,13.5514400000,BROMHAM,0.5876777200,2.0000000000,0.0000000000,,,0.0000000000,3.5125399000,3.6840577000,0.0000000000,0.1777251200
WILTSHIRE,6.9859515000,HEDDINGTON,0.8076922900,0.0000000000,0.0000000000,,,0.0000000000,2.7002420000,3.0445225000,0.0000000000,0.1153846200
WILTSHIRE,35.2445240000,BISHOPS CANNINGS,0.7307692200,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,4.9653158000,0.0000000000,0.1094674500
WILTSHIRE,5.0748100000,CHITTOE,0.7288135900,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,3.7376697000,0.0000000000,0.0508474560
WILTSHIRE,10.5032430000,ST JAMES,0.2651162700,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,4.8376942000,0.0000000000,0.3372093100
WILTSHIRE,2.7101902500,"DEVIZES, ST MARY THE VIRGIN",0.0821214690,3.0000000000,1.0000000000,,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4260051300
