STARTcounty,area,pla,NrGentry,latitude,longitude,valordummy,mill,lLStax_pc,perc_catholics_1800,cutoff1,cutoff2
"YORKSHIRE, NORTH RIDING",10.208141,MARISHES,1,481465.72,478022.53,0,0,0,.024154589,4,4
"YORKSHIRE, NORTH RIDING",.0901854296875,TURNHILL,0,475155.56,498670.84,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",29.024998,LOCKTON,0,485531.88,493087.66,0,0,2.8332133,0,4,4
"YORKSHIRE, NORTH RIDING",21.618114,ROSEDALE EAST,0,471525.94,498512.09,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",11.813849,HARTOFT,1,475266.47,495508.28,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",16.991959125,CROPTON,1,476081.03,490166.25,0,0,4.1298189,0,4,4
"YORKSHIRE, NORTH RIDING",3.17749425,WEST LAYTON,0,414252.56,510843.63,0,0,0,.62820512,4,4
"YORKSHIRE, NORTH RIDING",8.3284605625,WRELTON,1,477511.22,493835.38,0,0,3.4339871,0,4,4
"YORKSHIRE, NORTH RIDING",4.5846935,CAWTHORNE,0,477943.84,489850.72,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",3.6557503828125,AISLABY,0,477428.22,485814.75,0,0,2.9444389,0,4,4
"YORKSHIRE, NORTH RIDING",4.4805915,MIDDLETON AND AISLABY,0,475460.38,498362.44,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",8.0282789765625,MIDDLETON,1,478020.72,496464.44,1,0,3.6287756,0,4,4
"YORKSHIRE, NORTH RIDING",2.417831,THORNTON RISEBOROUGH,0,474606.97,482611.97,0,0,0,.58974361,4,4
"YORKSHIRE, NORTH RIDING",1.09129825,ROOK BARUGH,0,472169.84,482530.25,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.0131525,NORMANBY,0,474619.44,481531.47,0,0,0,.10502283,4,4
"YORKSHIRE, NORTH RIDING",3.42328475,GREAT BARUGH,0,474765.31,479369.5,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.58555425,LITTLE BARUGH,0,475681.03,479844.47,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",5.015015,GREAT HUTTON,0,412671.88,511643.75,0,0,2.8662741,.43555555,4,4
"YORKSHIRE, NORTH RIDING",7.163708,KIRBY MISPERTON,0,477776.13,479269.84,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",9.433944,RYTON,2,478128.81,476410.88,0,0,4.6577625,0,4,4
"YORKSHIRE, NORTH RIDING",3.89669675,GREAT HABTON,1,475871.53,477018.41,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",1.99178725,LITTLE HABTON,1,474812.22,477393.59,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",4.0841905,BRAWBY,0,473291.25,478686.56,0,0,0,.0050251256,4,4
"YORKSHIRE, NORTH RIDING",7.029881,SALTON,0,471866,480339.66,0,0,0,.0064102565,4,4
"YORKSHIRE, NORTH RIDING",.15320559375,SINNINGTON,0,472327.63,483267.25,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.785839,MARTON,0,473562.16,483498.84,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",8.875738999999999,SINNINGTON,1,473935.03,485175.56,0,0,2.6625879,0,4,4
"YORKSHIRE, NORTH RIDING",.62340525,LITTLE EDSTONE,0,471094.63,484838.44,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",5.320878,HARTFORTH,1,416548.94,507067.19,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",30.095858625,SPAUNTON MOOR,0,472403.47,493502.75,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",25.025542,FARNDALE EAST,1,466839,497826.19,0,0,3.4965076,0,4,4
"YORKSHIRE, NORTH RIDING",4.52759,ROSEDALE WEST,0,471927.84,495742.66,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",3.895598383789062,HUTTON-LE-HOLE,0,471194.25,490674.47,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",5.27575217578125,SPAUNTON,1,472468.25,490742.69,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",1.712867390625,LASTINGHAM,0,474631.81,491336.69,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",5.3458995,APPLETON-LE-MOORS,0,473622.94,487921.91,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",5.1249345,GREAT EDSTONE,1,471015.47,483335.16,0,0,3.8242841,0,4,4
"YORKSHIRE, NORTH RIDING",2.2030955,NORTH HOLME,0,470152.84,481179.09,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",1.111748375,BOWFORTH AND SOUTHFIELD,0,469286.88,482840.88,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",14.209727,GILLING,0,418452.19,504944.06,1,0,5.0845051,.10901001,4,4
"YORKSHIRE, NORTH RIDING",16.2357075625,KIRKBYMOORSIDE,0,471327.13,491670.19,1,0,3.2500138,.022038568,4,4
"YORKSHIRE, NORTH RIDING",6.69538939453125,GILLAMOOR,0,467893.22,492104.44,0,0,0,.13407822,4,4
"YORKSHIRE, NORTH RIDING",13.807601,FARNDALE LOW QUARTER,0,466130.44,493614.97,0,0,0,.043243244,4,4
"YORKSHIRE, NORTH RIDING",29.001528,FARNDALE WEST,0,463432.31,497850.56,0,0,2.5649493,,4,4
"YORKSHIRE, NORTH RIDING",6.49079290625,FADMOOR,0,466623.19,491688.59,0,0,0,.10126583,4,4
"YORKSHIRE, NORTH RIDING",.5136644140625,WEST INGS,0,469413.25,485493.41,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.645362,MUSCOATES,0,469174.69,480351.06,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",1.46835425,SUNLEY COURT,0,468818.63,481537.13,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.4610765,WELBURN,0,468148.53,484246,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",4.7806415,WOMBLETON,0,466685.47,484110.31,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",4.816914,NAWTON,0,465306.69,485722.47,0,0,2.8332133,0,4,4
"YORKSHIRE, NORTH RIDING",5.466554,NORTH COWTON,1,428176.22,504136.47,1,0,2.5649493,.37121212,4,4
"YORKSHIRE, NORTH RIDING",10.596298,SKIPLAM,0,464837.75,489254.78,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",8.451866000000001,BRANSDALE WEST,1,461724.75,495994.03,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",21.473022,BILSDALE LOW MIDCABLE,0,458460.28,496966.47,0,0,0,.046747968,4,4
"YORKSHIRE, NORTH RIDING",8.001129000000001,BILSDALE WEST,0,455761.19,496719.81,0,0,0,.30872482,4,4
"YORKSHIRE, NORTH RIDING",19.158886,BILSDALE KIRKHAM,1,456769.22,501101.78,0,0,3.227977,,4,4
"YORKSHIRE, NORTH RIDING",9.596014,RAISDALE,1,453605.97,501527.63,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.537486,LASKILL PASTURE,0,457237.81,490987.88,0,0,0,.5411765,4,4
"YORKSHIRE, NORTH RIDING",20.066524,RIEVAULX,0,458365.09,486527.59,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",13.038695,SPROXTON,1,460094.5,481363.47,1,0,3.9702919,.23589744,4,4
"YORKSHIRE, NORTH RIDING",9.783757,HAROME,1,465047.63,481900.38,0,0,2.7515354,.10337079,4,4
"YORKSHIRE, NORTH RIDING",9.129464,SOUTH COWTON,0,429605.78,501748.41,0,0,0,.60122699,4,4
"YORKSHIRE, NORTH RIDING",5.962297,BEADLAM,0,464109.03,486697.94,0,0,0,.30463576,4,4
"YORKSHIRE, NORTH RIDING",13.912486,POCKLEY,0,462365.34,489752.38,0,0,2.5649493,.21198156,4,4
"YORKSHIRE, NORTH RIDING",12.692823,EAST MOORS,0,460171.03,492275.22,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",22.882914,HELMSLEY,2,461171.91,486014.56,1,0,4.2240224,.030976431,4,4
"YORKSHIRE, NORTH RIDING",11.85769,SCAWTON,0,455748.03,483080.34,0,0,2.8332133,.060810812,4,4
"YORKSHIRE, NORTH RIDING",.5401245,WHITESTONE COTE,0,450952.44,483554.53,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.5358515,COLD KIRBY,0,452870.94,484385.97,0,0,0,.0054054055,4,4
"YORKSHIRE, NORTH RIDING",10.868729,OLD BYLAND,0,454341.81,486063.13,0,0,4.0724397,0,4,4
"YORKSHIRE, NORTH RIDING",7.2070545,MURTON,0,453803.25,487703.41,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",7.2564955,DALE TOWN,0,452517.63,489176.22,0,0,3.8918202,.1509434,4,4
"YORKSHIRE, NORTH RIDING",5.4466325,ROMALDKIRK,0,398086.78,521885.63,0,0,1.8870696,.11052632,4,4
"YORKSHIRE, NORTH RIDING",9.438402999999999,ERYHOLME,1,432600.13,508049.19,1,0,2.6390574,.56976742,4,4
"YORKSHIRE, NORTH RIDING",18.167004,ARDEN WITH ARDENSIDE,1,450612.03,492419.75,1,0,0,.049689442,4,4
"YORKSHIRE, NORTH RIDING",21.074796,SNILESWORTH,0,451809.44,496206.47,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",9.852869,HAWNBY,1,453950.25,492681.78,0,0,3.2188759,.029090909,4,4
"YORKSHIRE, NORTH RIDING",11.876875,BILSDALE WEST,0,455733.25,492214.88,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",12.916412,OSMOTHERLEY,0,446762.59,497483.41,1,1,3.4834354,.02299908,4,4
"YORKSHIRE, NORTH RIDING",6.889054,THIMBLEBY,1,445426.34,495344.25,0,0,0,.13513513,4,4
"YORKSHIRE, NORTH RIDING",1.592803875,FOXTON,0,442462.66,495964.94,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.528742,ELLERBECK,0,443138.75,497135.25,1,0,3.4122472,.31645569,4,4
"YORKSHIRE, NORTH RIDING",6.190034,WEST HARLSEY,0,440697.5,498431.88,0,0,4.5448136,.37878788,4,4
"YORKSHIRE, NORTH RIDING",5.475376,"WINTON, STANK AND HALLIKELD",1,440642.94,496390.31,1,0,2.8903718,0,4,4
"YORKSHIRE, NORTH RIDING",5.092274,KIRBY SIGSTON,0,442275.78,494533.03,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",5.4036625,BARTON,1,423733.97,508041.03,0,0,0,.20940171,4,4
"YORKSHIRE, NORTH RIDING",3.36240075,SOWERBY-UNDER-COTCLIFFE,0,440902.44,493538.56,0,0,4.6913481,0,4,4
"YORKSHIRE, NORTH RIDING",.249663328125,COTCLIFFE,0,441810.19,490815.53,0,0,0,,4,4
DURHAM,.317511875,,0,442079.72,491480.25,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",5.44198196875,OVER SILTON,0,445486.94,493630.34,1,0,2.5649493,.43243244,4,4
"YORKSHIRE, NORTH RIDING",14.2389,KEPWICK,1,447736.44,491716.03,1,0,4.5468345,.17266187,4,4
"YORKSHIRE, NORTH RIDING",3.35351625,LANDMOTH-CUM-CATTO,0,442966.5,492711.47,0,0,3.4965076,0,4,4
"YORKSHIRE, NORTH RIDING",1.281749375,LEAKE,1,442906.13,491282,0,0,4.3944492,0,4,4
"YORKSHIRE, NORTH RIDING",5.957827,NETHER SILTON,1,445898.69,492584.41,0,0,3.0445225,0,4,4
"YORKSHIRE, NORTH RIDING",.3222324375,LITTLE LEAKE,0,443764.41,491208.13,0,0,0,,4,4
,,,0,443185.84,490790.19,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.28446025,CROSBY,0,440960.84,490113.31,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",.090950078125,BORROWBY,0,442911.38,489244.03,0,0,2.5649493,0,4,4
"YORKSHIRE, NORTH RIDING",2.57459875,NEWTON MORRELL,0,424180.69,509743.5,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",8.0111455,KNAYTON WITH BRAWITH,1,443406.16,487962.19,0,0,3.8918202,0,4,4
"YORKSHIRE, NORTH RIDING",4.6993425,COWESBY,0,446282.19,489693.66,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",6.310586,KIRBY KNOWLE,1,446715.47,487399.97,0,0,2.6625879,0,4,4
"YORKSHIRE, NORTH RIDING",3.7922185,BALK,0,447751.34,481088.63,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",6.5438245,BAGBY,0,445627.25,480454.09,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",1.5687685,ISLEBECK,0,444818.69,477659.06,0,0,5.0814042,,4,4
"YORKSHIRE, NORTH RIDING",.421785625,CARLTON MINIOTT,0,440342.34,480530.72,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",5.616643,THORNTON-LE-STREET,3,440566.78,486058.19,1,0,4.5608697,.2037037,4,4
"YORKSHIRE, NORTH RIDING",3.557214,NORTH KILVINGTON,0,442762.75,486148.13,0,0,5.484797,.515625,4,4
"YORKSHIRE, NORTH RIDING",13.09694442578125,THIRSK,0,444392.81,483479.13,1,0,2.9957323,.087477952,4,4
"YORKSHIRE, NORTH RIDING",.44999734375,STAPLETON,0,428125.72,510163.97,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",5.4334855,SAND HUTTON,1,438090.91,481904.16,1,0,2.5649493,.22545454,4,4
"YORKSHIRE, NORTH RIDING",5.834228,CARLTON MINIOTT,0,439591.78,480596.13,0,0,0,.26050422,4,4
"YORKSHIRE, NORTH RIDING",10.629161,SOWERBY,2,444182.41,480714.84,0,0,2.5649493,.16402116,4,4
"YORKSHIRE, NORTH RIDING",5.2766375,UPSALL,0,445288.38,486321.53,0,0,3.3672957,.30701753,4,4
"YORKSHIRE, NORTH RIDING",2.259303,THORNBROUGH,0,443639.56,485059.38,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.4052305,SOUTH KILVINGTON,0,444061.22,483998.22,0,0,2.5649493,.12544803,4,4
"YORKSHIRE, NORTH RIDING",4.969053,FELIXKIRK,1,446565.75,484010.19,1,0,0,.063636363,4,4
"YORKSHIRE, NORTH RIDING",18.44802071875,BOLTBY,1,449547.72,486789.34,0,0,2.6741486,.040935673,4,4
"YORKSHIRE, NORTH RIDING",2.7977515,THIRLBY,0,448655.5,484028.34,0,0,2.5649493,.053435113,4,4
"YORKSHIRE, NORTH RIDING",6.8777411875,SUTTON-UNDER-WHITESTONECLIFFE,1,448704.88,482939.22,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.09037,STAPLETON,1,426401.5,511270,0,0,0,.016528925,4,4
"YORKSHIRE, NORTH RIDING",2.86976725,OSGODBY,0,449130.59,480679.94,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.5195505,LITTLE THIRKLEBY,0,448300,478243.75,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.52602125,GREAT THIRKLEBY,0,446813.84,478456.75,0,0,2.862201,0,4,4
"YORKSHIRE, NORTH RIDING",11.47727,KILBURN,1,451185.84,480130.41,0,0,0,.031496063,4,4
"YORKSHIRE, NORTH RIDING",1.27418425,HOOD GRANGE,0,450408.31,482122.22,1,0,0,.69565219,4,4
"YORKSHIRE, NORTH RIDING",5.514699,OLDSTEAD,1,453305.91,481094.44,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",1.949237875,THORPE-LE-WILLOWS,0,457689.38,477195.94,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",1.822198125,,0,456492.72,478064.88,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.4598425,,0,456234.53,480264.28,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",1.11165925,,0,455269.94,479852.72,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.4021915,WASS,1,454983.13,480981.47,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.64274075,BYLAND ABBEY,0,454539.78,479045.97,0,0,0,.26575342,4,4
"YORKSHIRE, NORTH RIDING",10.454545,HALNABY,0,426467.31,507392.19,0,0,2.5649493,,4,4
"YORKSHIRE, NORTH RIDING",5.646063,COXWOLD,0,452910.09,476995.38,0,0,3.2851985,.25866666,4,4
"YORKSHIRE, NORTH RIDING",2.7756635,WILDON GRANGE,0,451141.09,477696.56,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",1.734067875,ANGRAM GRANGE,0,451364.44,476181.75,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",9.427277999999999,NEWBURGH,0,455044.81,476627.94,1,0,2.7835577,.93269229,4,4
"YORKSHIRE, NORTH RIDING",11.414548,YEARSLEY,0,458176.66,474622.19,0,0,2.9444389,.59146339,4,4
"YORKSHIRE, NORTH RIDING",6.134188,OULSTON,0,455442.03,473913.25,0,0,3.0757749,.45116279,4,4
"YORKSHIRE, NORTH RIDING",2.58097075,BIRDFORTH,0,448605.72,476159,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.5035315,THORNTON-ON-THE-HILL,0,453520.91,473590.78,0,0,2.7343674,,4,4
"YORKSHIRE, NORTH RIDING",1.27489028125,BAXBY,0,451698.06,474579.19,0,0,3.3672957,,4,4
"YORKSHIRE, NORTH RIDING",8.411495,CROFT,2,428246.38,509071.5,1,0,3.5322256,.0086206896,4,4
"YORKSHIRE, NORTH RIDING",6.68175984375,HUSTHWAITE,1,451826.25,475399.84,1,0,0,.069148935,4,4
"YORKSHIRE, NORTH RIDING",3.2620245,CARLTON HUSTHWAITE,0,449900.03,476849.03,0,0,0,.079754598,4,4
"YORKSHIRE, NORTH RIDING",1.8553418984375,HUTTON SESSAY,1,447176.97,476701.66,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",.8937573125,HUTTON SESSAY,0,447722.03,476652,0,0,3.3672957,0,4,4
"YORKSHIRE, NORTH RIDING",12.371754,SESSAY,0,446258.94,474663.09,0,0,3.6011686,,4,4
"YORKSHIRE, NORTH RIDING",3.888988,THORMANBY,1,449306.97,474493.41,1,0,0,.0075187972,4,4
"YORKSHIRE, NORTH RIDING",28.62227,EASINGWOLD,2,452725.72,468342.66,0,0,0,.0072840792,4,4
"YORKSHIRE, NORTH RIDING",17.194606,RASKELF,0,448702.44,470949,0,0,0,.03050109,4,4
"YORKSHIRE, NORTH RIDING",7.6352215,HELPERBY,1,445124.94,469372.72,0,0,0,.0029717681,4,4
"YORKSHIRE, NORTH RIDING",7.3857145,BRAFFERTON,0,445198.97,471714.88,1,0,3.6109178,.013157895,4,4
"YORKSHIRE, NORTH RIDING",6.559193,DALTON-ON-TEES,0,430373.59,507040.38,0,0,0,.010204081,4,4
"YORKSHIRE, NORTH RIDING",4.230515,THORNTON BRIDGE,0,442119.25,470468,0,0,0,.04255319,4,4
"YORKSHIRE, NORTH RIDING",2.314392,FAWDINGTON,0,444032.06,472959.97,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",8.2757045,CUNDALL WITH LECKBY,1,441728.06,472920.53,0,0,2.5649493,0,4,4
"YORKSHIRE, NORTH RIDING",4.261255,NORTON-LE-CLAY,1,439906.84,471081.91,0,0,2.8332133,0,4,4
"YORKSHIRE, NORTH RIDING",5.0151465,KIRBY HILL,0,439417.88,469379.47,0,0,2.5649493,0,4,4
"YORKSHIRE, NORTH RIDING",4.03582625,LANGTHORPE,0,437940.34,467451.53,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",4.00966225,HUMBURTON,1,442720.16,469035.81,0,0,2.5649493,0,4,4
"YORKSHIRE, NORTH RIDING",3.291651625,MILBY,0,442650.16,468095.44,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",2.6239615,ELLENTHORPE,0,442019.09,467272.31,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.6922285,MYTON-ON-SWALE,2,444502.03,466707.38,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",3.46015075,OVER DINSDALE,0,435547.5,510718.75,0,0,2.3393991,.086206898,4,4
"YORKSHIRE, NORTH RIDING",7.2645615,THOLTHORPE,0,447625.75,467394.75,0,0,2.5649493,.079245284,4,4
"YORKSHIRE, NORTH RIDING",2.43900725,FLAWITH,0,448016.28,465365.28,0,0,0,.22340426,4,4
"YORKSHIRE, NORTH RIDING",8.994396,ALNE,2,450472.03,466016.88,0,0,0,.05060241,4,4
"YORKSHIRE, NORTH RIDING",8.984303000000001,TOLLERTON,0,452045.84,464188.13,0,0,0,.039697543,4,4
"YORKSHIRE, NORTH RIDING",3.36493725,YOULTON,1,449726.59,463499.78,1,0,0,.35593221,4,4
"YORKSHIRE, NORTH RIDING",9.618159,ALDWARK,0,446909.63,464018.66,0,0,3.6532521,.11052632,4,4
"YORKSHIRE, NORTH RIDING",9.349551999999999,LINTON UPON OUSE,0,449439.75,461386.75,0,0,3.1354942,.11627907,4,4
"YORKSHIRE, NORTH RIDING",6.676483,NEWTON UPON OUSE,0,452294.41,460881.44,1,0,0,.060851928,4,4
"YORKSHIRE, NORTH RIDING",4.4689475,BENINGBROUGH,0,452550.34,458719.94,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",18.495238,HUBY,0,455947,463647.06,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",5.0957315,GIRSBY,1,436237.5,508321.72,0,0,2.3608541,.060240965,4,4
"YORKSHIRE, NORTH RIDING",17.028282,SUTTON-ON-THE-FOREST,1,459188.06,464039.16,0,0,3.2870841,0,4,4
"YORKSHIRE, NORTH RIDING",6.5281885,SUET CARR,0,459636.5,462129.66,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",.78275575,THRUSH HOUSE FARM,0,459847.34,465221.53,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",8.81812,STILLINGTON,2,456981.19,467884.25,1,0,0,.0027894003,4,4
"YORKSHIRE, NORTH RIDING",9.97132,MARTON IN THE FOREST,0,459414.28,468659.88,1,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",1.032409,THOWTHORPE,0,461909.78,466769.16,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.9011695,FARLINGTON,1,461287.81,467435.13,0,0,2.862201,0,4,4
"YORKSHIRE, NORTH RIDING",6.4700725,STITTENHAM,0,467869.06,466882.47,0,0,4.1108737,.046511628,4,4
"YORKSHIRE, NORTH RIDING",4.2541305,CORNBOROUGH,0,462934.66,466686.53,1,0,0,.06779661,4,4
"YORKSHIRE, NORTH RIDING",16.7729716171875,SHERIFF HUTTON,1,465304.69,466978.31,1,0,0,.01368301,4,4
"YORKSHIRE, NORTH RIDING",25.155688,HUNDERTHWAITE,0,393406.63,519073.03,0,0,2.6583505,.14141414,4,4
"YORKSHIRE, NORTH RIDING",7.372859,APPLETON WISKE,0,439320.13,505750.09,1,0,0,.0018083183,4,4
"YORKSHIRE, NORTH RIDING",2.968291,SHERIFF HUTTON MOOR AND LILLING GREEN,0,463916.22,463308.25,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.14061,WEST LILLING,0,464443.84,464238.94,0,0,0,.0081466399,4,4
"YORKSHIRE, NORTH RIDING",2.4101965,EAST LILLING,1,465809.41,463484.19,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",.34907728125,CARRS,0,467378.53,468228.81,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",.20976721875,SIDE INGS,0,466226.09,469451.44,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.2873105,WHENBY,0,462865.03,469310.47,0,0,4.9003243,.0086956518,4,4
"YORKSHIRE, NORTH RIDING",1.543506125,DALBY,0,464161.22,470826.97,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",3.97094725,SKEWSBY,0,463107.5,470991.22,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.338997,STEARSBY,0,461116.66,471536.31,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",6.229603,BRANDSBY,1,459267.88,471969.88,1,0,4.0193815,.10402685,4,4
"YORKSHIRE, NORTH RIDING",7.431548,HORNBY,0,436421.78,505196.16,0,0,0,.0038167939,4,4
"YORKSHIRE, NORTH RIDING",4.05387425,GRIMSTON,0,461700.47,474522.38,0,0,2.8332133,,4,4
"YORKSHIRE, NORTH RIDING",4.16944825,CAWTON,1,464021.88,476636.16,0,0,3.8416004,,4,4
"YORKSHIRE, NORTH RIDING",8.630715,GILLING,0,460861.56,476259.25,0,0,0,.45794392,4,4
"YORKSHIRE, NORTH RIDING",3.084137776367188,AMPLEFORTH OSWALDKIRK,0,460418.41,480097.94,0,0,0,.10666667,4,4
"YORKSHIRE, NORTH RIDING",4.52780941796875,AMPLEFORTH ST PETER,0,461033.47,479003.97,0,0,2.3978953,.23188406,4,4
"YORKSHIRE, NORTH RIDING",1.763851268066406,AMPLEFORTH BIRDFORTH,1,460637.22,479599.28,1,0,0,,4,4
"YORKSHIRE, NORTH RIDING",.0645945107421875,"QUARRIES COMMON TO AMPLEFORTH BIRDFORTH, AMPLEFORTH ST PETER AND AMPLEFORTH OSWALDKIRK",0,459939.22,479550.06,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.32721009375,OSWALDKIRK,3,461967.97,478312.22,0,0,2.8332133,.004968944,4,4
"YORKSHIRE, NORTH RIDING",5.7184105,NEWTON GRANGE,0,461734.88,479802.31,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",8.050932,NUNNINGTON,0,466732.59,479523.94,1,0,4.8767228,.029478459,4,4
"YORKSHIRE, NORTH RIDING",6.0394445,GREAT SMEATON,2,434038.06,505293.72,0,0,0,.0040322579,4,4
"YORKSHIRE, NORTH RIDING",.33934459375,NUNNINGTON,2,466882.63,478868.38,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.7641085,STONEGRAVE,0,465749.06,477799.09,0,0,2.7972813,0,4,4
"YORKSHIRE, NORTH RIDING",3.6220065,EAST NEWTON AND LAYSTHORPE,0,464016,479110.88,0,0,0,0,4,4
"YORKSHIRE, NORTH RIDING",3.537012,WEST NESS,0,471199.38,478865.81,0,0,3.0757749,0,4,4
"YORKSHIRE, NORTH RIDING",2.055373625,EAST NESS,1,469813.31,478947.28,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",3.6108325,SOUTH HOLME,0,470036.44,477439.13,1,0,5.5333896,.6769231,4,4
"YORKSHIRE, NORTH RIDING",11.518491,HOVINGHAM,1,466367.63,475642.31,1,0,5.4467373,.065476194,4,4
"YORKSHIRE, NORTH RIDING",4.4577795,COULTON,0,463274.25,474167.59,0,0,2.5649493,.33587787,4,4
"YORKSHIRE, NORTH RIDING",5.52606,SCACKLETON,0,464427.41,472823.38,0,0,0,.2682927,4,4
"YORKSHIRE, NORTH RIDING",2.4359855,AIRYHOLME WITH HOWTHORPE AND BAXTER HOWE,0,467724.97,472803.47,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",13.542269,EAST COWTON,0,431425.44,503732.59,1,0,2.6532419,0,4,4
"YORKSHIRE, NORTH RIDING",1.546706625,WATH,1,467506.34,474286.5,0,0,0,,4,4
"YORKSHIRE, NORTH RIDING",4.6989405,FRYTON,0,468719.31,474853,1,0,0,.73333335,4,4
"YORKSHIRE, NORTH RIDING",10.555867,SLINGSBY,1,470432.16,474697.5,1,0,3.212703,0,4,4
"YORKSHIRE, NORTH RIDING",2.63442225,BUTTERWICK,0,472980.38,477085.5,0,0,2.8332133,0,4,4
"YORKSHIRE, NORTH RIDING",6.6635195,BARTON-LE-STREET,0,472350.78,474415.53,0,0,3.713572,0,4,4
"YORKSHIRE, NORTH RIDING",4.867299,CONEYSTHORPE,0,471109.59,471773.16,0,0,3.3672957,0,4,4
