STARTcounty,area,pla,agr_share_1831,latitude,longitude,valordummy,lLStax_pc,ind_share_1831,cutoff1,cutoff2
NOTTINGHAMSHIRE,29.119412,MANSFIELD,.078733422,453989.31,360765.66,1,0,.34788191,4,4
NOTTINGHAMSHIRE,5.8554285,SKEGBY,,449353.91,361065.5,0,2.7080503,,4,4
NOTTINGHAMSHIRE,10.879659,TEVERSAL,.63999999,447293.56,362200.13,0,0,.12,4,4
NOTTINGHAMSHIRE,.6945578125,FULWOOD,.85714287,446906,356977.91,0,0,0,4,4
NOTTINGHAMSHIRE,.44787246875,PINXTON,,446525.81,356450.66,0,0,,4,4
NOTTINGHAMSHIRE,4.715394,HUTHWAITE,.25112107,446793.56,358946.31,0,0,.062780268,4,4
NOTTINGHAMSHIRE,19.49488,SUTTON IN ASHFIELD,.14868106,451480.03,358221.81,0,3.0910425,.1638689,4,4
NOTTINGHAMSHIRE,2.93844925,LINDHURST,,457044.53,357863.59,0,0,,4,4
OXFORDSHIRE,6.610055,SHENINGTON,.65765768,436318.06,243025.3,0,0,.2882883,4,4
OXFORDSHIRE,2.96783475,MOLLINGTON,.89887643,444313.53,247833.34,1,3.507807,.10112359,4,4
OXFORDSHIRE,5.1354425,GLYMPTON,.7241379,442392.25,221537.84,0,3.6109178,.068965517,4,4
OXFORDSHIRE,17.1791,WOOTTON,.60000002,443764.94,220235,1,5.3449407,.2030303,4,4
OXFORDSHIRE,5.23027,TACKLEY,.81690139,446979.03,220899.14,1,3.5120268,.12676056,4,4
OXFORDSHIRE,2.37819625,NETHERCOTT,,448319.22,221361.39,1,0,,4,4
OXFORDSHIRE,3.0617825,WHITEHILL,,447640.03,219104.34,0,4.5371971,,4,4
OXFORDSHIRE,1.3922405,WEAVELEY,,445852.72,218704.33,0,0,,4,4
OXFORDSHIRE,14.616153,KIRTLINGTON,.65730339,450336,220858.67,1,3.6163087,.23033708,4,4
OXFORDSHIRE,9.346075000000001,CHESTERTON,.76842105,454660.19,221505.33,1,4.620059,.12631579,4,4
OXFORDSHIRE,10.041529,WESTON-ON-THE-GREEN,.83206105,453904.56,218950.78,0,2.7799766,.11450382,4,4
OXFORDSHIRE,4.6582315,WENDLEBURY,.87719297,456323.91,218996.84,1,2.6926947,.10526316,4,4
OXFORDSHIRE,7.725780015625,CROPREDY,.55128205,447653.03,247270.67,1,3.4949524,.30128205,4,4
OXFORDSHIRE,7.8124025,MERTON,.5625,458176.03,218576.52,1,2.7437682,.037500001,4,4
OXFORDSHIRE,2.397408,AMBROSDEN,.54347825,460312.19,219152.81,1,0,.30434781,4,4
OXFORDSHIRE,6.85376,ARNCOTT,.9054054,461391.44,217421.94,1,3.0674243,.081081077,4,4
OXFORDSHIRE,8.293046500000001,BLACKTHORN,.73333335,462133.88,220491.45,0,2.7793593,.13333334,4,4
OXFORDSHIRE,9.524031000000001,PIDDINGTON,.85858583,463727.38,217393.56,1,2.8498805,.1010101,4,4
OXFORDSHIRE,3.31949375,CHARLTON ON OTMOOR,,455948.25,216527.8,0,2.2254951,,4,4
OXFORDSHIRE,4.556777,FENCOT AND MURCOT,.78888887,458625.88,216430.97,0,3.0823941,.17222223,4,4
OXFORDSHIRE,5.4378895,ODDINGTON,.82978725,454376.59,215665.48,1,2.5396848,0,4,4
OXFORDSHIRE,10.729953,BLETCHINGDON,.49685535,451081.44,217714.88,1,4.0329757,.22012578,4,4
OXFORDSHIRE,8.050760500000001,ISLIP,.5272727,452354.69,214007.56,0,3.5018802,.22424242,4,4
OXFORDSHIRE,10.661293,WARDINGTON,.63636363,448907.97,245654.23,0,3.9224446,.23181818,4,4
OXFORDSHIRE,3.19496475,HAMPTON POYLE,.85000002,450671.97,215326.53,1,3.9760807,.075000003,4,4
OXFORDSHIRE,2.70598075,HAMPTON GAY,.61904764,449519.44,216549.28,1,5.0601578,.38095239,4,4
OXFORDSHIRE,4.3885245,SHIPTON ON CHERWELL,.69230771,447059.19,217369.16,1,3.2347491,.07692308,4,4
OXFORDSHIRE,2.3682684375,BEGBROKE,.4642857,448841.63,213505.81,1,2.3353748,.14285715,4,4
OXFORDSHIRE,.26668690625,WOODSTOCK,.05232558,444502.84,216871.95,1,3.6717162,.62209302,4,4
OXFORDSHIRE,9.290459,BLENHEIM PARK,.33333334,443212.16,216802.25,0,0,.25,4,4
OXFORDSHIRE,6.347189,COMBE,.67883211,440845.38,216095.84,0,4.5430074,.270073,4,4
OXFORDSHIRE,4.6214695,HORLEY,.64893615,440795.94,244697.91,0,2.9957323,.22340426,4,4
OXFORDSHIRE,8.595167999999999,CHARLBURY,.44333333,436426.66,220056.16,1,3.271652,.38999999,4,4
OXFORDSHIRE,6.6076035,FAWLER,.69696969,437783.03,217747.59,1,3.6323092,.060606062,4,4
OXFORDSHIRE,6.39462,BOURTON,.44444445,445691.91,245086.5,0,3.4790399,.2962963,4,4
OXFORDSHIRE,3.568981,FINSTOCK,.67424244,436365.75,216543.36,1,3.1839886,.22727273,4,4
OXFORDSHIRE,1.8059845,WALCOT,1,434420.28,219551.42,0,0,0,4,4
OXFORDSHIRE,6.7407635,SHORTHAMPTON,.77611941,431951.66,219769.44,1,4.7878885,.044776119,4,4
OXFORDSHIRE,2.84875275,EAST CHADLINGTON,.60227275,433294.75,223462.78,1,3.5040548,.26704547,4,4
OXFORDSHIRE,11.154823,WEST CHADLINGTON,,431885.66,222648.36,0,0,,4,4
OXFORDSHIRE,5.654548,SARSDEN,.66666669,428974.5,222929.27,1,4.963963,.071428575,4,4
OXFORDSHIRE,11.244755,CHURCHILL,.77222222,428074.63,224067.14,1,3.498929,.14444445,4,4
OXFORDSHIRE,6.324963,IDBURY,.88,424140.69,220730.56,0,3.0122616,.059999999,4,4
OXFORDSHIRE,4.688221,FIFIELD,.69999999,424000.97,219185.95,1,2.9132559,.16,4,4
OXFORDSHIRE,7.6391405,BRUERN,1,424529.44,218155.03,0,0,0,4,4
OXFORDSHIRE,5.090144,HANWELL,.82278478,443770.47,243615.72,0,3.48124,.10126583,4,4
OXFORDSHIRE,9.883573,SHIPTON-UNDER-WYCHWOOD,.67441863,428092.06,216849.47,1,3.7480912,.20930232,4,4
OXFORDSHIRE,8.501154,MILTON,.56862748,425783.19,217100.19,1,3.4570174,.26797387,4,4
OXFORDSHIRE,7.640275,LYNEHAM,.9130435,428478.5,220902.52,1,3.0550487,.043478262,4,4
OXFORDSHIRE,1.188716,LANGLEY,1,429639.97,215704.13,0,3.3322046,0,4,4
OXFORDSHIRE,3.6909145,LEAFIELD,.7305389,432249.13,214851.63,0,2.6479464,.19760479,4,4
OXFORDSHIRE,3.7126245,RAMSDEN,.72164947,434975.13,215165.75,0,2.8791983,.20618556,4,4
OXFORDSHIRE,15.288286,WYCHWOOD FOREST,,431968.72,216346.95,0,0,,4,4
OXFORDSHIRE,.012242078125,BRICES LODGE,,433998.63,215248.77,0,0,,4,4
OXFORDSHIRE,7.4616085,ASCOT UNDER WYCHWOOD,.69696969,430070.59,218615.08,0,3.4661365,.25252524,4,4
OXFORDSHIRE,2.58683225,CORNBURY PARK,,435083.72,218074.16,0,0,,4,4
OXFORDSHIRE,3.76041675,DRAYTON,.5625,443048.72,241605.91,1,3.6716261,0,4,4
OXFORDSHIRE,.0094931787109375,STONELANDS,,427831.38,209944.47,0,0,,4,4
OXFORDSHIRE,7.8742345,MINSTER LOVELL,.94444442,431912.41,211323.47,0,5.1900792,.055555556,4,4
OXFORDSHIRE,8.86401,ASTHALL,.76344085,430691.25,212534.22,0,4.6006145,.064516127,4,4
OXFORDSHIRE,6.26790725,SWINBROOK,.83673471,428408.25,214239.27,0,5.8044176,.14285715,4,4
OXFORDSHIRE,7.916405984375,FULBROOK,.75,430414.44,214888.23,1,3.1108451,.17,4,4
OXFORDSHIRE,8.144394,TAYNTON,.75471699,423192.19,214681.67,1,2.9588537,.13207547,4,4
OXFORDSHIRE,5.677867,WESTWELL,.75609756,421651.09,209999.19,1,3.2188759,.17073171,4,4
OXFORDSHIRE,3.08356525,BURFORD,.18814433,425845.5,211117.05,1,4.4360723,.55927837,4,4
OXFORDSHIRE,8.8639423515625,UPTON AND SIGNET,.46666667,425414.72,212206.41,0,3.7007651,.31666666,4,4
OXFORDSHIRE,6.98032,BROADWALL,.78125,425285,207611.08,0,3.3623576,.171875,4,4
OXFORDSHIRE,7.5056194296875,FILKINS,.58461541,423497.63,208333.47,0,2.8954096,.30000001,4,4
OXFORDSHIRE,4.235085,HOLWELL,.96296299,422309.5,208741.03,0,0,.037037037,4,4
OXFORDSHIRE,.45723690625,BANBURY,.034334764,445522.25,240549.91,1,4.0859761,.58154505,4,4
OXFORDSHIRE,4.19288325,KELMSCOT,.86046511,425297.03,199485.89,1,2.5494452,.13953489,4,4
OXFORDSHIRE,2.4774955,GRAFTON,.8888889,426718.03,200448.63,0,4.1108737,.11111111,4,4
OXFORDSHIRE,1.682764875,RADCOT,.9375,428219.06,199728,0,0,.0625,4,4
OXFORDSHIRE,6.8335255,CLANFIELD,.5714286,428362.34,201352.75,1,3.1447024,.14285715,4,4
OXFORDSHIRE,4.54520410546875,KENCOT,.61538464,430242.75,208180.08,0,4.0823684,.25,4,4
OXFORDSHIRE,8.515675312500001,ALVESCOT,.79518074,431278.22,205342.19,1,3.2534704,.12048193,4,4
OXFORDSHIRE,9.18462240625,BLACK BOURTON,,431504.69,205082.2,0,3.6362002,,4,4
OXFORDSHIRE,13.2799062265625,BRIZE NORTON,.76033056,431828.59,207923.56,0,2.9216242,.20661157,4,4
OXFORDSHIRE,18.159286,,.50391644,431401.47,202827.88,0,4.076818,.34986946,4,4
OXFORDSHIRE,6.6563225,LEW,.828125,432550.22,205949.75,1,3.0075667,.0625,4,4
OXFORDSHIRE,10.407732,NEITHROP,.24320458,444976,241126.88,1,4.3399825,.4048641,4,4
OXFORDSHIRE,12.947435,COTE AND ASTON,.75956285,434741.66,202671.17,0,3.069602,.081967212,4,4
OXFORDSHIRE,3.12048675,SHIFFORD,1,437264.47,202605.81,1,2.8332133,0,4,4
OXFORDSHIRE,2.566966,BRIGHTHAMPTON,,437876.38,203272.69,0,0,,4,4
OXFORDSHIRE,2.150914,CHIMNEY,1,436231,200916.27,1,3.2771447,0,4,4
OXFORDSHIRE,.13149178125,BURROWAY,,430738.47,200237.7,0,0,,4,4
OXFORDSHIRE,3.69668025,BROUGHTON POGGS,.80555558,422184.69,205064.33,0,3.358058,.1388889,4,4
OXFORDSHIRE,.650272,WITNEY,.071428575,435470.66,209707.7,1,0,.42980295,4,4
OXFORDSHIRE,12.24670649023438,CURBRIDGE,.80434781,436638.31,209177.67,0,5.369596,.086956523,4,4
OXFORDSHIRE,4.5257875,CRAWLEY,.54545456,433779.09,213298.78,0,3.3964241,.030303031,4,4
OXFORDSHIRE,11.584851,HAILEY,.39032257,435960.91,212597.44,0,2.9134021,.27096775,4,4
OXFORDSHIRE,3.3909855,WYKHAM,,444195.63,238152.88,0,3.3202283,,4,4
OXFORDSHIRE,9.826516859374999,COGGES,.61212122,437356.53,209319.91,0,3.3914275,.14545454,4,4
OXFORDSHIRE,6.813675,DUCKLINGTON,.50476193,434947.63,206954.13,0,2.982002,.22857143,4,4
OXFORDSHIRE,2.700804125,HARDWICK,,438036.75,205616.7,0,6.2017255,,4,4
OXFORDSHIRE,1.44552375,YELFORD,1,435756.47,204830.27,0,0,0,4,4
OXFORDSHIRE,10.6655361875,STANDLAKE,.60869563,439236.81,205624.92,1,3.8406956,.26570049,4,4
OXFORDSHIRE,8.336204499999999,NORTHMOOR,,442007.69,202592.09,0,0,,4,4
OXFORDSHIRE,14.984292125,STANTON HARCOURT,.75471699,441860.16,207096.92,0,4.8679309,.1572327,4,4
OXFORDSHIRE,8.412946,SOUTH LEIGH,.98780489,439445.53,208202.34,0,3.0224798,.012195121,4,4
OXFORDSHIRE,9.548783999999999,NORTH LEIGH,.72023809,438738.47,214152.86,1,4.0432982,.20833333,4,4
OXFORDSHIRE,4.005722,BROUGHTON,,441843.69,238745.27,1,3.5619428,,4,4
OXFORDSHIRE,9.184816,HANBOROUGH,.66666669,442518.03,213471.3,0,2.6554065,.2927928,4,4
OXFORDSHIRE,22.122686,EYNSHAM,.67980295,441652.28,210500.92,1,3.0973165,.22660099,4,4
OXFORDSHIRE,6.585382,CASSINGTON,.74157304,444913.41,211273.44,0,3.7169809,.12359551,4,4
OXFORDSHIRE,2.74284925,WORTON,1,445884.5,212077.61,1,3.0135722,0,4,4
OXFORDSHIRE,3.35952625,BLADON,.37755102,445075.44,214393.19,1,3.0483248,.24489796,4,4
OXFORDSHIRE,2.40515775,HENSINGTON,.7647059,445109.19,217265.41,1,3.6031659,.14705883,4,4
OXFORDSHIRE,6.1552695,YARNTON,.72058821,447576.13,212088.89,1,2.5870802,.10294118,4,4
OXFORDSHIRE,.8315923750000001,"OXEY MEAD, PIXEY MEAD, WEST MEAD",,448438.16,210353.03,0,0,,4,4
OXFORDSHIRE,5.795123,KIDLINGTON,,449435.53,214037.28,0,3.9415817,,4,4
OXFORDSHIRE,3.33874669921875,THRUP,.60714287,448984.13,215912.3,0,3.0713696,.17857143,4,4
OXFORDSHIRE,3.35772275,CAMPSFIELD,,446771.75,214991.34,0,0,,4,4
OXFORDSHIRE,2.31576825,WIDFORD,,427061.94,212961.91,0,0,,4,4
OXFORDSHIRE,4.4780205,NORTH NEWINGTON,.6891892,441452.97,240213.73,0,0,.1554054,4,4
OXFORDSHIRE,.99865514453125,GOSFORD,.63636363,450459.75,214170.84,0,2.5649493,.090909094,4,4
OXFORDSHIRE,5.648704,WATER EATON,1,451130.41,212051.13,1,4.0171213,0,4,4
OXFORDSHIRE,4.8324705,WOOLVERCOT,.50413221,449302.28,209987.19,1,3.150723,.40495867,4,4
OXFORDSHIRE,1.175234375,CUTTESLOWE,,450881.63,210813.42,0,0,,4,4
OXFORDSHIRE,1.632385,BINSEY,.94444442,449029.22,207689.95,1,0,.055555556,4,4
OXFORDSHIRE,1.56542075,PORT MEADOW,,449450.38,208356.47,0,0,,4,4
OXFORDSHIRE,1.28859375,WILCOTE,.66666669,437028.69,214959.17,1,2.9348235,0,4,4
OXFORDSHIRE,4.0145485,"OXFORD, ST GILES",.050599203,450944.66,208399.06,0,0,.35286283,4,4
OXFORDSHIRE,1.0097288125,HOLYWELL,.016393442,451888.81,206949.48,1,0,.48770493,4,4
OXFORDSHIRE,2.068472875,"OXFORD, ST CLEMENT",,453103.97,205248.73,0,0,,4,4
OXFORDSHIRE,.03845558203125,"OXFORD, ST JOHN",0,451711.38,206086.42,0,0,.25,4,4
OXFORDSHIRE,8.0803245,WROXTON,.6076923,440727.41,242361.63,1,3.2807322,.24615385,4,4
OXFORDSHIRE,.35726225,"OXFORD, ST PETER IN THE EAST",.024242423,452129.63,206284.13,0,0,.46060607,4,4
OXFORDSHIRE,.0441311953125,"OXFORD, ALL SAINTS",0,451399.5,206220.72,1,0,.65806454,4,4
OXFORDSHIRE,.084969109375,"OXFORD, ST ALDATE",.025839793,451388.53,205830.56,1,0,.49612403,4,4
OXFORDSHIRE,.197286765625,"OXFORD, ST EBBE",.016417911,451115.06,205822.11,1,0,.45373136,4,4
OXFORDSHIRE,2.6890275,"OXFORD, ST THOMAS",.012765957,450167.41,206293,1,0,.37234041,4,4
OXFORDSHIRE,.0424349609375,"OXFORD, ST PETER LE BAILEY",.0030487804,451105.47,206202.89,0,0,.62195122,4,4
OXFORDSHIRE,.061487171875,"OXFORD, ST MICHAEL",0,451319.88,206347.98,1,0,.44871795,4,4
OXFORDSHIRE,.168584734375,"OXFORD, ST MARY MAGDALENE",.033536587,451211.06,206529.23,0,6.562016,.57317072,4,4
OXFORDSHIRE,.351150625,"OXFORD, CHRISTCHURCH COLLEGE",0,451746.38,205723.31,1,0,0,4,4
OXFORDSHIRE,.04914930078125,"OXFORD, ST MARY THE VIRGIN",0,451619.41,206278.19,0,0,.37278107,4,4
OXFORDSHIRE,2.17918925,BALSCOTT,.81132078,439128.44,241836.47,1,0,.13207547,4,4
OXFORDSHIRE,1.84382322265625,LITTLEMORE,,454889.09,203346.39,1,2.6149597,,4,4
OXFORDSHIRE,1.7950332734375,LITTLEMORE,.65178573,455155.84,203456.64,0,0,.25,4,4
OXFORDSHIRE,2.02310075,IFFLEY,.34999999,452983.22,203686.89,0,2.7710631,.21875,4,4
OXFORDSHIRE,3.677434,COWLEY,.49253732,454704.63,204371.7,1,3.4138782,.29850745,4,4
OXFORDSHIRE,9.179012,HEADINGTON,.16129032,454677.22,207065.98,1,3.1925585,.39225808,4,4
OXFORDSHIRE,6.248213765625,MARSTON,.64210528,452568.25,210119.09,1,0,.18947369,4,4
OXFORDSHIRE,5.1851735,ELSFIELD,.8888889,453790.69,209981.14,1,2.5563657,.088888891,4,4
OXFORDSHIRE,3.1868035,WOOD EATON,.75999999,453172.59,211659.56,1,3.838625,.079999998,4,4
OXFORDSHIRE,2.3682585,STOWOOD,.5714286,455504.84,210310.53,0,0,.42857143,4,4
OXFORDSHIRE,3.301089643554687,NOKE,.71739131,454863.09,213754.52,1,2.4462919,.13043478,4,4
OXFORDSHIRE,6.7677565,SWALCLIFFE,.73563218,438089.28,237740.28,1,3.7908518,.21839081,4,4
OXFORDSHIRE,14.584887,BECKLEY,.62921351,457021.81,213307,1,3.0282619,.32584271,4,4
OXFORDSHIRE,5.1528665,HORTON CUM STUDLEY,,459225.5,212452.5,1,2.4140322,,4,4
OXFORDSHIRE,3.8985405,STUDLEY,.75824177,459924.47,214030.88,1,0,.15384616,4,4
OXFORDSHIRE,11.110467,STANTON ST JOHN,.7518248,458343,209665.33,1,3.7532618,.16788322,4,4
OXFORDSHIRE,2.842282,FORESTHILL,.5714286,457586.03,207790.2,1,2.5911288,.22857143,4,4
OXFORDSHIRE,6.840671,HOLTON,.83116883,460404.56,207082.58,0,3.5242872,.064935066,4,4
OXFORDSHIRE,7.9535705,WATERPERRY,,461859.31,207799.34,1,4.530499,,4,4
OXFORDSHIRE,2.30815025,THOMLEY,,462931.69,208749.86,1,0,,4,4
OXFORDSHIRE,2.714102,WATERSTOCK,.91176468,463673.97,205384.31,1,3.4398351,.05882353,4,4
OXFORDSHIRE,5.3165055,SHOTOVER,.89473683,457270.94,206416.59,0,0,.10526316,4,4
OXFORDSHIRE,4.675934,HORSEPATH,.80246913,457606.91,204715.11,1,2.6288009,.17283951,4,4
OXFORDSHIRE,4.0720105,SIBFORD FERRIS,.5625,436003.78,237280.81,0,3.3054523,.140625,4,4
OXFORDSHIRE,9.023546,GARSINGTON,.81764704,457627.28,202385.92,1,3.5110123,.17058824,4,4
OXFORDSHIRE,3.95375275,SANDFORD,.58620691,454595.81,201681.97,1,4.0931535,.15517241,4,4
OXFORDSHIRE,8.501594000000001,NUNEHAM COURTENAY,.64285713,454356.5,198763.53,0,3.0239031,.095238097,4,4
OXFORDSHIRE,8.0357515,CULHAM,.79611653,451412.13,195718.38,0,0,.11650486,4,4
OXFORDSHIRE,.36143734375,OTNEY MEAD,,449650.66,194372.8,0,0,,4,4
OXFORDSHIRE,6.744185375,CLIFTON HAMPDEN,.74025977,456075.03,198182.42,0,2.637125,.24675325,4,4
OXFORDSHIRE,3.35441325,MARSH BALDON,.71764708,456809.88,198908.16,0,0,.25882354,4,4
OXFORDSHIRE,4.4432515,TOOT BALDON,.82089549,456845.31,200361.45,1,0,.13432837,4,4
OXFORDSHIRE,3.825884,CHISLEHAMPTON,.93548387,458829.88,199022.03,1,3.5023825,.064516127,4,4
OXFORDSHIRE,1.210812375,CHIPPINGHURST,1,459723.22,200849.61,0,3.114573,0,4,4
OXFORDSHIRE,2.068237375,DENTON,1,459508.84,202208.05,0,2.8600006,0,4,4
OXFORDSHIRE,7.133226,SIBFORD GOWER,.6484375,435171.88,238486.16,0,3.1184096,.2265625,4,4
OXFORDSHIRE,4.0961215,CUDDESDON,.51351351,460231.41,203211.66,1,3.4891856,.17567568,4,4
OXFORDSHIRE,4.169028,WHEATLEY,.51229507,460109.47,205076.31,0,2.6614528,.33606556,4,4
OXFORDSHIRE,5.744928,GREAT MILTON,.69078946,463041.47,202904.7,1,3.8482115,.15131579,4,4
OXFORDSHIRE,5.3923995,LITTLE MILTON,.67567569,461663.91,200920.53,0,3.1752722,.21621622,4,4
OXFORDSHIRE,2.3765575,ASCOT,.95652175,461594.09,198800.06,1,3.2834144,.043478262,4,4
OXFORDSHIRE,4.413968,CHILWORTH,.95833331,463089.81,204296.55,0,0,0,4,4
OXFORDSHIRE,.9462735,DRAYCOT,,464585.72,205765.16,1,3.5361166,,4,4
OXFORDSHIRE,1.73337275,TIDDINGTON,.5925926,464947.63,204264.11,0,2.7080503,.16666667,4,4
OXFORDSHIRE,2.857009546875,ALBURY,.89999998,465816.59,206710.31,0,0,0,4,4
OXFORDSHIRE,3.3827345,GREAT HASELEY,.6025641,464398.44,201593.39,0,5.7176366,.19871795,4,4
OXFORDSHIRE,3.17759025,LITTLE HASELEY,.90625,463678.75,200322.47,0,4.4003577,.03125,4,4
OXFORDSHIRE,4.641048,EPWELL,.56179774,435691.53,241083.5,1,3.2042236,.26966292,4,4
OXFORDSHIRE,3.3963005,LATCHFORD AND LOBB,1,466283.47,202004.08,0,5.3461547,0,4,4
OXFORDSHIRE,3.1625155,RYCOTE,1,466752.41,203908.13,0,5.2462721,0,4,4
OXFORDSHIRE,21.172874,THAME,.50882351,469909.97,204969.8,1,5.2500138,.32058823,4,4
OXFORDSHIRE,2.15316975,TYTHROP,,473994,206865.61,0,2.2293818,,4,4
OXFORDSHIRE,6.1675935,SYDENHAM,.72815531,472590.97,202330.31,0,0,.17475729,4,4
OXFORDSHIRE,3.12484275,EMINGTON,1,474244.19,202975.83,0,3.1135154,0,4,4
OXFORDSHIRE,7.6111535,CHINNOR,.61847389,475599.84,200866.11,0,3.4788704,.30522087,4,4
OXFORDSHIRE,3.141445,HENTON,.96363634,476273.47,202248.75,1,2.9639835,.036363635,4,4
OXFORDSHIRE,4.050751,CROWELL,.75609756,475427.13,198810.69,0,2.865766,.073170729,4,4
OXFORDSHIRE,17.619178,STOKENCHURCH,.47890818,477004,195412.44,0,3.078176,.37220845,4,4
OXFORDSHIRE,11.881408,ASTON ROWANT,.74449337,472927.34,199381.03,1,5.1685352,.14977974,4,4
OXFORDSHIRE,3.84951875,WEST SHUTFORD,.49514562,437527.06,240247.59,0,0,.13592233,4,4
OXFORDSHIRE,1.778018,ATTINGTON,1,470013.81,201654.83,0,0,0,4,4
OXFORDSHIRE,4.803993,TETSWORTH,.34074074,468346.28,201786.56,1,3.1586359,.32592592,4,4
OXFORDSHIRE,1.705987,ADWELL,.78048778,469958.53,199909.11,0,2.594106,.097560972,4,4
OXFORDSHIRE,11.035688234375,LEWKNOR,.77348065,471858.09,197611.56,1,4.2408471,.14917128,4,4
OXFORDSHIRE,6.19138309375,LEWKNOR UPHILL,,478667.84,194930.5,0,0,,4,4
OXFORDSHIRE,1.07458275,IBSTONE,,475279.69,192843.5,0,0,,4,4
OXFORDSHIRE,9.750562,SHIRBURN,.7764706,471065.72,195405.2,1,4.4174223,.12941177,4,4
OXFORDSHIRE,1.948099921875,SOUTH WESTON,.7647059,472917.75,198291.63,0,3.272943,.11764706,4,4
OXFORDSHIRE,3.04179225,WHEATFIELD,,468619.69,199799.88,0,2.4638534,,4,4
OXFORDSHIRE,3.59783075,STOKE TALMAGE,.65714288,467805.78,199199.48,1,3.4527204,.14285715,4,4
OXFORDSHIRE,1.627371375,EAST SHUTFORD,.66666669,439134.16,239976.64,0,3.4339871,.33333334,4,4
OXFORDSHIRE,19.393967,PYRTON,.71005917,473246.88,197599.89,1,4.7032542,.071005918,4,4
OXFORDSHIRE,14.824723125,WATLINGTON,.44026548,472990.19,192964.52,1,2.9258232,.36283186,4,4
OXFORDSHIRE,3.1692885,PISHILL,.40816328,471988.19,189559.34,1,3.0092766,.48979592,4,4
OXFORDSHIRE,1.933365625,CUXHAM,.69565219,466420.53,195392.86,1,2.9001279,.23913044,4,4
OXFORDSHIRE,.9814048125,EASINGTON,1,466020.28,196822.84,0,0,0,4,4
OXFORDSHIRE,1.340260875,WARPSGROVE,.021668473,464875.34,198617.77,1,0,.52315819,4,4
OXFORDSHIRE,8.265902499999999,CHALGROVE,.51937985,463897.09,197265.94,1,3.6012185,.27131784,4,4
OXFORDSHIRE,1.533267,ROFFORD,1,462906.91,198591.05,0,0,0,4,4
OXFORDSHIRE,5.1105805,NEWINGTON,,462177.38,195349.55,0,0,,4,4
OXFORDSHIRE,3.5376415,GREAT HOLCOMBE,,461003.25,197410.23,1,0,,4,4
OXFORDSHIRE,8.507766999999999,TADMARTON,.63551402,439855.75,237106.16,0,3.5852535,.22429906,4,4
OXFORDSHIRE,2.7687776875,BRITWELL PRIORY,,470807.5,193133.31,1,0,,4,4
OXFORDSHIRE,2.40715875,BRITWELL SALOME,.83333331,467441.91,192701.25,0,3.6951101,.16666667,4,4
OXFORDSHIRE,11.063375,SWYNCOMBE,.90526319,468453.03,190099.5,0,0,.08421053,4,4
OXFORDSHIRE,10.01510360302734,EWELME,.62025315,470188.63,194895.63,1,4.1561217,.16455697,4,4
OXFORDSHIRE,6.472112,BRIGHTWELL BALDWIN,.67368424,465258.13,194266.09,0,0,.15789473,4,4
OXFORDSHIRE,3.732786362304688,BERRICK SALOME,.79166669,467867.5,194610.81,1,3.7004786,.052083332,4,4
OXFORDSHIRE,6.943155,WARBOROUGH,.5714286,459927.31,193740.8,1,3.1839886,.22857143,4,4
OXFORDSHIRE,5.2650805,DRAYTON,.71428573,459690.25,196467.38,0,3.8286414,.16666667,4,4
OXFORDSHIRE,6.7704575,DORCHESTER,.51598173,457671.38,195547.09,1,0,.27853882,4,4
OXFORDSHIRE,1.1716775,OVERY,,458475.88,193841.22,0,0,,4,4
OXFORDSHIRE,12.688876,BLOXHAM,.46348315,443412.03,235996.67,1,3.7410176,.28651685,4,4
OXFORDSHIRE,2.788428296875,BURCOT,.85365856,456124.59,196628.55,1,2.7725887,0,4,4
OXFORDSHIRE,10.60405552734375,BENSON,.48106059,466274.38,194141.31,1,3.7998013,.25,4,4
OXFORDSHIRE,1.198456125,FIFIELD,1,462957.28,192526.22,0,0,0,4,4
OXFORDSHIRE,2.66555675,CROWMARSH GIFFORD,.63333333,462478.03,189368,0,4.6267219,.1,4,4
OXFORDSHIRE,7.401821,NEWNHAM MURREN,,462282.25,188373.02,0,3.796576,,4,4
OXFORDSHIRE,8.0403445,NUFFIELD,.60714287,467268.72,187628.19,1,3.9423282,.16071428,4,4
OXFORDSHIRE,4.7446365,NETTLEBED,.81415927,470143.16,187127.45,1,0,.18584071,4,4
OXFORDSHIRE,12.499457,BIX,.47777778,471998.5,186295.52,0,2.5649493,.14444445,4,4
OXFORDSHIRE,7.030566,HENLEY-ON-THAMES,.08786127,475038.31,183902.48,1,0,.47861272,4,4
OXFORDSHIRE,11.891615,ROTHERFIELD GREYS,.39147288,472560.63,183242.7,0,4.0606337,.1124031,4,4
OXFORDSHIRE,5.088397,MILCOMBE,.72916669,440520.53,234820.7,1,3.4339871,.20833333,4,4
OXFORDSHIRE,6.799201,MONGEWELL,.82644629,463559.69,187205.14,0,3.6064031,.1570248,4,4
OXFORDSHIRE,3.446716,NORTH STOKE,.86956519,461708.09,186304.14,0,3.6971781,.13043478,4,4
OXFORDSHIRE,13.899192,IPSDEN,.69426751,465144.06,185093.23,1,3.9593081,.26751593,4,4
OXFORDSHIRE,12.738488,CHECKENDON,.83720928,465679.25,182927.22,0,4.2450609,.058139537,4,4
OXFORDSHIRE,13.733658,SOUTH STOKE,.43386245,463129.84,182767.64,1,4.0670524,.24338624,4,4
OXFORDSHIRE,18.530498,GORING,.58898306,462721.41,180600.7,1,3.4662023,.16525424,4,4
