STARTcounty,hundred,area,pla,agr_share_1831,NrGentry,mills,fivemilegrid_id,tenmilegrid_id,copyhold_count_1850,market_1600,valordummy,mill,lLStax_pc,perc_catholics_1800,ind_share_1831,North_South,East_West
BERKSHIRE,SHRIVENHAM,5.8706965,COMPTON BEAUCHAMP,.80000001,0,0,3595,914,,,0,0,0,0,0,0,0
BERKSHIRE,SHRIVENHAM,4.161904,ASHBURY,.59803921,0,0,3595,914,,,0,0,0,.019027485,.20588236,0,0
BERKSHIRE,SHRIVENHAM,3.91512125,ODSTONE,1,1,0,3595,914,,,0,0,0,.27272728,0,0,0
BERKSHIRE,SHRIVENHAM,6.725998,KINGSTONE WINSLOW,,0,0,3595,914,,,0,0,0,,,0,0
BERKSHIRE,SHRIVENHAM,7.840246,IDSTONE,.77083331,0,0,3595,914,,,0,0,0,.046875,.020833334,0,0
BERKSHIRE,LAMBOURN,19.745866,BLAGRAVE,.67346936,1,0,3388,862,,,0,0,4.5345526,0,.071428575,0,0
BERKSHIRE,LAMBOURN,8.618772,EASTBURY AND BOCKHAMPTON,,0,0,3493,863,,,0,0,3.3653235,,,0,0
BERKSHIRE,LAMBOURN,14.219736,UPPER LAMBOURN,.63461536,0,0,3492,862,,,0,0,0,0,.11538462,0,0
BERKSHIRE,LAMBOURN,17.580144,CHIPPING LAMBOURN,.4528302,0,0,3492,862,,1,1,0,4.0413795,0,.2610063,0,0
BERKSHIRE,KINWARDSTONE,5.2133275,CHILTON FOLIAT,,0,0,3284,810,,,0,0,3.9963641,,,0,0
BERKSHIRE,LAMBOURN,17.944476,EAST GARSTON,.74050635,0,0,3493,863,,0,0,0,3.3829768,.0028612304,.1392405,0,0
BERKSHIRE,HORMER,5.294838,SUNNINGWELL,.86666667,1,0,3912,968,,,0,0,3.3851433,0,.1,0,0
BERKSHIRE,KINTBURY EAGLE,8.784390999999999,FAWLEY,.91666669,2,0,3493,863,,,0,0,3.6744907,.087628864,.06666667,0,0
BERKSHIRE,KINTBURY EAGLE,13.667638,CHADDLEWORTH,.70909089,3,0,3494,863,,,0,0,3.1829438,0,.14545454,0,0
BERKSHIRE,FAIRCROSS,8.2679005,BRIGHTWALTON,.76923078,1,0,3494,863,,,1,0,0,.015837105,.16239317,0,0
BERKSHIRE,COMPTON,7.597455375,FARNBOROUGH,.78333336,0,0,3598,915,,,0,0,3.7841897,0,.13333334,0,0
BERKSHIRE,COMPTON,2.79745425,CATMORE,.8888889,1,0,3495,864,,0,0,0,0,0,.055555556,0,0
BERKSHIRE,FAIRCROSS,8.404665,PEASEMORE,,0,0,3495,864,,,0,0,3.4162352,,,0,0
BERKSHIRE,FAIRCROSS,8.1130575,BEEDON,.91358024,0,0,3495,864,,,1,0,4.0271358,0,.061728396,0,0
BERKSHIRE,COMPTON,12.267176,WEST ILSLEY,.64150941,1,0,3599,916,,,1,0,3.7992275,0,.094339624,0,0
BERKSHIRE,COMPTON,12.289382,EAST ILSLEY,.52941179,0,0,3496,864,,1,0,0,0,0,.23529412,0,0
BERKSHIRE,COMPTON,15.190093,COMPTON,.79617834,0,0,3496,864,,,0,0,3.7322981,0,.089171976,0,0
BERKSHIRE,HORMER,1.223023375,KENNINGTON,,1,0,4016,1020,,,0,0,3.5804276,,,0,0
BERKSHIRE,COMPTON,7.5601835,ALDWORTH,.93506491,0,0,3497,865,,,1,0,4.3880272,0,0,0,0
BERKSHIRE,MORETON,5.690673,MOULSFORD,.625,1,0,3601,917,,,0,0,3.4706581,0,.14583333,0,0
BERKSHIRE,MORETON,14.742153,STREATLEY,.74675328,2,0,3497,865,,,1,0,3.8278916,0,.15584415,0,0
BERKSHIRE,MORETON,12.696649,BASILDON,.67630059,0,0,3498,865,,0,0,0,3.9702919,.0012820513,.21387284,0,0
BERKSHIRE,MORETON,8.365784,ASHAMPSTEAD,.8877551,1,0,3497,865,,,0,0,3.3571022,.00867052,.1122449,0,0
BERKSHIRE,FAIRCROSS,5.6283755,YATTENDON,.61904764,0,0,3393,865,,0,0,0,4.1457334,0,.25396827,0,0
BERKSHIRE,FAIRCROSS,24.445624,HAMPSTEAD NORREYS,.68333334,0,0,3392,864,,,0,0,4.0366511,0,.11666667,0,0
BERKSHIRE,BEYNHURST,5.4236784453125,SHOTTESBROOK,,0,0,3503,868,,,1,0,3.4446826,,,0,0
BERKSHIRE,COOKHAM,14.313722,BINFIELD,.64041096,2,0,3399,868,,,0,0,3.1714532,.021834061,.1609589,0,0
BERKSHIRE,FAIRCROSS,6.7478365,CHIEVELEY,.83333331,0,0,3391,864,,,0,0,3.6531289,0,.12592593,0,0
BERKSHIRE,FAIRCROSS,6.091706,OARE,,0,0,3392,864,,,0,0,0,,,0,0
BERKSHIRE,FAIRCROSS,5.2456095,CURRIDGE,,1,0,3391,864,,,0,0,3.583519,,,0,0
BERKSHIRE,FAIRCROSS,3.51579875,SNELSMORE,,1,0,3391,864,,,0,0,0,,,0,0
BERKSHIRE,FAIRCROSS,8.616332999999999,WINTERBOURNE,.57954544,0,0,3391,864,,,0,0,3.8281581,0,.15909091,0,0
BERKSHIRE,FAIRCROSS,7.179911,LECKHAMPSTEAD,.71839082,0,0,3390,863,,,0,0,4.5296626,0,.097701147,0,0
BERKSHIRE,FAIRCROSS,11.358001,BOXFORD,.62576687,1,0,3390,863,,,0,0,3.4179394,0,.17177914,0,0
BERKSHIRE,FAIRCROSS,20.988776,WELFORD,.66548043,2,0,3390,863,,0,0,0,3.3408253,0,.16014235,0,0
BERKSHIRE,KINTBURY EAGLE,4.308312,EAST SHEFFORD,,0,0,3389,863,,,0,0,3.2708356,,,0,0
BERKSHIRE,KINTBURY EAGLE,9.066262999999999,WEST SHEFFORD,.69444442,0,0,3389,863,,,1,0,4.2098708,.04313099,.1875,0,0
BERKSHIRE,KINTBURY EAGLE,2.57252175,HUNGERFORD,.22857143,3,0,3285,811,,,1,0,0,0,.17142858,0,0
BERKSHIRE,HORMER,10.60805,RADLEY,.80000001,0,0,3912,968,,,0,0,4.4337559,0,.033333335,0,0
BERKSHIRE,ABINGDON BOROUGH,.86409709375,ST HELEN,.10099338,0,0,3912,968,,1,0,0,4.5933042,0,.4312914,0,0
BERKSHIRE,KINTBURY EAGLE,5.6993855,"EDINGTON, HIDDEN AND NEWTOWN",.60215056,1,0,3285,811,,,0,0,3.6194165,0,.20430107,0,0
BERKSHIRE,KINTBURY EAGLE,5.0939235,SANDEN FEE,.15151516,1,0,3284,810,,1,0,0,3.5830138,0,.55681819,0,0
BERKSHIRE,KINTBURY EAGLE,4.826801,AVINGTON,.82608694,1,0,3285,811,,,0,0,4.5819016,0,0,0,0
BERKSHIRE,KINTBURY EAGLE,30.9495435,KINTBURY,.59065932,0,1,3285,811,,0,1,1,4.6053247,0,.24450549,0,0
BERKSHIRE,KINTBURY EAGLE,6.82508,SHALBOURNE,.73593074,0,0,3180,810,,,1,0,4.4439158,0,.1991342,0,0
BERKSHIRE,KINTBURY EAGLE,7.646399,OXENWOOD,,0,0,3076,758,,,0,0,0,,,0,0
BERKSHIRE,KINTBURY EAGLE,11.20746131054688,INKPEN,.71144277,2,0,3285,811,,,0,0,3.8201907,0,.17412935,0,0
BERKSHIRE,KINTBURY EAGLE,5.9036415,WEST WOODHAY,.84090906,0,0,3181,811,,0,0,0,4.1309671,0,.045454547,0,0
BERKSHIRE,KINTBURY EAGLE,7.4597655,HAMSTEAD MARSHALL,.70329672,0,0,3182,811,,,0,0,3.7637112,0,.2857143,0,0
BERKSHIRE,KINTBURY EAGLE,9.771751,ENBOURNE,.75555557,1,0,3182,811,,,0,0,3.4165549,0,.14814815,0,0
BERKSHIRE,FAIRCROSS,15.598577,SPEEN,.36966291,2,0,3286,811,,0,0,0,5.4487634,.0021834061,.34606743,0,0
BERKSHIRE,HORMER,6.41694,SHIPPON,.80487806,0,0,3911,968,,,0,0,3.9241712,0,.12195122,0,0
BERKSHIRE,FAIRCROSS,8.1096705,SHAW,,1,0,3287,812,,,1,0,4.4958115,,,0,0
BERKSHIRE,NEWBURY TOWN,5.01881,NEWBURY,.032558139,4,0,3183,812,,1,1,0,4.3305631,.0025172008,.52026576,0,0
BERKSHIRE,FAIRCROSS,2.1606625,SANDLEFORD PRIORY,.2857143,2,0,3183,812,,,0,0,0,0,.2857143,0,0
BERKSHIRE,READING,31.65793,THATCHAM,.4859038,3,1,3288,812,,0,0,1,0,.00079936051,.24046434,0,0
BERKSHIRE,FAIRCROSS,10.255634,GREENHAM,.472,3,0,3183,812,,,0,0,3.3299699,.0018850141,.33199999,0,0
BERKSHIRE,FAIRCROSS,5.7997475,MIDGHAM,.75789475,1,0,3289,813,,,0,0,0,.0057306592,.15789473,0,0
BERKSHIRE,FAIRCROSS,6.915167,BRIMPTON,.72000003,2,0,3185,813,,,0,0,3.4714017,.055555556,.22400001,0,0
BERKSHIRE,FAIRCROSS,2.7673975,WASING,,0,0,3185,813,,,1,0,2.9098933,,,0,0
BERKSHIRE,THEALE,15.248540625,ALDERMASTON,.61509436,1,0,3289,813,,0,1,0,4.4964552,.0020000001,.24150944,0,0
BERKSHIRE,READING,7.4040442578125,BEENHAM,.67741936,2,0,3290,813,,,0,0,3.7211013,.06666667,.19354838,0,0
BERKSHIRE,THEALE,2.84699,WOOLHAMPTON,,0,0,3289,813,,,0,0,0,,,0,0
BERKSHIRE,READING,21.50544482177735,BUCKLEBURY,.74603176,0,0,3393,865,,,1,0,2.9561849,.20847811,.13492064,0,0
BERKSHIRE,READING,2.852632,MARLESTON,,1,0,3392,864,,,0,0,0,,,0,0
BERKSHIRE,FAIRCROSS,3.99181825,FRILSHAM,.63999999,0,0,3393,865,,,0,0,2.7001762,0,.18000001,0,0
BERKSHIRE,FAIRCROSS,3.786411417480469,STANFORD DINGLEY,,0,0,3393,865,,,0,0,3.7671454,,,0,0
BERKSHIRE,THEALE,17.741898,BRADFIELD,.66233766,3,0,3394,865,,,0,0,4.5074348,.088912137,.15151516,0,0
BERKSHIRE,THEALE,3.1543085,TIDMARSH,.4893617,1,0,3394,865,,,0,0,4.1078887,0,.14893617,0,0
BERKSHIRE,THEALE,5.716107818359375,ENGLEFIELD,.64583331,0,0,3394,865,,,0,0,5.0494046,0,.16666667,0,0
BERKSHIRE,THEALE,5.00963719921875,PADWORTH,.46268657,1,0,3290,813,,,0,0,3.1823549,.25641027,.23880596,0,0
BERKSHIRE,HORMER,3.04473775,CHOLSWELL,,0,0,3911,968,,,0,0,4.1805224,,,0,0
BERKSHIRE,HORMER,1.411771125,NORTHCOURT,,1,0,3912,968,,,0,0,0,,,0,0
BERKSHIRE,THEALE,8.74629,UFTON NERVET,.74418604,0,0,3290,813,,,0,0,0,0,.069767445,0,0
BERKSHIRE,READING,2.11829375,GRAZELEY,,0,0,3291,814,,,0,0,0,,,0,0
BERKSHIRE,READING,2.3436145,SULHAMPSTEAD BANNISTER - UPPER END,,0,0,3290,813,,,0,0,3.4247279,,,0,0
BERKSHIRE,THEALE,2.29036575,SULHAMPSTEAD BANNISTER - LOWER END,.66666669,1,0,3291,814,,,0,0,0,0,.11111111,0,0
BERKSHIRE,THEALE,17.340262,BURGHFIELD,.70915031,2,0,3291,814,,,0,0,3.7493286,0,.13725491,0,0
BERKSHIRE,READING,16.407584,TILEHURST,.53684211,1,0,3395,866,,,0,0,3.7663548,0,.2631579,0,0
BERKSHIRE,READING,5.4502405,THEALE,,2,0,3394,865,,,0,0,0,,,0,0
BERKSHIRE,THEALE,3.0632323125,SULHAM,.82608694,2,0,3395,866,,,1,0,4.1450567,0,0,0,0
BERKSHIRE,LANGTREE,.70468848046875,WHITCHURCH,,0,0,3499,866,,,0,0,0,,,0,0
BERKSHIRE,THEALE,3.535325153320313,PURLEY,,4,0,3499,866,3,,0,0,0,,,0,0
BERKSHIRE,THEALE,.017690224609375,SALTNEY MEADS,,0,0,3499,866,,,0,0,0,,,0,0
BERKSHIRE,HORMER,1.311713625,BARTON,.65217394,1,0,3912,968,,,0,0,0,0,0,0,0
BERKSHIRE,READING BOROUGH,5.544663,ST MARY READING,.051299132,0,.3333333432674408,3396,866,,1,1,1,0,.0022065314,.77614921,0,0
BERKSHIRE,READING,2.044067125,SOUTHCOTE,,0,0,3395,866,,,0,0,0,,,0,0
BERKSHIRE,READING BOROUGH,1.257823375,ST LAWRENCE READING,.051886793,0,.3333333432674408,3396,866,,,0,1,0,.0032114624,.53584903,0,0
BERKSHIRE,READING BOROUGH,2.533668,ST GILES READING,.073770493,0,.3333333432674408,3396,866,,,0,1,0,0,.37377051,0,0
BERKSHIRE,READING,8.991153000000001,WHITLEY,,0,0,3292,814,,,0,0,0,,,0,0
BERKSHIRE,CHARLTON,9.859556250000001,SHINFIELD,.73305082,2,0,3292,814,,,0,0,3.8608968,.0041279672,.088983051,0,0
BERKSHIRE,THEALE,6.209607,HARTLEY DUMMER,.63917524,3,0,3292,814,,,0,0,3.7808309,.005509642,.092783503,0,0
BERKSHIRE,AMESBURY,2.346777,DIDNAM,,0,0,3292,814,,,0,0,0,,,0,0
BERKSHIRE,AMESBURY,7.04162,SWALLOWFIELD WEST,.42192692,0,0,3188,814,,,0,0,2.4567358,0,.29235882,0,0
BERKSHIRE,AMESBURY,1.9316425,FARLEY,,0,0,3189,815,,,0,0,0,,,0,0
BERKSHIRE,CHARLTON,6.187605,SWALLOWFIELD EAST,,0,0,3188,814,,,0,0,4.1934357,,,0,0
BERKSHIRE,HORMER,.1850228125,PUMNEY,,0,0,3912,968,,,0,0,0,,,0,0
BERKSHIRE,READING,3.89701875,BEECH HILL,.64705884,0,0,3188,814,,,0,0,3.4817705,0,.10588235,0,0
BERKSHIRE,THEALE,12.374437,STRATFIELD MORTIMER,.5865922,0,0,3187,814,1,,1,0,3.6949124,0,.24022347,0,0
BERKSHIRE,THEALE,2.732468057617187,WOKEFIELD,.52083331,0,0,3291,814,3,,0,0,0,0,.22916667,0,0
BERKSHIRE,SONNING,5.964184,ARBORFIELD,.73333335,2,0,3293,815,,,1,0,3.404289,.0037313432,.16,0,0
BERKSHIRE,SONNING,4.6988025,NEWLAND,.52238804,0,0,3293,815,1,,0,0,0,0,.37313432,0,0
BERKSHIRE,SONNING,8.247074,WINNERSH,.58273381,0,0,3293,815,1,,0,0,0,0,.1438849,0,0
BERKSHIRE,CHARLTON,7.933653578125,WHISTLEY,.61567163,1,0,3501,867,3,0,0,0,2.6931245,0,.29850745,0,0
BERKSHIRE,AMESBURY,6.9686850625,BROAD HINTON,.74172187,0,0,3501,867,2,,0,0,0,0,.20529801,0,0
BERKSHIRE,SONNING,8.673712,WOKINGHAM,,0,0,3294,815,,1,1,0,4.4718943,,,0,0
BERKSHIRE,SONNING,25.468668453125,WOKINGHAM SOUTH,.39597315,0,0,3294,815,,,0,0,0,0,.15771812,0,0
BERKSHIRE,HORMER,3.28735725,SEACOURT,.875,0,0,4119,1020,,,0,0,0,0,.125,0,0
BERKSHIRE,ABINGDON BOROUGH,.858360125,ABINGDON ST NICHOLAS,.1484375,4,0,4016,1020,,,1,0,0,.027257239,.5,0,0
BERKSHIRE,SONNING,.26788378125,WOKINGHAM TOWN,.20628683,0,0,3294,815,,,0,0,0,0,.61689585,0,0
BERKSHIRE,CHARLTON,15.927353,FINCHAMPSTEAD,.66025639,4,0,3189,815,,0,0,0,3.0976493,0,.21153846,0,0
BERKSHIRE,SONNING,4.684505,SONNING TOWN,.48559672,0,0,3397,867,,,1,0,4.22295,0,.27572018,0,0
BERKSHIRE,SONNING,15.193317,WOODLEY AND SANDFORD,.78600824,0,0,3397,867,,,0,0,0,0,.1563786,0,0
BERKSHIRE,CHARLTON,9.115600000000001,EARLEY,,3,0,3397,867,,,1,0,0,,,0,0
BERKSHIRE,WARGRAVE,17.898144,WARGRAVE,.59580052,0,0,3502,867,7,0,0,0,4.7646942,0,.167979,0,0
BERKSHIRE,BEYNHURST,6.363094,REMENHAM,.44954127,1,0,3605,919,,,0,0,3.5909584,0,.19266056,0,0
BERKSHIRE,BEYNHURST,16.776847,HURLEY,.67527676,2,0,3606,919,,,1,0,3.0824924,0,.18081181,0,0
BERKSHIRE,BEYNHURST,10.090983,BISHAM,.45273632,0,0,3607,920,,,1,0,2.9054592,0,.059701491,0,0
BERKSHIRE,COOKHAM,22.804384,COOKHAM,.38186157,2,0,3607,920,1,0,1,0,3.2447264,.00029967036,.32816228,0,0
BERKSHIRE,SHRIVENHAM,6.037824,BALKING,.91666669,1,0,3700,914,,0,0,0,0,0,.027777778,0,0
BERKSHIRE,COOKHAM,3.63026025,MAIDENHEAD,,0,0,3607,920,1,,0,0,0,,,0,0
BERKSHIRE,BRAY,5.0604705,MAIDENHEAD,,4,0,3503,868,5,,0,0,0,,,0,0
BERKSHIRE,BRAY,31.50716,BRAY,.50615901,2,0,3504,868,1,0,1,0,3.9054518,.0031609195,.28331468,0,0
BERKSHIRE,BEYNHURST,10.85090612109375,WHITE WALTHAM,.36178863,0,0,3503,868,,,1,0,0,0,.18292683,0,0
BERKSHIRE,WARGRAVE,14.782804,WALTHAM ST LAWRENCE,.75999999,0,0,3398,867,1,,0,0,4.8754463,0,.13777778,0,0
BERKSHIRE,SONNING,5.222248,RUSCOMBE,,1,0,3398,867,,,1,0,0,,,0,0
BERKSHIRE,RIPPLESMERE,21.443886,EASTHAMPSTEAD,.4845815,0,0,3295,816,,,0,0,3.615557,0,.16299559,0,0
BERKSHIRE,SONNING,18.218438,SANDHURST,.25786164,4,0,3191,816,,,1,0,3.025095,0,.11320755,0,0
BERKSHIRE,RIPPLESMERE,22.460684,WINKFIELD - NORTH DISTRICT,.63454545,1,0,3400,868,,,0,0,3.3407757,.00049776008,.21090908,0,0
BERKSHIRE,RIPPLESMERE,19.259656,WINKFIELD - SOUTH DISTRICT,,1,0,3296,816,,,0,0,0,,,0,0
BERKSHIRE,WARGRAVE,13.765601,WARFIELD,.45637584,4,0,3399,868,5,,0,0,0,.0099420054,.32885906,0,0
BERKSHIRE,HORMER,3.536425375,BESSELS LEIGH,.82857144,0,0,4015,1020,,,0,0,5.3471074,0,.057142857,0,0
BERKSHIRE,COOKHAM,12.967606,SUNNINGHILL,.235732,4,0,3297,817,,,0,0,3.0387337,.027631579,.32506204,0,0
BERKSHIRE,RIPPLESMERE,6.798536796875,CLEWER,.040609136,3,0,3505,869,9,,0,0,2.7265646,0,.44771573,0,0
BERKSHIRE,WINDSOR BOROUGH,11.823549125,NEW WINDSOR,.025554808,0,0,3504,869,4,1,0,0,4.3614264,.00070796459,.40215197,0,0
BERKSHIRE,WINDSOR BOROUGH,.0479161015625,WINDSOR CASTLE - UPPER WARD,,0,0,3505,869,8,,1,0,0,,,0,0
BERKSHIRE,WINDSOR BOROUGH,10.139102,OLD WINDSOR,.32296652,0,0,3401,869,,0,1,0,2.7601323,.00068823126,.18421052,0,0
BERKSHIRE,WINDSOR BOROUGH,12.206832,OLD WINDSOR,,0,0,3297,817,,,0,0,0,,,0,0
BERKSHIRE,OCK,4.63361083203125,TUBNEY,.70731705,1,0,3910,967,,,1,0,0,0,.048780486,0,0
BERKSHIRE,CHARLTON,5.6037115,BARKHAM,.78873241,0,0,3189,815,,,0,0,3.9585767,0,.028169014,0,0
BERKSHIRE,AYLESBURY,2.06628465625,LITTLE HAMPDEN,.85714287,0,0,4023,1024,,,0,0,0,0,.095238097,0,0
BERKSHIRE,AYLESBURY,7.8915575,GREAT HAMPDEN,,0,0,4023,1024,,,0,0,0,,,0,0
BERKSHIRE,OCK,6.5063865,FYFIELD,.75862068,0,0,3910,967,,,0,0,3.6439984,0,.18965517,0,0
BERKSHIRE,OCK,4.5526135,KINGSTON BAGPUIZE,.64444447,1,0,3910,967,,,0,0,2.8371272,0,.18888889,0,0
BERKSHIRE,GANFIELD,9.383122999999999,LONGWORTH,.7079646,1,0,3909,967,,,0,0,3.9747217,0,.2300885,0,0
BERKSHIRE,OCK,4.249695,DRAYCOT MOOR,.68333334,0,0,3910,967,,,0,0,2.8094027,0,.21666667,0,0
BERKSHIRE,GANFIELD,4.9495215,CHARNEY BASSET,.80821919,0,0,3805,967,,,0,0,0,0,.1369863,0,0
BERKSHIRE,GANFIELD,8.224123000000001,HINTON WALDRIST,.70833331,1,0,3909,967,,0,0,0,0,0,.072916664,0,0
BERKSHIRE,GANFIELD,18.265302,BUCKLAND,.65734267,2,0,3908,966,,,1,0,3.2381485,.039215688,.11888112,0,0
BERKSHIRE,GANFIELD,4.08402675,HATFORD,.93333334,3,0,3804,966,,,0,0,4.6913481,0,0,0,0
BERKSHIRE,FARINGDON,23.431674,FARINGDON,.48083067,3,0,3908,966,,1,0,0,0,.0010993038,.34345049,0,0
BERKSHIRE,FARINGDON,3.44075625,LITTLE COXWELL,.72368419,0,0,3803,966,,,0,0,0,.0098684207,.10526316,0,0
BERKSHIRE,FARINGDON,5.856576,GREAT COXWELL,.79012346,0,0,3803,966,,,1,0,0,0,.13580246,0,0
BERKSHIRE,SHRIVENHAM,6.3137305,EATON HASTINGS,.81632656,0,0,3907,966,,,0,0,0,0,.06122449,0,0
BERKSHIRE,SHRIVENHAM,11.614468,BUSCOT,.6339286,0,0,3906,965,,,0,0,0,0,.14285715,0,0
BERKSHIRE,SHRIVENHAM,8.1768485,COLESHILL,.71084338,0,0,3803,966,,,1,0,0,0,.14457831,0,0
BERKSHIRE,SHRIVENHAM,7.6316325,SHRIVENHAM,.47142857,2,0,3698,913,,0,1,0,0,0,.30952382,0,0
BERKSHIRE,HORMER,1.015917875,BOTLEY,.8125,0,0,4015,1020,,,1,0,4.7661881,0,.09375,0,0
BERKSHIRE,HORMER,1.05184125,BRADLEY,1,1,0,4015,1020,,,0,0,0,0,0,0,0
BERKSHIRE,HORMER,4.3843875,CHAWLEY,1,1,0,4015,1020,,,0,0,3.2088256,0,0,0,0
BERKSHIRE,HORMER,1.60237125,CHILSWELL,1,0,0,4016,1020,,,0,0,0,0,0,0,0
BERKSHIRE,HORMER,6.61212,CUMNOR,.83941609,1,0,4015,1020,,,1,0,3.8870068,0,.13138686,0,0
BERKSHIRE,HORMER,.8678281875,HENWOOD,,0,0,4015,1020,,,0,0,0,,,0,0
BERKSHIRE,HORMER,3.74569525,HILLEND,1,0,0,4119,1020,,,0,0,3.6450768,0,0,0,0
BERKSHIRE,HORMER,.5964144375,STROUD,1,1,0,4119,1020,,,0,0,3.4231763,0,0,0,0
BERKSHIRE,HORMER,1.714030875,SWINFORD,.81818181,1,0,4119,1020,,,0,0,4.2626801,0,.090909094,0,0
BERKSHIRE,HORMER,2.7285605,WHITLEY,1,0,0,4015,1020,,,0,0,4.2121277,0,0,0,0
BERKSHIRE,SHRIVENHAM,6.1657805,WATCHFIELD,.71276593,0,0,3699,914,,,1,0,0,0,.22340426,0,0
BERKSHIRE,SHRIVENHAM,5.141469,BOURTON,.82051283,0,0,3698,913,,,1,0,0,0,.15384616,0,0
BERKSHIRE,SHRIVENHAM,3.34281825,BECKETT,,0,0,3699,914,,,0,0,0,,,0,0
BERKSHIRE,SHRIVENHAM,7.5883745,LONGCOTT,.67346936,0,0,3699,914,,,0,0,0,0,.24489796,0,0
BERKSHIRE,SHRIVENHAM,4.126031,FERNHAM,.93650794,1,0,3804,966,,,0,0,0,0,.031746034,0,0
BERKSHIRE,GANFIELD,7.1499415,SHELLINGFORD,.78205127,2,0,3804,966,,0,0,0,3.3749294,0,.15384616,0,0
BERKSHIRE,GANFIELD,11.755996,STANFORD IN THE VALE,.50232559,1,0,3804,966,,0,0,0,0,.0012300123,.30232558,0,0
BERKSHIRE,OCK,3.94123975,GOOSEY,,0,0,3805,967,,,0,0,2.9717631,,,0,0
BERKSHIRE,GANFIELD,4.2198895,PUSEY,,1,0,3909,967,,,0,0,4.3197079,,,0,0
BERKSHIRE,WANTAGE,4.145183,DENCHWORTH,.66129035,0,0,3805,967,,,1,0,0,0,.20967741,0,0
BERKSHIRE,OCK,4.765517,APPLETON,.88118809,1,0,3910,967,,,0,0,0,.057228915,.059405942,0,0
BERKSHIRE,OCK,3.445541,EATON,.70642203,0,0,4015,1020,,,0,0,0,.052777778,.091743119,0,0
BERKSHIRE,HORMER,6.1195875,WOOTTON,.91139239,1,0,4015,1020,,,0,0,3.5457788,0,.050632913,0,0
BERKSHIRE,WANTAGE,5.3927025,WEST HANNEY,.57798165,0,0,3806,967,3,,0,0,0,0,.20183486,0,0
BERKSHIRE,WANTAGE,7.1812425,EAST HANNEY,.62237763,0,0,3806,967,3,,0,0,4.0137296,0,.28671327,0,0
BERKSHIRE,WANTAGE,1.405768375,POUGHLEY,,0,0,3806,967,3,,1,0,0,,,0,0
BERKSHIRE,OCK,3.1006605,LYFORD,1,0,0,3806,967,3,,0,0,6.2055326,0,0,0,0
BERKSHIRE,OCK,9.880877,MARCHAM,.47368422,1,0,3911,968,,,0,0,3.2783232,.0060096155,.25358853,0,0
BERKSHIRE,OCK,5.50813915625,FRILFORD,.82499999,1,0,3910,968,,,0,0,3.2516656,.11627907,.050000001,0,0
BERKSHIRE,OCK,3.77032325,GARFORD,.94230771,0,0,3806,967,,,1,0,4.074542,.023923445,.01923077,0,0
BERKSHIRE,OCK,9.798332,STEVENTON,.66666669,0,0,3807,968,5,,1,0,3.1715221,.001447178,.2,0,0
BERKSHIRE,OCK,7.610332,DRAYTON,.61832058,0,0,3807,968,,,0,0,2.8293698,.019762846,.23664123,0,0
BERKSHIRE,OCK,5.974768,MILTON,.71511626,0,0,3703,916,,,0,0,3.0225132,.0087719299,.15116279,0,0
BERKSHIRE,OCK,9.15128069921875,SUTTON COURTENEY,.66831684,2,0,3808,968,,,0,0,3.2589509,0,.23762377,0,0
BERKSHIRE,OCK,5.249501461914062,SUTTON WICK,,0,0,3807,968,,,0,0,3.4878118,,,0,0
BERKSHIRE,OCK,3.51257,APPLEFORD,.77551019,0,0,3808,968,,,0,0,3.197917,.011173184,.06122449,0,0
BERKSHIRE,OCK,9.044399,LONG WITTENHAM,.68275863,0,0,3809,969,,,0,0,0,.0091407681,.1724138,0,0
BERKSHIRE,OCK,3.6282855,LITTLE WITTENHAM,.94117647,0,0,3809,969,,,1,0,4.2426791,0,0,0,0
BERKSHIRE,MORETON,8.421253999999999,BRIGHTWELL,.6102941,3,0,3706,917,4,,0,0,4.4509082,.017301038,.22058824,0,0
BERKSHIRE,MORETON,2.9504075,SOTWELL,.66666669,0,0,3705,917,,,0,0,3.3081069,0,.16666667,0,0
BERKSHIRE,MORETON,3.50308275,ALL HALLOWS,.57499999,0,0,3706,917,,,0,0,5.209486,0,.125,0,0
BERKSHIRE,WALLINGFORD BOROUGH,.40982490625,"WALLINGFORD, ST MARY MORE",.12860893,0,0,3706,917,,1,0,0,0,.0037950664,.4566929,0,0
BERKSHIRE,WALLINGFORD BOROUGH,.12465890625,WALLINGFORD CASTLE PRECINCTS,0,3,0,3706,917,,,1,0,0,0,.5,0,0
BERKSHIRE,WALLINGFORD BOROUGH,.179073296875,"WALLINGFORD, ST PETER",,0,0,3706,917,,,0,0,0,,,0,0
BERKSHIRE,HORMER,3.496299,NORTH HINKSEY,.80769229,0,0,4016,1020,,,0,0,2.8704615,0,.15384616,0,0
BERKSHIRE,CITY AND UNIVERSITY OF OXFORD,1.275157,GRANDPONT,,0,0,4016,1020,,,0,0,0,,,0,0
BERKSHIRE,WALLINGFORD BOROUGH,.9481791875,"WALLINGFORD, ST LEONARD",,0,0,3706,917,,,0,0,0,,,0,0
BERKSHIRE,READING,13.465728,CHOLSEY,.7011494,0,0,3601,917,,,1,0,0,0,.1072797,0,0
BERKSHIRE,READING,4.5819095,CHOLSEY,,2,0,3705,917,,,0,0,3.7948816,,,0,0
BERKSHIRE,MORETON,5.4698785,SOUTH MORETON,.58558559,0,0,3705,917,,,0,0,4.4765787,.0024390244,.2972973,0,0
