STARTcounty,area,pla,latitude,longitude,valordummy,LS_pc_change,pc_change1525_1086,pc_change1525_1066,pc_change1332_1086,pc_change1332_1066,pc_change1086_1066,cutoff1,cutoff2
HAMPSHIRE,8.443061999999999,EXBURY,443204.25,99947.25,1.443785,-.24998507,-.138905,-.051869757,-.13720688,-.19949961,-.17778966,4,4
HAMPSHIRE,27.6153625625,FAWLEY,444888.31,107786.19,-.69258142,1.7442526,.29603145,-.012156314,-.12011123,-.17596856,-.14368889,4,4
HAMPSHIRE,4.5485745,TUNWORTH,467566.72,148920.64,-.69258142,-.20008561,-.10079672,-.036300033,-.081139781,-.086620204,-.064435892,4,4
HAMPSHIRE,2.80162675,BOSSINGTON,432781.44,130816.13,-.69258142,-.40523645,,,,,,4,4
HAMPSHIRE,8.558638,WIELD,463062.22,139490.05,-.69258142,-.1793761,,,,,,4,4
HAMPSHIRE,5.1484235,BEAUWORTH,456840.69,125302.06,-.69258142,-.24363825,1.0726045,,2.7743568,,,4,4
,.112389890625,CALSHOT CASTLE,448869.31,102173.55,-.69258142,,,,,,,4,4
HAMPSHIRE,8.665813605468751,CROOKHAM,480418.75,153850.75,-.69258142,-.080289923,,,,,,4,4
HAMPSHIRE,6.1629885,FLEET,480960.72,154573.36,-.69258142,,,,,,,4,4
HAMPSHIRE,13.299291,ELVETHAM,479087.44,157037.02,1.443785,.022746162,.061847985,-.010026406,.0028429683,-.055557627,-.094954208,4,4
HAMPSHIRE,10.019454,HARTLEY WINTNEY,476137.44,156594.27,1.443785,-.159493,,,,,,4,4
HAMPSHIRE,6.4809895,WINCHFIELD,476846.75,154142.36,-.69258142,-.15607257,-.042827576,-.045492701,-.012328891,-.16277371,-.15904269,4,4
HAMPSHIRE,6.958354,DOGMERSFIELD,477502.88,152007.08,-.69258142,-.21659467,-.13411708,,-.13908523,,,4,4
HAMPSHIRE,29.947788,ODIHAM,474559.22,151157.56,-.69258142,1.2294509,1.0983276,.04080775,.096944079,-.11846469,-.15026562,4,4
HAMPSHIRE,11.012139,FACCOMBE,438982.41,157782.42,-.69258142,-.04986763,-.10396097,-.040899109,-.13634762,-.15569422,-.094954208,4,4
HAMPSHIRE,3.54154525,GREYWELL,471480.25,151395.03,-.69258142,.34624213,.28452674,.031435128,.02917489,-.036613923,-.094954208,4,4
HAMPSHIRE,4.098105328125,NEWNHAM,473502.47,156126.89,-.69258142,.17756973,,,,,,4,4
HAMPSHIRE,8.162748000000001,ROTHERWICK,471691.16,156216.91,-.69258142,,,,,,,4,4
HAMPSHIRE,5.628471443359375,HARTLEY WESPALL,470230.84,159279.91,-.69258142,-.17779022,-.13425294,-.046539307,-.15031676,-.1657439,-.094954208,4,4
HAMPSHIRE,9.317057999999999,SHERFIELD ON LODDON,467722.66,156730.89,-.69258142,-.098533444,,,,,,4,4
HAMPSHIRE,21.742842,BASING,466627.75,153501.33,1.443785,.35466027,-.028385032,-.020023989,-.13346671,-.14017522,-.070539549,4,4
HAMPSHIRE,1.11049440625,ST MICHAEL,465087.91,152655.78,-.69258142,-.34697309,-.1430794,-.048182745,-.054608397,-.096889332,-.094954208,4,4
HAMPSHIRE,17.4544014296875,BASINGSTOKE,469438.84,155158.13,1.443785,.21209133,.30624488,,.093424663,,,4,4
HAMPSHIRE,.6456299375,EASTROP,463587.53,153546.03,-.69258142,,-.16540518,-.05233968,,,-.094954208,4,4
HAMPSHIRE,15.929605,SHERBORNE ST JOHN,462880.25,156042.94,-.69258142,-.0059330654,-.091403447,-.030293744,-.13151814,-.12112428,-.04002123,4,4
HAMPSHIRE,7.3005965,ASHMANSWORTH,441163.84,157338.33,-.69258142,-.21106201,,,,,,4,4
HAMPSHIRE,9.307785000000001,BRAMLEY,465370.09,159366.66,-.69258142,-.12866375,,,,,,4,4
HAMPSHIRE,13.3911528828125,MONK SHERBORNE,464647.19,158452.19,1.443785,1.2045193,-.043117333,-.023878038,-.1740275,-.17749096,-.072065465,4,4
HAMPSHIRE,4.681155,WORTING,459892.31,151809.73,-.69258142,-.018581625,-.12564483,-.044936527,-.16358486,-.17528924,-.094954208,4,4
HAMPSHIRE,16.4815093828125,WOOTTON ST LAWRENCE,458845.06,156788.97,-.69258142,.078482524,-.13020325,-.04110356,-.17526872,-.16915859,-.029557802,4,4
HAMPSHIRE,6.594651,CHURCH OAKLEY,456881.91,151608,-.69258142,-.042542901,-.069663934,-.017836804,-.10094782,-.061170593,-.0093060061,4,4
HAMPSHIRE,11.573642,UPHAM,454228.88,121128.76,-.69258142,-.40523645,,,,,,4,4
HAMPSHIRE,5.221966,IBWORTH,456057.31,153902.88,-.69258142,,,,,,,4,4
HAMPSHIRE,2.98338809375,HANNINGTON,456484.56,157769.81,1.443785,,,,,,,4,4
HAMPSHIRE,8.639550937499999,ASHE,454729.34,149443.95,-.69258142,-.3643584,-.15448242,-.049899172,-.099691801,-.11437879,-.076643206,4,4
HAMPSHIRE,27.35441,OVERTON,451353.91,149991.2,1.443785,1.2716093,.72399414,.032636464,.0026149249,-.1279351,-.13952892,4,4
HAMPSHIRE,20.602788,EAST WOODHAY,441951.53,161320.77,-.69258142,-.083231181,,,,,,4,4
HAMPSHIRE,7.9222105,LAVERSTOKE,450002.31,147892.52,-.69258142,,,,,,,4,4
HAMPSHIRE,6.3951555,FREEFOLK,449054.31,146240.98,-.69258142,1.5693266,5.115212,.46818936,.83597672,.19188112,-.13803889,4,4
HAMPSHIRE,25.839398,WHITCHURCH,446980.28,149698.42,1.443785,.61030996,.20598932,-.0053520654,-.061402012,-.13455528,-.12429875,4,4
HAMPSHIRE,7.3570405,LITCHFIELD,446949.28,154296.41,-.69258142,-.34654346,-.1455943,-.049573172,-.072354168,-.13325341,-.11784296,4,4
HAMPSHIRE,5.7532775,WOODCOTT,444093.63,155131.02,-.69258142,.085885987,,,,,,4,4
HAMPSHIRE,4.566467,CRUX EASTON,442797.44,156226.08,-.69258142,-.40523645,-.16540518,-.05233968,-.15002097,-.16553111,-.094954208,4,4
HAMPSHIRE,31.458228484375,ST MARY BOURNE,444904.75,151543.05,-.69258142,.93895012,.2467377,-.0023301879,-.084373817,-.14816853,-.12684414,4,4
HAMPSHIRE,21.10416584643555,HURSTBOURNE TARRANT,437762.16,155740.34,1.443785,.15432721,-.14240527,-.050162766,-.18757923,-.19820267,-.13996874,4,4
HAMPSHIRE,14.52776023144531,VERNHAM'S DEAN,437499.28,157239.39,-.69258142,-.2749764,-.12187478,-.045855585,-.073657475,-.12928404,-.1132652,4,4
HAMPSHIRE,6.40768771875,TANGLEY,433541.78,153034.06,-.69258142,-.23966224,,,,,,4,4
HAMPSHIRE,14.026249,HIGHCLERE,444860.84,160065.3,-.69258142,.1475583,.13138042,-.022797074,.0051344829,-.12378071,-.13756272,4,4
HAMPSHIRE,3.080808815429688,KNIGHT'S ENHAM,438226,148749.77,1.443785,,-.16540518,-.05233968,,,-.14073169,4,4
HAMPSHIRE,35.434004,ANDOVER,436787.03,148016.13,-.69258142,3.4180937,,,,,,4,4
HAMPSHIRE,3.83293690625,FOXCOTTE,434366.44,151714.92,-.69258142,-.0028186995,-.059910312,-.024840102,-.10165534,-.10141196,-.05833222,4,4
HAMPSHIRE,4.233097,PENTON MEWSEY,433520.84,147879.77,-.69258142,,-.16540518,-.05233968,,,-.12111277,4,4
HAMPSHIRE,7.6089205,WEYHILL,432045.38,148045.8,-.69258142,.43106416,-.036460955,-.033550266,-.14362371,-.170302,-.11485747,4,4
HAMPSHIRE,2.84585175,APPLESHAW,430603.72,148858.56,-.69258142,,,,,,,4,4
HAMPSHIRE,3.995849,FYFIELD,429655.31,148143.17,1.443785,-.19025187,,,,,,4,4
HAMPSHIRE,11.406856,KIMPTON,427624.41,147915.02,-.69258142,.12086747,-.10276646,-.043106485,-.15727617,-.17768711,-.11402816,4,4
HAMPSHIRE,9.490588000000001,SOUTH TIDWORTH,423499.16,147605.33,-.69258142,-.40523645,-.16540518,-.05233968,-.13710868,-.1596563,-.10149385,4,4
HAMPSHIRE,10.294304,SHIPTON BELLINGER,423843.28,145332.41,-.69258142,-.15159185,-.12932049,-.044949036,-.14825687,-.16028361,-.085798703,4,4
HAMPSHIRE,1.9155055,NEWTOWN,447575.25,163326.25,-.69258142,-.1611516,,,,,,4,4
HAMPSHIRE,.009774794921875,PARK HOUSE,423086.47,143590.27,-.69258142,,,,,,,4,4
HAMPSHIRE,7.67540625,THRUXTON,429320.47,149711.64,-.69258142,1.4233224,-.016290443,-.03682432,-.17185813,-.19130199,-.1353461,4,4
HAMPSHIRE,16.015161,AMPORT,428585.13,143777.95,-.69258142,1.2803048,.085496441,-.010267528,-.14569508,-.1665573,-.10405616,4,4
HAMPSHIRE,6.9078745,QUARLEY,425868.44,142506.48,1.443785,.033705104,-.093560308,-.043421604,-.13993353,-.1735312,-.12547253,4,4
HAMPSHIRE,24.8937746875,BRAMSHOTT,487088.34,134838.14,-.69258142,.10029065,-.11209036,-.040548548,-.16256171,-.16901468,-.077760786,4,4
HAMPSHIRE,6.421086,GRATELEY,427107.5,141423.66,-.69258142,-.20934737,,,,,,4,4
HAMPSHIRE,4.653447,MONXTON,431106.97,143490.89,-.69258142,-.22967365,-.15428305,-.048612103,-.17893127,-.17215706,-.021710237,4,4
HAMPSHIRE,13.665749,ABBOTTS ANN,432589.44,142998.14,-.69258142,.1223454,-.11447599,-.042856947,-.16603309,-.17705056,-.094954208,4,4
HAMPSHIRE,8.868221,UPPER CLATFORD,434694.41,142383.09,-.69258142,.11844449,.05579422,-.041699938,-.039368257,-.1735312,-.16285747,4,4
HAMPSHIRE,11.573062,GOODWORTH CLATFORD,436367.06,141926.25,-.69258142,.32714012,.0028573018,-.021010146,-.1142511,-.13979752,-.094954208,4,4
HAMPSHIRE,21.104326,BURGHCLERE,447191.59,159503.47,1.443785,.14512673,-.054717351,-.027313912,-.12538016,-.13575222,-.075335287,4,4
HAMPSHIRE,14.719411,WHERWELL,437818.63,140836.47,1.443785,.06920851,,,,,,4,4
HAMPSHIRE,21.567696,LONGPARISH,442584.09,144645.83,-.69258142,.46414536,.28933504,.001503916,-.00023770663,-.1110282,-.12828733,4,4
HAMPSHIRE,19.24015,HURSTBOURNE PRIORS,444546.28,147098.36,1.443785,.71472359,,,,,,4,4
HAMPSHIRE,8.551856000000001,STEVENTON,454413.63,147002.56,-.69258142,.042816434,-.06545838,-.03745205,-.11684741,-.15414141,-.1132652,4,4
HAMPSHIRE,6.3007395,DEANE,455820.66,150209.81,-.69258142,-.14273679,-.14307861,-.046759702,-.17049532,-.17211963,-.063616596,4,4
HAMPSHIRE,7.914876,NORTH WALTHAM,456212.41,146484.77,-.69258142,-.11997867,,,,,,4,4
HAMPSHIRE,5.7900695,POPHAM,455553.09,144002.38,-.69258142,.20883358,,,,,,4,4
HAMPSHIRE,8.928993999999999,DUMMER,458778.25,145594.81,-.69258142,-.23421928,-.12845591,-.04545993,-.1195735,-.14362657,-.094954208,4,4
HAMPSHIRE,7.66951925,CLIDDESDEN,464121.38,149040.27,-.69258142,.57310438,.10804923,-.00990994,-.09490902,-.13890962,-.11021336,4,4
HEREFORDSHIRE,10.179531,RICHARDS CASTLE,348870.47,272287.5,-.69258142,,-.16540518,-.05233968,,,-.081874929,4,4
HEREFORDSHIRE,6.3541635,"ADFORTON, STANWAY, PAYTOE AND GRANGE",340279.72,271220.91,-.69258142,,-.16540518,-.05233968,,,-.10004059,4,4
HEREFORDSHIRE,2.2836045,RISBURY,355177.91,254991.77,-.69258142,,,,,,,4,4
HEREFORDSHIRE,9.304755999999999,STOKE PRIOR,352582,255806.83,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,1.22610715234375,FORD,352018.47,255401.38,-.69258142,,,,,,,4,4
HEREFORDSHIRE,15.684414,HOPE UNDER DINMORE,349595.97,253002.61,-.69258142,,-.16540518,-.05233968,,,-.043509051,4,4
HEREFORDSHIRE,2.2586025,DINMORE,348532.88,250875.08,-.69258142,,,,,,,4,4
HEREFORDSHIRE,11.062657,WELLINGTON,349585.97,248648.81,-.69258142,,-.16540518,-.05233968,,,-.10207516,4,4
HEREFORDSHIRE,15.009836,CANON PYON,346180.75,249456.02,1.443785,,-.16540518,-.05233968,,,-.15101026,4,4
HEREFORDSHIRE,4.948286,WORMSLEY,342823.34,248023.53,1.443785,,,,,,,4,4
HEREFORDSHIRE,8.519971,YAZOR,340310.22,247356.86,-.69258142,,-.16540518,-.05233968,,,.02352869,4,4
HEREFORDSHIRE,6.6425965,"WALFORD, LETTON AND NEWTON",338218.78,270848.5,-.69258142,,-.16540518,-.05233968,,,.12739354,4,4
HEREFORDSHIRE,5.6085795,MANSELL GAMAGE,339869.19,244956.77,1.443785,,-.16540518,-.05233968,,,-.056560189,4,4
HEREFORDSHIRE,9.7074,STAUNTON ON WYE,335962.28,245873.22,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.12023875,BROBURY,334400.47,244450.2,-.69258142,,-.16540518,-.05233968,,,-.0033992368,4,4
HEREFORDSHIRE,4.2017735,MONNINGTON ON WYE,336987.19,243881.44,-.69258142,,-.16540518,-.05233968,,,-.05833222,4,4
HEREFORDSHIRE,3.68058475,BYFORD,339516.5,243009.97,-.69258142,,,,,,,4,4
HEREFORDSHIRE,3.188122,BRIDGE SOLLERS,341762.13,241858.2,-.69258142,,-.16540518,-.05233968,,,-.1315762,4,4
HEREFORDSHIRE,3.20127675,BISHOPSTONE,341657.75,243436.11,-.69258142,,-.16540518,-.05233968,,,-.064435884,4,4
HEREFORDSHIRE,6.202970875,MANSELL LACY,342982.81,245378.7,1.443785,,-.16540518,-.05233968,,,-.11659447,4,4
HEREFORDSHIRE,5.755377,BRINSOP,343964.13,245325.91,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.22698675,KENCHESTER,343961.34,242351,-.69258142,,,,,,,4,4
HEREFORDSHIRE,5.391147,BUCKTON AND DOXALL,338042.06,273825.78,-.69258142,,-.16540518,-.05233968,,,-.10410971,4,4
HEREFORDSHIRE,3.20034575,STRETTON SUGWAS,346233.22,242596.53,-.69258142,,-.16540518,-.05233968,,,-.10735227,4,4
HEREFORDSHIRE,4.9747085,CREDENHILL,345425.03,243851.36,-.69258142,,-.16540518,-.05233968,,,-.11198768,4,4
HEREFORDSHIRE,15.104788,BURGHILL,347458.31,245260.3,-.69258142,,,,,,,4,4
HEREFORDSHIRE,3.6565075,MORETON ON LUGG,350286.44,246056.73,-.69258142,,,,,,,4,4
HEREFORDSHIRE,6.5816855,PIPE AND LYDE,350702.75,244024.05,-.69258142,,-.16540518,-.05233968,,,-.11212077,4,4
HEREFORDSHIRE,5.500475,HOLMER,351910.31,242685,-.69258142,,-.16540518,-.05233968,,,-.08350984,4,4
HEREFORDSHIRE,4.7367925,HOLMER,350407,241354.84,-.69258142,,-.16540518,-.05233968,,,-.094954208,4,4
HEREFORDSHIRE,2.3059545,HUNTINGTON,348266.72,241833.06,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.3352655,"HEREFORD, ST NICHOLAS",349435.91,239982.25,-.69258142,,,,,,,4,4
HEREFORDSHIRE,1.36723725,"HEREFORD, ALL SAINTS",351826.44,240888.64,1.443785,,,,,,,4,4
HEREFORDSHIRE,.2221300625,"HEREFORD, ST PETER",351395.84,240318.53,1.443785,,,,,,,4,4
HEREFORDSHIRE,5.4337925,BRAMPTON BRYAN,336213.72,272000.78,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,2.01528778125,"HEREFORD, ST JOHN THE BAPTIST",351179.72,239847.97,-.69258142,,,,,,,4,4
HEREFORDSHIRE,1.293379375,"HEREFORD, ST OWEN",351768.44,239346.36,-.69258142,,,,,,,4,4
HEREFORDSHIRE,3.69449025,"HEREFORD, ST MARTIN",350578.81,238325.78,-.69258142,,-.16540518,-.05233968,,,-.10222726,4,4
HEREFORDSHIRE,1.837804375,GRAFTON,349597.72,236404.73,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.423301,LOWER BULLINGHAM,352080,237290.38,-.69258142,,-.16540518,-.05233968,,,-.13225438,4,4
HEREFORDSHIRE,.04448103515625,THE VINEYARD,352688.22,239156.33,-.69258142,,,,,,,4,4
HEREFORDSHIRE,6.020428,TUPSLEY,353507.84,239860.59,-.69258142,,-.16540518,-.05233968,,,-.13500951,4,4
HEREFORDSHIRE,5.3532495,HAMPTON BISHOP,355573.88,237830.72,-.69258142,,,,,,,4,4
HEREFORDSHIRE,8.866706000000001,WITHINGTON,355770.19,243789.27,1.443785,,.087692894,-.032935083,,,-.14881007,4,4
HEREFORDSHIRE,3.558913671875,PRESTON WYNNE,355777.66,246682.61,-.69258142,,-.10127126,-.044531856,,,-.12664631,4,4
HEREFORDSHIRE,6.450746,BORESFORD AND PEDWARDINE,335336.28,270311.44,-.69258142,,-.16540518,-.05233968,,,-.021710237,4,4
HEREFORDSHIRE,3.68023754296875,SUTTON ST NICHOLAS,354438.41,247031.06,1.443785,,,,,,,4,4
HEREFORDSHIRE,2.27966051953125,SUTTON ST MICHAEL,354278.03,248509.23,1.443785,,,,,,,4,4
HEREFORDSHIRE,1.20283125,AMBERLEY,354621.31,247930.27,-.69258142,,,,,,,4,4
HEREFORDSHIRE,.68996015625,THE VERN,354560.72,250276.91,-.69258142,,,,,,,4,4
HEREFORDSHIRE,22.039782,BODENHAM,354767.53,250940.19,-.69258142,,-.045197066,-.030364547,,,-.096618846,4,4
HEREFORDSHIRE,16.32804,PENCOMBE,358151.44,253422.66,-.69258142,,.65311819,.05987595,,,-.11909713,4,4
HEREFORDSHIRE,2.664998,GRENDON WARREN,359446.53,254649.47,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.83743675,LITTLE COWARNE,360488.13,251188.88,-.69258142,,-.12428422,-.046214484,,,-.11326519,4,4
HEREFORDSHIRE,5.0129825,ULLINGSWICK,358973.59,249653.3,-.69258142,,-.13399334,-.046490967,,,-.094954208,4,4
HEREFORDSHIRE,9.624299000000001,LINGEN,335933.38,267898.72,1.443785,,-.16540518,,,,,4,4
HEREFORDSHIRE,5.55815475,FELTON,357971.81,251411.17,1.443785,,-.1385195,-.049002372,,,-.12547253,4,4
HEREFORDSHIRE,7.8431305,OCLE PYCHARD,358388.06,246200.77,1.443785,,2.2853999,.10871661,,,-.15419565,4,4
HEREFORDSHIRE,2.8756615,MORETON JEFFRIES,360117.25,248611.3,-.69258142,,-.10730754,-.041522224,,,-.094954208,4,4
HEREFORDSHIRE,8.427146,STOKE LACY,362358.38,250961.52,-.69258142,,-.12990056,-.045728918,,,-.094954208,4,4
HEREFORDSHIRE,13.34115433007812,AVENBURY,364918.5,256449.28,1.443785,,-.16540518,-.05233968,,,-.099179827,4,4
HEREFORDSHIRE,6.2655155,STANFORD BISHOP,368488.84,251923.86,-.69258142,,,,,,,4,4
HEREFORDSHIRE,16.051269,BISHOPS FROME,366442.97,248348.83,1.443785,,.90474653,.026739549,,,-.15017357,4,4
HEREFORDSHIRE,3.02409225,EGLETON,363540.81,245145.14,1.443785,,,,,,,4,4
HEREFORDSHIRE,4.4079955,CRADLEY - DIVISION NO.1,371340.38,248840.8,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.7964655,CRADLEY - DIVISION NO.2,370478.78,246842.39,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.5895815,CRADLEY - DIVISION NO.3,373031.03,247027.05,-.69258142,,.067331992,-.043672808,,,-.16819818,4,4
HEREFORDSHIRE,5.1205945,CRADLEY - DIVISION NO.4,375406.06,247799.84,-.69258142,,,,,,,4,4
HEREFORDSHIRE,3.36336625,CRADLEY - DIVISION NO.5,374787.03,249460.17,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.2616965,CRADLEY - DIVISION NO.6,373218.19,249096.48,-.69258142,,,,,,,4,4
HEREFORDSHIRE,19.645414,BOSBURY,369236.66,243482.06,-.69258142,,.0079186466,-.026273891,,,-.11256094,4,4
HEREFORDSHIRE,4.6975665,UPPER KINSHAM,335615.72,265462.94,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.1984845,CANON FROME,365355.03,243509.36,-.69258142,,-.11814804,-.043163564,,,-.091030426,4,4
HEREFORDSHIRE,6.407245,CASTLE FROME,366635,245505.47,-.69258142,,-.082077764,-.037858918,,,-.10105787,4,4
HEREFORDSHIRE,3.9399765,EYESBATCH,369263.31,248235.48,-.69258142,,-.16540518,-.05233968,,,.088155739,4,4
HEREFORDSHIRE,15.1570128828125,MUCH COWARNE,363630.97,249329.98,-.69258142,,-.14099957,-.048652884,,,-.11222873,4,4
HEREFORDSHIRE,4.86212775,STRETTON GRANDISON,363392.81,245322,-.69258142,,-.13569269,-.047913838,,,-.1132652,4,4
HEREFORDSHIRE,8.0080244375,YARKHILL,364048.53,243469.02,-.69258142,,.080463946,-.0065602218,,,-.094954208,4,4
HEREFORDSHIRE,7.2948011875,ASHPERTON,366220.97,242071.44,-.69258142,,-.11981601,-.04491229,,,-.10639858,4,4
HEREFORDSHIRE,8.962852,TARRINGTON,362070.34,240312.67,-.69258142,,,,,,,4,4
HEREFORDSHIRE,5.653693115234375,STOKE EDITH,363539.06,245038.8,-.69258142,,-.086434223,-.039570458,,,-.10700091,4,4
HEREFORDSHIRE,3.98197125,DORMINGTON,358851.38,239758.27,1.443785,,-.16540518,-.05233968,,,-.094954208,4,4
HEREFORDSHIRE,13.98365,WIGMORE,339961.38,268382.44,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,1.67335375,BARTLESTREE,356940.09,241178.95,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.870192,WESTHIDE,358548,243940.92,1.443785,,-.073577769,-.044378132,,,-.1438767,4,4
HEREFORDSHIRE,3.77887425,WESTON BEGGARD,358239.84,241944.23,-.69258142,,-.13342823,-.04638575,,,-.094954208,4,4
HEREFORDSHIRE,5.9317675,MORDIFORD,358258.28,238566,1.443785,,-.098018199,-.038000159,,,-.081874922,4,4
HEREFORDSHIRE,14.231616,FOWNHOPE,358299.91,235327.5,-.69258142,,-.13972442,-.045964189,,,-.064435892,4,4
HEREFORDSHIRE,5.0412496328125,FAWLEY,358707.28,230147.83,1.443785,,-.12645993,-.045088291,,,-.094954208,4,4
HEREFORDSHIRE,18.93065459375,WOOLHOPE,364617.16,238178.89,1.443785,,-.16540518,-.05233968,,,-.15599085,4,4
HEREFORDSHIRE,4.080247,HOW CAPLE,360664.75,230672.31,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.695156,SOLLERS HOPE,361727.66,232715.77,-.69258142,,-.13603306,-.049605217,,,-.14073169,4,4
HEREFORDSHIRE,3.11261275,BROCKHAMPTON,359510.06,231825.69,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.390177,BALLINGHAM,357265.25,231782.44,1.443785,,.13016331,,,,,4,4
HEREFORDSHIRE,6.94083122265625,LITTLE DEWCHURCH,354775.91,231529.8,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.096979125,BOLSTONE,354200.91,232844.11,-.69258142,,,,,,,4,4
HEREFORDSHIRE,13.235922,HOLME LACY,354987.53,234618.55,1.443785,,-.13376935,-.047103755,,,-.10512698,4,4
HEREFORDSHIRE,6.8149245,DINEDOR,353279.09,236673.09,-.69258142,,.12097298,-.022982614,,,-.13610251,4,4
HEREFORDSHIRE,6.6838575,ACONBURY,351426.94,233161.81,1.443785,,,,,,,4,4
HEREFORDSHIRE,2.54382325,CALLOW,350241.94,234386.78,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.54120275,BULLINGHAM,350593.53,236207.31,-.69258142,,,,,,,4,4
HEREFORDSHIRE,6.201517,HAYWOOD,348313.09,235864.05,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.828783,DEWSALL,348270.31,233514.22,-.69258142,,-.11606002,,,,,4,4
HEREFORDSHIRE,19.92471,MUCH DEWCHURCH,347257.56,231009.73,-.69258142,,,,,,,4,4
HEREFORDSHIRE,22.379342,AYMESTRY,342528.69,266894.72,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,3.9075465,AYMESTRY,339779.94,265137.41,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,4.06370125,LEINTHALL STARKES,343319.53,269821.84,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.431261,ST DEVEREUX,344967.63,232006.13,-.69258142,,,,,,,4,4
HEREFORDSHIRE,6.573067,TREVILLE,343317.09,232740.47,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,1.713770375,THRUXTON,343983.63,234154.25,-.69258142,,,,,,,4,4
HEREFORDSHIRE,8.169847000000001,ALLENSMORE,345467.72,235689.17,1.443785,,-.055751201,-.0022047111,,,.038309094,4,4
HEREFORDSHIRE,16.143548,CLEHONGER,342766,235668.5,-.69258142,,.10644343,.032021478,,,-.033917565,4,4
HEREFORDSHIRE,6.65313,BREINTON,347228.63,240202.88,1.443785,,-.16540518,-.05233968,,,.33230227,4,4
HEREFORDSHIRE,8.995052749999999,EATON BISHOP,345413.88,241153.61,-.69258142,,-.12964782,,,,,4,4
HEREFORDSHIRE,21.577466,MADLEY,340930.03,238758.09,-.69258142,,.16319339,,,,,4,4
HEREFORDSHIRE,5.4785365,PRESTON ON WYE,338572.47,241475.3,1.443785,,-.054165125,.05122171,,,.27126566,4,4
HEREFORDSHIRE,3.9179365,ASTON,346607.78,272279.09,-.69258142,,,,,,,4,4
HEREFORDSHIRE,6.082089,ELTON,345611.47,270812.25,-.69258142,,-.16540518,-.05233968,,,.19496982,4,4
HEREFORDSHIRE,4.628471,BLAKEMERE,336518.34,240679.72,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.9976445,MOCCAS,335596.06,242661.33,-.69258142,,-.15604432,-.046384629,,,.12630364,4,4
HEREFORDSHIRE,9.071725000000001,BREDWARDINE,332357.75,244868.77,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,26.516974,CLIFFORD,326600.97,244582.72,1.443785,,-.16540518,,,,,4,4
HEREFORDSHIRE,9.445887000000001,CUSOP,325192.69,241151.3,-.69258142,,,,,,,4,4
HEREFORDSHIRE,21.78563,DORSTONE,330417.03,241805.33,-.69258142,,-.14618534,,,,,4,4
HEREFORDSHIRE,21.263456,PETERCHURCH,333254.75,239218.45,1.443785,,.15918775,,,,,4,4
HEREFORDSHIRE,18.458122,MICHAELCHURCH ESCLEY,330295.09,236416.33,-.69258142,,,,,,,4,4
HEREFORDSHIRE,20.962154,CRASWALL,327905.25,235530.69,-.69258142,,,,,,,4,4
HEREFORDSHIRE,18.371,LLANVEYNOE,329267.72,231293.73,-.69258142,,,,,,,4,4
HEREFORDSHIRE,7.263779,BRIMFIELD,352756.56,267308.91,-.69258142,,-.16540518,,,,,4,4
HEREFORDSHIRE,8.450894999999999,FWTHOG,327217.28,225395.59,-.69258142,,,,,,,4,4
HEREFORDSHIRE,25.365284,LONGTOWN,333428.31,228634.09,-.69258142,,,,,,,4,4
HEREFORDSHIRE,7.130731,NEWTON,334058.28,232565.88,-.69258142,,,,,,,4,4
HEREFORDSHIRE,10.496003,ST MARGARETS,334322.59,234597.75,-.69258142,,,,,,,4,4
HEREFORDSHIRE,2.2183955,TURNASTONE,334560.34,236340.56,-.69258142,,,,,,,4,4
HEREFORDSHIRE,11.210139,VOWCHURCH,336769.69,236554.91,-.69258142,,6.4370217,,,,,4,4
HEREFORDSHIRE,4.461832,TYBERTON,338050.44,239304.38,-.69258142,,-.095752813,,,,,4,4
HEREFORDSHIRE,22.02386,ABBEY DORE,339352.56,232854.05,-.69258142,,,,,,,4,4
HEREFORDSHIRE,4.749429,BACTON,337035.41,232675.63,-.69258142,,.12777209,,,,,4,4
HEREFORDSHIRE,4.831879984375,HOPE MANSEL,363004.97,221925.27,1.443785,,,,,,,4,4
