id_1,id_2,id_3,obs_num,linked,year,county_city,parish,township,area,arable_area,pasture_area,meadow_area,garden_area,orchard_area,wood_area,ozier_area,hops_area,fen_area,marsh_area,houses,cottages,barns,farm_buildings,rent,rent_type,tenantes,lease_yrs,fine,annual_rent,price,burdens,return_pct,net_price,tenure,tithe_share,tithe_amount,land_tax_share,rent_valuation,annual_rental_value,annual_rental_value_tithe_free,share_clear_of_deductions,repair_payer,tithe_payer,rate_payer,local_rates,land_tax_payer,land_tax_amount,drainage_tax_payer,drainage_tax_amount,commons_area,lammas_area,commons_arable_area,commons_pasture_area,commons_meadow_area,commons_waste_area,beast_gates,sheep_gates,unspecified_common_rights,last_enclosure,enclosure_type,commons_unspecified_area,enclosed_common_area,enclosed_common_waste_area,parish_allotment,source,fccr_vol,fccr_page,county_city,parish_township,charity,notes,,,
610,414,39,0,,1861,MX,ACTON,,4.07,,,,,,0,0,0,0,0,0,0,0,N,20,M,1,1,,20,,,3.12,,,,,,,20,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,297,MX,GOLDSMITHS,,,,,
610,414,40,1,L,1861,SH,MUCCLESTONE,,240.51,,,,,,0,0,0,0,0,1,0,1,Y,460,M,1,14,,460,,,3.12,,,,,,,460,,0,O,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,420,MX,HABERDASHERS,,,,,
610,414,41,1,L,1861,SH,MUCCLESTONE,,220.46,,,,,,0,0,0,0,0,1,0,1,Y,406,M,1,14,,406,,,3.12,,,,,,,406,,0,O,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,420,MX,HABERDASHERS,,,,,
610,414,43,0,,1861,SH,MUCCLESTONE,,22.06,,,,,,0,0,0,0,0,0,0,0,N,45,M,1,21,,45,,,3.12,,,,,,,45,,0,O,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,420,MX,HABERDASHERS,,,,,
610,414,44,0,,1861,SH,MUCCLESTONE,,12.04,,,,,,0,0,0,0,0,0,0,0,N,20.25,M,1,1,,20.25,,,3.12,,,,,,,20.25,,0,O,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,420,MX,HABERDASHERS,,,,,
610,414,45,0,,1861,SH,MUCCLESTONE,,76.99,0,0,0,0,0,76.99,0,0,0,0,0,0,0,N,230,V,1,,,230,,,3.12,,,,,,,230,,0,O,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,420,MX,HABERDASHERS,,,,,
610,414,46,0,,1861,KT,"DEPTFORD, ST PAUL",,24.13,0,0,0,24.13,0,0,0,0,0,0,0,0,0,N,95,M,1,1,,95,,,3.12,,,,,,,95,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,460,MX,HABERDASHERS,,,,,
610,414,49,0,,1861,KT,"DEPTFORD, ST PAUL",,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,N,12,M,1,1,,12,,,3.12,,,,,,,12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,460,MX,HABERDASHERS,,,,,
610,414,52,0,,1861,KT,"DEPTFORD, ST PAUL",,5.38,0,0,0,5.38,0,0,0,0,0,0,0,0,0,N,34.3,M,1,1,,34.3,,,3.12,,,,,,,34.3,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,461,MX,HABERDASHERS,,,,,
610,414,53,0,,1861,KT,"DEPTFORD, ST PAUL",,6.09,0,0,0,6.09,0,0,0,0,0,0,0,0,0,N,40,M,1,1,,40,,,3.12,,,,,,,40,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,461,MX,HABERDASHERS,,,,,
610,414,54,1,L,1861,ST,ADBASTON,,107.38,,,,,,0,0,0,0,0,1,2,1,Y,205,M,1,14,,205,,,3.12,,F,,,,,205,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CLL,,462,MX,HABERDASHERS,,,,,
610,414,55,0,,1861,ST,ADBASTON,,1.93,0,0,1.93,0,0,0,0,0,0,0,0,0,0,N,4.5,M,1,1,,4.5,,,3.12,,,,,,,4.5,,0,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,CLL,,462,MX,HABERDASHERS,,,,,
610,414,56,0,,1861,KT,WILLESBOROUGH,,99.47,0,0,99.47,0,0,0,0,0,0,0,0,0,0,N,150,M,1,16,,150,4570,,3.12,4570,F,,,,,150,,0,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,CLL,,462,MX,HABERDASHERS,,,,,
610,414,84,0,,1861,EX,EAST HAM,,10.16,0,0,0,0,0,0,0,0,0,10.16,0,0,0,N,33.5,M,1,1,,33.5,,,3.12,,,,,0,,33.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,530,MX,IRONMONGERS,,,,,
610,415,70,0,,1861,KT,LEWISHAM,,22.26,,,,,,0,0,0,0,0,0,0,0,N,73,M,1,14,,73,,,3.12,,,,,,,73,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,184,MX,LEATHERSELLERS,,,,,
10,9,1,4,L,1862,WI,HIGHWORTH,,147.27,,,,,,0,0,0,0,0,1,0,1,Y,137,C,,,,137,,,3.12,,,,,,,137,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,96,BE,ABINGDON,FREE GRAMMAR SCHOOL,p. 44,,,
10,10,1,9,L,1862,BE,ABINGDON,,13.25,0,0,13.25,0,0,0,0,0,0,0,0,0,0,N,60,C,,,,60,,,3.12,,,0,,0,,60,60,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,44,BE,ABINGDON,MAYOTTS SCHOOL,p. 44,,,
10,12,1,2,L,1862,BU,OAKLEY,,42.52,,,,,,0,0,0,0,0,1,0,1,Y,45,C,,,,45,,,3.12,,,1,,1,8.19,45,,0,,,,,,1.64,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,44,BE,ABINGDON,PROVOSTS SCHOOL,CCII: p. 44,,,
10,15,2,1,L,1862,BE,BINFIELD,,4.52,,,,,,0,0,0,0,0,0,1,0,N,20.73,C,,,,20.73,,,3.12,,,,,,,20.73,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,5,BE,BINFIELD,SYMONDSON,,,,
10,22,1,1,L,1862,BE,BRAY,,24.78,,,,,,0,0,0,0,0,1,1,1,Y,36,C,,,,36,,,3.12,,,,,,,36,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,DIG,,15,BE,BRAY,CHERRY,CCII: area,,,
10,27,1,1,L,1862,BE,WANTAGE,GROVE,2.6,,,,,,0,0,0,0,0,0,0,0,N,6.5,C,,,,6.5,,,3.12,,,1,,1,1.29,6.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1806,,2.6,0,0,,DIG,,2,BE,DENCHWORTH,GILGRASSE,,,,
10,28,1,3,L,1862,BE,WEST HANNEY,EAST HANNEY,14.53,,,,,,0,0,0,0,0,0,0,0,N,41,C,,,,41,,,3.12,,,0,,1,6.55,41,41,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1803,O,0,14.53,0,,DIG,,8,BE,HANNEY,BELCHER,,,,
10,29,2,2,L,1862,OX,GARSINGTON,,22.24,,,,,,0,0,0,0,0,0,5,0,N,49.35,C,,,,49.35,,,3.12,,,,,,,49.35,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,22.24,0,,DIG,,8,BE,HARWELL,LODER,,,,
10,44,2,3,L,1862,BE,THATCHAM,,68,,,,,,0,0,0,0,0,0,0,1,Y,65,C,,,,65,,,3.12,,,1,,,,65,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,46,BE,NEWBURY,HUNT,,,,
10,60,1,1,L,1862,OX,SHIPLAKE,,73.12,,,,,,0,0,0,0,0,0,1,1,Y,66,C,,,,66,,,3.12,,,,,,4.5,66,,0,,,,,,,,,4.12,0,0,0,0,4.12,0,0,0,1837,O,0,45.8,0,,DIG,,5,BE,SONNING,RICH,,,,
10,61,1,3,L,1862,BE,WANTAGE,,8.85,,,,,,0,0,0,0,0,0,0,0,N,21,C,,,,21,,,3.12,,,,,,,21,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1804,O,0,8.85,0,,DIG,,3,BE,STANFORD IN THE VALE,HUTTON AND SHILTON,,,,
10,62,1,2,L,1862,BE,SUTTON COURTNEY,APPLEFORD,47.46,,,,,,0,0,0,0,0,0,0,0,N,120.25,C,,,,120.25,,,3.12,,,1,,,,120.25,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1838,O,0,,,,DIG,,6,BE,SUTTON COURTNEY,BRADSTOCK,,,,
10,65,1,1,L,1862,BE,UFFINGTON,,17.46,,,,,,0,0,0,0,0,0,0,0,N,50,C,,,,50,,,3.12,,,,,,,50,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1778,,17.46,0,0,,DIG,,2,BE,UFFINGTON,SCHOOL - SAUNDERS,,,,
10,67,1,1,L,1862,BE,WALTHAM ST LAWRENCE,,2.29,,,,,,0,0,0,0,0,0,0,0,N,6,C,,,,6,,,3.12,,,,,1,1,6,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1813,W,0,0,0.29,,DIG,,3,BE,WALTHAM ST LAWRENCE,WONDESFORD,,,,
10,70,2,2,L,1862,BE,WINKFIELD AND ASCOT,,10.28,,,,,,0,0,0,0,0,0,0,0,N,8.89,C,,,,8.89,,,3.12,,,1,,,,8.89,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,7.47,2.81,,DIG,,26,BE,NEW WINDSOR,SCHOOL - PYLE,,,,
10,75,1,2,L,1862,BE,FINCHAMPSTEAD,,13.03,,,,,,0,0,0,0,0,0,0,0,N,12,C,,,,12,,,3.12,,,,,,,12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,W,0,0,3.02,,DIG,,34,BE,WOKINGHAM,HOW,,,,
10,76,1,2,L,1862,BE,WOKINGHAM,,13.95,,,,,,0,0,0,0,0,0,0,0,N,15,C,,,,15,,,3.12,,,,,,,15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,W,0,0,1.98,,DIG,,34,BE,WOKINGHAM,MARTIN,,,,
10,76,2,2,L,1862,BE,EASTHAMPSTEAD,,18.27,,,,,,0,0,0,0,0,0,0,0,N,15,C,,,,15,,,3.12,,,,,,,15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,W,0,0,1.32,,DIG,,34,BE,WOKINGHAM,GIRLS SCHOOL - PALMER,,,,
11,8,1,4,L,1862,BE,ABINGDON,,14.25,0,0,14.25,0,0,0,0,0,0,0,0,0,0,N,60,C,,,,60,,,3.12,,,,,0,,60,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,46,BE,ABINGDON,,CCII: p. 46,,,
11,57,1,5,L,1862,BE,THATCHAM,,36.9,,,,,,0,0,0,0,0,0,0,0,N,71.8,C,,,,71.8,,,3.12,,,1,,1,13.31,71.8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1845,O,0,13.72,0,,DIG,,44,BE,NEWBURY,,,,,
11,132,1,2,L,1862,KT,BIRCHINGTON,,47,,,,,,0,0,0,0,0,0,0,0,N,75,C,,,,75,,,3.12,,,,,,,75,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,DIG,,,KT,BIRCHINGTON,CRISPE,area DIG = 46,,,
11,225,1,5,L,1862,EX,BURNHAM,,419.96,,,,,,0,0,0,0,0,1,0,1,Y,430.12,C,,,,430.12,,,3.12,,,,,,,430.12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,KT,SEVENOAKS,BOSWELLS SCHOOL,CEE: area,,,
20,7,1,1,L,1862,BE,HUNGERFORD,,4.22,0,0,4.22,0,0,0,0,0,0,0,0,0,0,N,12,C,,,,12,,,3.12,,,,,,,12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,6,BE,HUNGERFORD,,,,,
20,13,1,1,L,1862,KT,ASH NEXT SANDWICH,,29.64,,,,,,0,0,0,0,0,1,0,1,Y,99,C,,,,99,,,3.12,,,,,,,99,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,DIG,,,KT,ASH NEXT SANDWICH,CARTWRIGHT,CEE: area,,,
30,120,1,2,L,1862,DV,TIVERTON,,2,,,,,,0,0,0,0,0,0,0,0,N,,,,,,,543.42,,3.12,543.42,F,,,,2.5,16.95,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,CCII,,81,DV,TIVERTON,,p=585/2/1 l. consols,,,
30,157,3,1,L,1862,DV,TIVERTON,,120,,,,,,0,0,0,0,0,1,0,1,Y,,,,,,,4000,,3.12,4000,F,,,,,124.8,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCII,,128,DV,TIVERTON,,,,,
30,433,1,3,L,1862,EX,PLAISTOW,,3.7,,,,,,0,0,0,0,0,0,0,0,N,26,C,,,,26,,,3.12,,,,,0,,26,,0,,,,,,,,,,0,,,,0,0,0,0,,,,,,,CCII,,,SY,"ROTHERHITHE, ST MARY",,,,,
50,5,1,1,L,1862,BD,GREAT BARFORD,,3.56,,,,,,0,0,0,0,0,0,0,0,N,5,C,,,,5,,,3.12,,,,,,,5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,3.56,0,,DIG,,,BD,GREAT BARFORD,,,,,
50,6,1,2,L,1862,BD,FLITWICK,,229.05,,,,,,0,0,0,0,0,1,0,1,Y,300,C,,,,300,,,3.12,,,0,,,,300,300,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1806,O,,,,,DIG,,,BD,BIGGLESWADE,,DIG: area,,,
50,9,1,1,L,1862,BD,CLIFTON,,5.58,,,,,,0,0,0,0,0,0,0,0,N,15.45,C,,,,15.45,,,3.12,,,,,,,15.45,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,5.58,0,,DIG,,,BD,,,,,,
50,12,3,2,L,1862,HT,CADDINGTON,,271.06,,,,,,0,0,0,0,0,,,,Y,350,C,,,,350,,,3.12,,,,,,,350,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,,BD,DUNSTABLE,,enclosure from Tate,,,
50,28,1,2,L,1862,BU,SIMPSON,,32.96,,,,,,0,0,0,0,0,0,0,0,N,46.6,C,,,,46.6,,,3.12,,,,,,,46.6,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1766,O,0,32.96,0,,DIG,,,BD,HOCKCLIFFE,,,,,
50,29,1,3,L,1862,BD,DUNSTABLE,,17.24,,,,,,0,0,0,0,0,0,0,0,N,58,C,,,,58,,,3.12,,,,,,,58,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,,BD,HOUGHTON REGIS,,,,,
50,29,3,1,L,1862,BD,DUNSTABLE,,17.24,,,,,,0,0,0,0,0,0,0,0,N,58,C,,,,58,,,3.12,,,,,,,58,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,,BD,HOUGHTON REGIS,,,,,
50,34,3,1,L,1862,BD,POTTON,,46.13,,,,,,0,0,0,0,0,0,0,0,N,74.65,C,,,,74.65,,,3.12,,,,,,,74.65,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1815,O,0,43.63,2.5,,DIG,,,BD,,,,,,
50,37,1,2,L,1862,CA,OVER,,13,,,,,,0,0,0,0,0,0,0,0,N,26,C,,,,26,,,3.12,,,,,,9,26,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BD,POTTON,,,,,
50,41,1,1,L,1862,BD,STOTFOLD,,5,,,,,,0,0,0,0,0,0,0,0,N,22.68,C,,,,22.68,,,3.12,,,,,,,22.68,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1851,O,0,5,0,,DIG,,,BD,STOTFORD,,,,,
50,41,2,2,L,1862,BD,STOTFOLD,,2,,,,,,0,0,0,0,0,0,0,0,N,6.95,C,,,,6.95,,,3.12,,,,,,,6.95,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BD,STOTFORD,,VCH: area,,,
50,43,1,2,L,1862,BD,TEMPSFORD,,4.24,,,,,,0,0,0,0,0,0,0,0,N,8,C,,,,8,,,3.12,,,,,,,8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1780,O,0,4.24,0,,DIG,,,BD,TEMPSFORD,,,,,
50,44,1,1,L,1862,BD,WRESTLINGWORTH,,21.82,,,,,,0,0,0,0,0,0,3,0,N,67.62,C,,,,67.62,,,3.12,,,,,,,67.62,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1802,O,0,18.83,0,,DIG,,,BD,WRESTLINGWORTH,,,,,
60,23,1,1,L,1862,BD,THURLEIGH,,32.89,,,,,,0,0,0,0,0,1,0,1,Y,30,C,,,,30,,,3.12,,,,,,,30,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1806,O,0,32.89,0,,DIG,,,BD,BEDFORD,,,,,
60,23,2,1,L,1862,BD,BEDFORD,,58,,,,,,0,0,0,0,0,0,0,0,N,135.17,C,,,,135.17,,,3.12,,,,,,,135.17,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1795,O,0,58,0,,DIG,,,BD,BEDFORD,,,,,
60,24,1,1,L,1862,BD,COLMWORTH,,22,,,,,,0,0,0,0,0,1,0,1,Y,33,C,,,,33,,,3.12,,,,,,,33,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,22,0,,DIG,,,BD,BEDFORD,,,,,
60,26,1,1,L,1862,BD,GOLDINGTON,,22,,,,,,0,0,0,0,0,0,0,0,N,70,C,,,,70,,,3.12,,,,,,,70,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,17,0,,DIG,,,BD,BEDFORD,,,,,
60,32,2,2,L,1862,BD,GREAT BARFORD,,33.4,,,,,,0,0,0,0,0,0,1,1,Y,64,C,,,,64,,,3.12,,,,,,,64,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,30.17,0,,DIG,,,BD,BEDFORD,,,,,
60,33,1,3,L,1862,BD,BIDDENHAM,,8.5,,,,,,0,0,0,0,0,0,0,0,N,13,C,,,,13,,,3.12,,,,,,,13,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BD,BIDDENHAM,,,,,
60,34,1,2,L,1862,BD,CARDINGTON,,9.5,,,,,,0,0,0,0,0,0,0,0,N,30,C,,,,30,,,3.12,,,,,,,30,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BD,CARDINGTON,,area ave DIG and VCH,,,
60,35,1,5,L,1862,BD,MARSTON MORETAINE,,40.76,,,,,,0,0,0,0,0,1,0,1,Y,65,C,,,,65,,,3.12,,,,,,,65,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,31.38,0,,DIG,,,BD,CLAPHAM,,,,,
60,38,1,1,L,1862,BD,GOLDINGTON,,1.5,,,,,,0,0,0,0,0,0,0,0,N,3.15,C,,,,3.15,,,3.12,,,,,,,3.15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,1.5,0,,DIG,,,BD,GOLDINGTON,,,,,
60,41,1,1,L,1862,BD,LANGFORD,,2.23,,,,,,0,0,0,0,0,0,0,0,N,8,C,,,,8,,,3.12,,,,,,,8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,2.23,0,,DIG,,,BD,LANGFORD,,,,,
60,49,1,1,L,1862,BD,WILDEN,,21.77,,,,,,0,0,0,0,0,1,0,1,Y,20,C,,,,20,,,3.12,,,,,,,20,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1811,O,0,18.54,0,,DIG,,,BD,WILDEN,,,,,
80,5,3,2,L,1862,BD,RISELY,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,N,7,C,,,,7,,,3.12,,,,,,,7,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,VCH,,,BD,BLETSOE,,,,,
100,253,3,1,L,1862,KT,LEWISHAM,,12.12,,,,,,0,0,0,0,0,0,0,0,N,55,M,1,7,,55,,,3.12,,,,,,,55,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CLL,,184,MX,LEATHERSELLERS,,,,,
120,133,2,1,L,1862,MX,HACKNEY,,28.11,0,0,0,0,0,0,0,0,0,28.11,0,0,0,N,76.97,C,,,,76.97,,,3.12,,,1,,,,76.97,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,CCII,,20,MX,HACKNEY,,,,,
150,697,1,1,L,1862,YW,BENTHAM,BENTHAM,12.21,,,,,,0,0,0,0,0,0,0,1,Y,12,C,1,,,12,,,3.12,,,,,,,12,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCII,,11,YW,BENTHAM,,,,,
150,697,2,1,D,1862,YW,BENTHAM,BENTHAM,6.51,,,,,,0,0,0,0,0,0,0,0,N,2.15,C,2,,,2.15,,,3.12,,,,,,,2.15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCII,,11,YW,BENTHAM,,,,,
190,132,1,1,L,1862,LA,LEIGH,BEDFORD,26.02,,,,,,0,0,0,0,0,1,0,1,Y,42,M,1,1,,42,,,3.12,,,,,,,42,,0,O,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,CCII,,29,LA,LEIGH,,,,,
250,10,1,2,L,1862,BU,WAVENDON,,124,,,,,,0,0,0,0,0,1,0,1,Y,188.6,C,,,,188.6,,,3.12,,,,,,,188.6,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1788,O,0,119.08,0,,DIG,,,BU,AMERSHAM,,,,,
250,21,1,1,L,1862,BU,"CHALFONT, ST GILES",,183.44,,,,,,,0,0,0,0,1,0,1,Y,201.51,C,,,,201.51,,,3.12,,,,,0,,201.51,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,DIG,,,BU,AMERSHAM,,,,,
250,27,1,2,L,1862,BU,WENDOVER,,16.66,,,,,,0,0,0,0,0,0,0,0,N,15,C,,,,15,,,3.12,,,,,,4.19,15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1796,W,0,0,0.97,,DIG,,,BU,AMERSHAM,,,,,
250,30,1,2,L,1862,BU,AMERSHAM,,34.98,,,,,,,0,0,0,0,0,2,0,N,47.8,C,,,,47.8,,,3.12,,,,,,,47.8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,5.61,0,,DIG,,,BU,AMERSHAM,,,,,
250,43,1,2,L,1862,BE,COOKHAM,,5.03,,,,,,0,0,0,0,0,0,0,0,N,9,C,,,,9,,,3.12,,,,,0,,9,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BU,BURNHAM,,,,,
250,45,1,2,L,1862,BU,BURNHAM,,0.75,,,,,,0,0,0,0,0,0,0,0,N,2.2,C,,,,2.2,,,3.12,,,,,,,2.2,,0,,,,,,,,,,0,,,,0,0,0,0,,,,,,,DIG,,,BU,BURNHAM,,,,,
250,55,1,4,L,1862,BU,CHESHAM,,98.64,,,,,,0,0,0,0,0,0,0,0,N,114.5,C,,,,114.5,,,3.12,,,,,,,114.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BU,GREAT CHESHAM,,,,,
250,93,1,1,L,1862,BU,IVER,,1.95,,,,,,0,0,0,0,0,0,0,0,N,2,C,,,,2,,,3.12,,,,,,,2,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1800,,1.95,0,0,,DIG,,,BU,IVER,,,,,
250,105,1,1,L,1862,BU,LANGLEY MARISH,,2.7,,,,,,0,0,0,0,0,0,0,0,N,6.5,C,,,,6.5,,,3.12,,,,,,,6.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1809,O,0,2.7,0,,DIG,,,BU,LANGLEY MARISH,,,,,
250,106,1,1,L,1862,BU,LANGLEY MARISH,,4.07,,,,,,0,0,0,0,0,0,0,0,N,14.24,C,,,,14.24,,,3.12,,,,,,,14.24,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1809,O,0,4.07,0,,DIG,,,BU,LANGLEY MARISH,,,,,
250,106,2,1,L,1862,BU,LANGLEY MARISH,,0.26,,,,,,0,0,0,0,0,0,0,0,N,0.5,C,,,,0.5,,,3.12,,,,,,,0.5,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1809,O,0,0.26,0,,DIG,,,BU,LANGLEY MARISH,,,,,
250,106,3,1,L,1862,BU,LANGLEY MARISH,,19.25,,,,,,0,0,0,0,0,0,0,0,N,20.95,C,,,,20.95,,,3.12,,,,,,,20.95,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,1809,O,0,19.25,0,,DIG,,,BU,LANGLEY MARISH,,,,,
260,12,1,1,L,1862,BU,CHEARSLEY,,5,,,,,,0,0,0,0,0,0,0,0,N,10,C,,,,10,,,3.12,,,,,,,10,,0,,,,,,,,,,0,,,,0,0,0,0,,,,,,,DIG,,,BU,CHEARSLEY,,,,,
260,16,1,1,L,1862,BU,LONG CRENDON,,16,,,,,,0,0,0,0,0,0,0,0,N,10.5,C,,,,10.5,,,3.12,,,,,,,10.5,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,DIG,,,BU,LONG CRENDON,,,,,
260,16,2,1,L,1862,BU,LONG CRENDON,,12,,,,,,0,0,0,0,0,0,0,0,N,15,C,,,,15,,,3.12,,,,,,,15,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,12,0,0,,DIG,,,BU,LONG CRENDON,,,,,
260,17,1,1,L,1862,BU,ILLMIRE,,1.38,,,,,,0,0,0,0,0,0,0,0,N,2.75,C,,,,2.75,,,3.12,,,,,,,2.75,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,,BU,ILMER,,,,,
260,18,1,1,L,1862,BU,NORTH MARSTON,,14.51,,,,,,0,0,0,0,0,0,0,0,N,26.1,C,,,,26.1,,,3.12,,,,,,,26.1,,0,,,,,,,,,,0,,,,0,0,0,0,,,,,,,DIG,,,BU,NORTH MARSTON,,,,,
260,19,1,3,L,1862,OX,AMBROSDEN,,7,0,0,7,0,0,0,0,0,0,0,0,0,0,N,8,C,,,,8,,,3.12,,,,,,,8,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BU,QUAINTON,,,,,
260,29,1,1,L,1862,BU,QUAINTON,,5.39,,,,,,0,0,0,0,0,0,0,0,N,9.4,C,,,,9.4,,,3.12,,,,,,,9.4,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,DIG,,,BU,QUAINTON,,,,,
260,29,2,3,L,1862,LI,GAYTON LE WOLD AND GRIMBLETHORPE,,20,,,,,,0,0,0,0,0,0,0,0,N,30,C,,,,30,,,3.12,,,,,,,30,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,,DIG,,,BU,TOWERSLEY,,,,,
260,64,1,2,L,1862,BU,BIERTON AND BROUGHTON,,15,,,,,,0,0,0,0,0,0,1,0,N,40,C,,,,40,,,3.12,,,,,,,40,,0,,,,,,,,,,0,,,,,0,0,0,,,,,,,DIG,,,BU,BIERTON,,,,,
260,67,1,2,L,1862,BU,BLEDLOW,,5.59,,,,,,0,0,0,0,0,0,0,0,N,13,C,,,,13,,,3.12,,,,,,3.06,13,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,,O,0,2.36,0,,DIG,,,BU,BLEDLOW,,,,,
