name,counterParty,lat,long,L,s,d,total,multi,split,land,tithe,mill,fee,alms,infra,transfer,court,annuity,education,unknown,sum,selected,diocese,town,order,typeHouse,members,year,latitude,longitude,mother hou,nickAdd,NAnetInc,lnInc,survival,bigOrder,smallOrder,bigHouse,smallHouse,rebel,distLond,ladyHouse,ladyInc,county,region,founded,originalFoundation,ID,synProx,incomplete,type
"St Mary's Abbey, York",Middleton Tyas,54.446447,-1.652546,,66,8,800.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,transfer
"St Mary's Abbey, York",Gilling Vicarage,54.4408,-1.71913,,100,,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,transfer
"St Mary's Abbey, York",Gainford,54.546438,-1.73856,65,,4,15604.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,tithe
"St Mary's Abbey, York",Staynton Rectory,54.563233,-1.8946527,,13,4,160.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,transfer
"St Mary's Abbey, York",Court Income of Above,,,,10,,120.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,court
"St Mary's Abbey, York",Richmond Castle,,,,-3,-8,-44.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Christopher lord Conyers,,,-66,-8,,-15936.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Wray,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Richard Chace,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Christopher Perkinson,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Christopher Hargill,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Robert Sutton,,,,-10,,-120.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Richard Vincent,,,,-26,-8,-320.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Richard Dent,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",William Clerk,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Edward Berye,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Wray,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Celebration at the Altar of St Stephen,,,,-6,-13,-85.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,nan
"St Mary's Abbey, York",Celebration in Sc'e Cruc's Ebor',,,,-12,,-144.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,nan
"St Mary's Abbey, York",Prioress of Keldome,,,,-6,,-72.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,nan
"St Mary's Abbey, York",Monk at Oxbridge,,,-10,,,-2400.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,nan
"St Mary's Abbey, York",Secular student at Oxbridge,,,,-66,-8,-800.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,nan
"St Mary's Abbey, York",George Lawson,,,-7,-7,-4,-1768.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,annuity
"St Mary's Abbey, York",Jacob Tyndall,,,-13,-6,-8,-3200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,annuity
"St Mary's Abbey, York",Thomas Hennege,,,,-100,,-1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,annuity
"St Mary's Abbey, York",Thomas Pigott,,,,-100,,-1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,annuity
"St Mary's Abbey, York",Thomas Darcy,,,-6,,,-1440.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",George Darcy,,,-4,,,-960.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",William Constable,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Roger Cholmelay,,,,-60,-10,-730.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",George Lawson,,,-6,-16,-8,-1640.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",William Maunsell,,,,-100,,-1200.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",George Lawson,,,,-26,-8,-320.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Richard Whalley,,,-6,,,-1440.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Roger Curwen,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Gerveys,,,,-15,-2,-182.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Christopher Esington,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Jacob Tyndall,,,,-25,,-300.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",John Ward,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Laurence Robinson,,,,-100,,-1200.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",John Houseman,,,,-26,-8,-320.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Carl Pennington,,,-4,,-10,-970.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Williamson,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Robert Lethley,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Robert Fedderstan,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Jacob Eustach,,,,-26,-8,-320.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",John Roger,,,-7,,,-1680.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",vic' Ebor',,,,-60,,-720.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Fairfax,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Robert Chalon,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Clerke,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Richard Farley,,,,-100,,-1200.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Thomas Gilloye,,,,-20,,-240.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Alms for widows and paupers (entries combined),,,-101,-19,-10,-24478.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,alms
"St Mary's Abbey, York",Upper Poppleton syn prox,53.979873,-1.1529833,,-5,-4,-64.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,1,0,synProx
"St Mary's Abbey, York",Whitgifte,53.69558,-0.76539709,34,,9,8169.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Ousefleet,53.699172,-0.743231,,13,4,160.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Reedness,53.698069,-0.793265,17,10,,4200.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Swinefleet,53.690829,-0.836482,15,17,10,3814.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Lund,53.78652,-1.009135,,108,4,1300.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Hook,53.720996,-0.847652,,5,,60.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Ousefleet,53.699172,-0.743231,13,16,2,3314.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Whitgifte,53.69558,-0.76539709,,5,,60.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Redenesse,53.698069,-0.793265,,55,11,671.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Swyneflete,53.690829,-0.836482,,22,4,268.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Lund,53.78652,-1.009135,4,,23,983.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Hook,53.720996,-0.847652,,66,9,801.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,land
"St Mary's Abbey, York",Court Income of Above,,,,13,,156.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,court
"St Mary's Abbey, York",Candlemas Feast,,,-80,,,-19200.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,alms
"St Mary's Abbey, York",Robert Constable,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",Dionisio Metcalffe,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
"St Mary's Abbey, York",John Hyde,,,,-40,,-480.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,York,Benedictine,,Monks,1539,53.961389,-1.088056,,,1650.0,7.408530567,3,1,0,1,0,1,2.636308531,0,0.0,"YORKSHIRE, NORTH RIDING",5,1180.0,,763,0,0,fee
