,city,year,population,latitude,longitude
4425,Scarborough,1700.0,4.0,54.2773,-0.4017
4426,Scarborough,1750.0,5.0,54.2773,-0.4017
4427,Scarborough,1800.0,6.0,54.2773,-0.4017
4428,Scarborough,1850.0,13.0,54.2773,-0.4017
4429,Scarborough,1900.0,38.0,54.2773,-0.4017
4430,Scarborough,1950.0,44.0,54.2773,-0.4017
4431,Scarborough,2000.0,50.0,54.2773,-0.4017
4448,Sedgley,700.0,0.0,52.54,-2.123
4449,Sedgley,800.0,0.0,52.54,-2.123
4450,Sedgley,900.0,0.0,52.54,-2.123
4451,Sedgley,1000.0,1.0,52.54,-2.123
4452,Sedgley,1100.0,1.0,52.54,-2.123
4453,Sedgley,1200.0,1.0,52.54,-2.123
4454,Sedgley,1300.0,1.0,52.54,-2.123
4455,Sedgley,1400.0,1.0,52.54,-2.123
4456,Sedgley,1500.0,1.0,52.54,-2.123
4457,Sedgley,1550.0,1.0,52.54,-2.123
4458,Sedgley,1600.0,2.0,52.54,-2.123
4459,Sedgley,1650.0,2.0,52.54,-2.123
4460,Sedgley,1700.0,2.0,52.54,-2.123
4461,Sedgley,1750.0,4.0,52.54,-2.123
4462,Sedgley,1800.0,10.0,52.54,-2.123
4463,Sedgley,1850.0,30.0,52.54,-2.123
4464,Sedgley,1900.0,16.0,52.54,-2.123
4465,Sedgley,1950.0,14.0,52.54,-2.123
4466,Sedgley,2000.0,12.0,52.54,-2.123
4512,Shepton Mallet,700.0,0.0,51.193,-2.546
4513,Shepton Mallet,800.0,0.0,51.193,-2.546
4514,Shepton Mallet,900.0,0.0,51.193,-2.546
4515,Shepton Mallet,1000.0,0.0,51.193,-2.546
4516,Shepton Mallet,1100.0,1.0,51.193,-2.546
4517,Shepton Mallet,1200.0,1.0,51.193,-2.546
4518,Shepton Mallet,1300.0,2.0,51.193,-2.546
4519,Shepton Mallet,1400.0,1.0,51.193,-2.546
4520,Shepton Mallet,1500.0,1.0,51.193,-2.546
4521,Shepton Mallet,1550.0,1.0,51.193,-2.546
4522,Shepton Mallet,1600.0,1.0,51.193,-2.546
4523,Shepton Mallet,1650.0,1.0,51.193,-2.546
4524,Shepton Mallet,1700.0,2.0,51.193,-2.546
4525,Shepton Mallet,1750.0,3.0,51.193,-2.546
4526,Shepton Mallet,1800.0,5.0,51.193,-2.546
4527,Shepton Mallet,1850.0,5.0,51.193,-2.546
4528,Shepton Mallet,1900.0,5.0,51.193,-2.546
4529,Shepton Mallet,1950.0,7.0,51.193,-2.546
4530,Shepton Mallet,2000.0,9.0,51.193,-2.546
4549,Shrewsbury,700.0,0.0,52.708,-2.754
4550,Shrewsbury,800.0,1.0,52.708,-2.754
4551,Shrewsbury,900.0,1.0,52.708,-2.754
4552,Shrewsbury,1000.0,2.0,52.708,-2.754
4553,Shrewsbury,1100.0,2.0,52.708,-2.754
4554,Shrewsbury,1200.0,3.0,52.708,-2.754
4555,Shrewsbury,1300.0,3.0,52.708,-2.754
4556,Shrewsbury,1400.0,4.0,52.708,-2.754
4557,Shrewsbury,1500.0,4.0,52.708,-2.754
4558,Shrewsbury,1550.0,5.0,52.708,-2.754
4559,Shrewsbury,1600.0,5.0,52.708,-2.754
4560,Shrewsbury,1650.0,6.0,52.708,-2.754
4561,Shrewsbury,1700.0,7.0,52.708,-2.754
4562,Shrewsbury,1750.0,8.0,52.708,-2.754
4563,Shrewsbury,1800.0,15.0,52.708,-2.754
4564,Shrewsbury,1850.0,20.0,52.708,-2.754
4565,Shrewsbury,1900.0,52.0,52.708,-2.754
4566,Shrewsbury,1950.0,68.0,52.708,-2.754
4567,Shrewsbury,2000.0,96.0,52.708,-2.754
4588,Slough,700.0,0.0,51.51,-0.59
4589,Slough,800.0,0.0,51.51,-0.59
4590,Slough,900.0,0.0,51.51,-0.59
4591,Slough,1000.0,0.0,51.51,-0.59
4592,Slough,1100.0,0.0,51.51,-0.59
4593,Slough,1200.0,1.0,51.51,-0.59
4594,Slough,1300.0,1.0,51.51,-0.59
4595,Slough,1400.0,1.0,51.51,-0.59
4596,Slough,1500.0,1.0,51.51,-0.59
4597,Slough,1550.0,1.0,51.51,-0.59
4598,Slough,1600.0,1.0,51.51,-0.59
4599,Slough,1650.0,1.0,51.51,-0.59
4600,Slough,1700.0,1.0,51.51,-0.59
4601,Slough,1750.0,1.0,51.51,-0.59
4602,Slough,1800.0,1.0,51.51,-0.59
4603,Slough,1850.0,4.0,51.51,-0.59
4604,Slough,1900.0,11.0,51.51,-0.59
4605,Slough,1950.0,66.0,51.51,-0.59
4606,Slough,2000.0,119.0,51.51,-0.59
4629,South Shields,700.0,1.0,54.995,-1.43
4630,South Shields,800.0,1.0,54.995,-1.43
4631,South Shields,900.0,1.0,54.995,-1.43
4632,South Shields,1000.0,1.0,54.995,-1.43
4633,South Shields,1100.0,1.0,54.995,-1.43
4634,South Shields,1200.0,1.0,54.995,-1.43
4635,South Shields,1300.0,1.0,54.995,-1.43
4636,South Shields,1400.0,1.0,54.995,-1.43
4637,South Shields,1500.0,2.0,54.995,-1.43
4638,South Shields,1550.0,3.0,54.995,-1.43
4639,South Shields,1600.0,4.0,54.995,-1.43
4640,South Shields,1650.0,5.0,54.995,-1.43
4641,South Shields,1700.0,6.0,54.995,-1.43
4642,South Shields,1750.0,8.0,54.995,-1.43
4643,South Shields,1800.0,11.0,54.995,-1.43
4644,South Shields,1850.0,29.0,54.995,-1.43
4645,South Shields,1900.0,97.0,54.995,-1.43
4646,South Shields,1950.0,90.0,54.995,-1.43
4647,South Shields,2000.0,83.0,54.995,-1.43
4651,Southampton,700.0,3.0,50.9,-1.4
4652,Southampton,800.0,4.0,50.9,-1.4
4653,Southampton,900.0,2.0,50.9,-1.4
4654,Southampton,1000.0,1.0,50.9,-1.4
4655,Southampton,1100.0,1.0,50.9,-1.4
4656,Southampton,1200.0,2.0,50.9,-1.4
4657,Southampton,1300.0,3.0,50.9,-1.4
4658,Southampton,1400.0,2.0,50.9,-1.4
4659,Southampton,1500.0,3.0,50.9,-1.4
4660,Southampton,1550.0,3.0,50.9,-1.4
4661,Southampton,1600.0,4.0,50.9,-1.4
4662,Southampton,1650.0,3.0,50.9,-1.4
4663,Southampton,1700.0,3.0,50.9,-1.4
4664,Southampton,1750.0,3.0,50.9,-1.4
4665,Southampton,1800.0,8.0,50.9,-1.4
4666,Southampton,1850.0,35.0,50.9,-1.4
4667,Southampton,1900.0,105.0,50.9,-1.4
4668,Southampton,1950.0,178.0,50.9,-1.4
4669,Southampton,2000.0,240.0,50.9,-1.4
4765,Stafford,700.0,0.0,52.8066,-2.1171
4766,Stafford,800.0,0.0,52.8066,-2.1171
4767,Stafford,900.0,0.0,52.8066,-2.1171
4768,Stafford,1000.0,1.0,52.8066,-2.1171
4769,Stafford,1100.0,1.0,52.8066,-2.1171
4770,Stafford,1200.0,1.0,52.8066,-2.1171
4771,Stafford,1300.0,1.0,52.8066,-2.1171
4772,Stafford,1400.0,1.0,52.8066,-2.1171
4773,Stafford,1500.0,1.0,52.8066,-2.1171
4774,Stafford,1550.0,1.0,52.8066,-2.1171
4775,Stafford,1600.0,1.0,52.8066,-2.1171
4776,Stafford,1650.0,1.0,52.8066,-2.1171
4777,Stafford,1700.0,2.0,52.8066,-2.1171
4778,Stafford,1750.0,3.0,52.8066,-2.1171
4779,Stafford,1800.0,4.0,52.8066,-2.1171
4780,Stafford,1850.0,12.0,52.8066,-2.1171
4781,Stafford,1900.0,21.0,52.8066,-2.1171
4782,Stafford,1950.0,34.0,52.8066,-2.1171
4783,Stafford,2000.0,56.0,52.8066,-2.1171
4813,Stockport,700.0,0.0,53.4083,-2.1494
4814,Stockport,800.0,0.0,53.4083,-2.1494
4815,Stockport,900.0,0.0,53.4083,-2.1494
4816,Stockport,1000.0,0.0,53.4083,-2.1494
4817,Stockport,1100.0,0.0,53.4083,-2.1494
4818,Stockport,1200.0,1.0,53.4083,-2.1494
4819,Stockport,1300.0,1.0,53.4083,-2.1494
4820,Stockport,1400.0,1.0,53.4083,-2.1494
4821,Stockport,1500.0,1.0,53.4083,-2.1494
4822,Stockport,1550.0,1.0,53.4083,-2.1494
4823,Stockport,1600.0,1.0,53.4083,-2.1494
4824,Stockport,1650.0,1.0,53.4083,-2.1494
4825,Stockport,1700.0,2.0,53.4083,-2.1494
4826,Stockport,1750.0,3.0,53.4083,-2.1494
4827,Stockport,1800.0,20.0,53.4083,-2.1494
4828,Stockport,1850.0,54.0,53.4083,-2.1494
4829,Stockport,1900.0,93.0,53.4083,-2.1494
4830,Stockport,1950.0,142.0,53.4083,-2.1494
4831,Stockport,2000.0,136.0,53.4083,-2.1494
4906,Stroud,700.0,0.0,51.744,-2.215
4907,Stroud,800.0,0.0,51.744,-2.215
4908,Stroud,900.0,0.0,51.744,-2.215
4909,Stroud,1000.0,0.0,51.744,-2.215
4910,Stroud,1100.0,0.0,51.744,-2.215
4911,Stroud,1200.0,0.0,51.744,-2.215
4912,Stroud,1300.0,0.0,51.744,-2.215
4913,Stroud,1400.0,0.0,51.744,-2.215
4914,Stroud,1500.0,0.0,51.744,-2.215
4915,Stroud,1550.0,0.0,51.744,-2.215
4916,Stroud,1600.0,0.0,51.744,-2.215
4917,Stroud,1650.0,1.0,51.744,-2.215
4918,Stroud,1700.0,2.0,51.744,-2.215
4919,Stroud,1750.0,3.0,51.744,-2.215
4920,Stroud,1800.0,5.0,51.744,-2.215
4921,Stroud,1850.0,9.0,51.744,-2.215
4922,Stroud,1900.0,9.0,51.744,-2.215
4923,Stroud,1950.0,17.0,51.744,-2.215
4924,Stroud,2000.0,32.0,51.744,-2.215
4932,Sunderland,700.0,0.0,54.9061,-1.3811
4933,Sunderland,800.0,0.0,54.9061,-1.3811
4934,Sunderland,900.0,0.0,54.9061,-1.3811
4935,Sunderland,1000.0,0.0,54.9061,-1.3811
4936,Sunderland,1100.0,1.0,54.9061,-1.3811
4937,Sunderland,1200.0,1.0,54.9061,-1.3811
4938,Sunderland,1300.0,1.0,54.9061,-1.3811
4939,Sunderland,1400.0,1.0,54.9061,-1.3811
4940,Sunderland,1500.0,2.0,54.9061,-1.3811
4941,Sunderland,1550.0,3.0,54.9061,-1.3811
4942,Sunderland,1600.0,3.0,54.9061,-1.3811
4943,Sunderland,1650.0,4.0,54.9061,-1.3811
4944,Sunderland,1700.0,5.0,54.9061,-1.3811
4945,Sunderland,1750.0,10.0,54.9061,-1.3811
4946,Sunderland,1800.0,24.0,54.9061,-1.3811
4947,Sunderland,1850.0,65.0,54.9061,-1.3811
4948,Sunderland,1900.0,146.0,54.9061,-1.3811
4949,Sunderland,1950.0,182.0,54.9061,-1.3811
4950,Sunderland,2000.0,178.0,54.9061,-1.3811
4957,Sutton Coldfield,700.0,0.0,52.563,-1.822
4958,Sutton Coldfield,800.0,0.0,52.563,-1.822
4959,Sutton Coldfield,900.0,0.0,52.563,-1.822
4960,Sutton Coldfield,1000.0,0.0,52.563,-1.822
4961,Sutton Coldfield,1100.0,1.0,52.563,-1.822
4962,Sutton Coldfield,1200.0,1.0,52.563,-1.822
4963,Sutton Coldfield,1300.0,1.0,52.563,-1.822
4964,Sutton Coldfield,1400.0,1.0,52.563,-1.822
4965,Sutton Coldfield,1500.0,1.0,52.563,-1.822
4966,Sutton Coldfield,1550.0,1.0,52.563,-1.822
4967,Sutton Coldfield,1600.0,2.0,52.563,-1.822
4968,Sutton Coldfield,1650.0,2.0,52.563,-1.822
4969,Sutton Coldfield,1700.0,2.0,52.563,-1.822
4970,Sutton Coldfield,1750.0,2.0,52.563,-1.822
4971,Sutton Coldfield,1800.0,3.0,52.563,-1.822
4972,Sutton Coldfield,1850.0,5.0,52.563,-1.822
4973,Sutton Coldfield,1900.0,14.0,52.563,-1.822
4974,Sutton Coldfield,1950.0,38.0,52.563,-1.822
4975,Sutton Coldfield,2000.0,105.0,52.563,-1.822
5047,Taunton,700.0,1.0,51.019,-3.1
5048,Taunton,800.0,1.0,51.019,-3.1
5049,Taunton,900.0,1.0,51.019,-3.1
5050,Taunton,1000.0,2.0,51.019,-3.1
5051,Taunton,1100.0,2.0,51.019,-3.1
5052,Taunton,1200.0,2.0,51.019,-3.1
5053,Taunton,1300.0,2.0,51.019,-3.1
5054,Taunton,1400.0,1.0,51.019,-3.1
5055,Taunton,1500.0,3.0,51.019,-3.1
5056,Taunton,1550.0,3.0,51.019,-3.1
5057,Taunton,1600.0,2.0,51.019,-3.1
5058,Taunton,1650.0,2.0,51.019,-3.1
5059,Taunton,1700.0,2.0,51.019,-3.1
5060,Taunton,1750.0,3.0,51.019,-3.1
5061,Taunton,1800.0,5.0,51.019,-3.1
5062,Taunton,1850.0,10.0,51.019,-3.1
5063,Taunton,1900.0,21.0,51.019,-3.1
5064,Taunton,1950.0,36.0,51.019,-3.1
5065,Taunton,2000.0,61.0,51.019,-3.1
5069,Telford,700.0,0.0,52.6766,-2.4469
5070,Telford,800.0,0.0,52.6766,-2.4469
5071,Telford,900.0,0.0,52.6766,-2.4469
5072,Telford,1000.0,0.0,52.6766,-2.4469
5073,Telford,1100.0,0.0,52.6766,-2.4469
5074,Telford,1200.0,0.0,52.6766,-2.4469
5075,Telford,1300.0,0.0,52.6766,-2.4469
5076,Telford,1400.0,0.0,52.6766,-2.4469
5077,Telford,1500.0,0.0,52.6766,-2.4469
5078,Telford,1550.0,0.0,52.6766,-2.4469
5079,Telford,1600.0,0.0,52.6766,-2.4469
5080,Telford,1650.0,0.0,52.6766,-2.4469
5081,Telford,1700.0,0.0,52.6766,-2.4469
5082,Telford,1750.0,0.0,52.6766,-2.4469
5083,Telford,1800.0,0.0,52.6766,-2.4469
5084,Telford,1850.0,0.0,52.6766,-2.4469
5085,Telford,1900.0,0.0,52.6766,-2.4469
5086,Telford,1950.0,0.0,52.6766,-2.4469
5087,Telford,2000.0,170.0,52.6766,-2.4469
5132,Tiverton,700.0,0.0,50.903,-3.488
5133,Tiverton,800.0,0.0,50.903,-3.488
5134,Tiverton,900.0,0.0,50.903,-3.488
5135,Tiverton,1000.0,0.0,50.903,-3.488
5136,Tiverton,1100.0,1.0,50.903,-3.488
5137,Tiverton,1200.0,1.0,50.903,-3.488
5138,Tiverton,1300.0,2.0,50.903,-3.488
5139,Tiverton,1400.0,1.0,50.903,-3.488
5140,Tiverton,1500.0,3.0,50.903,-3.488
5141,Tiverton,1550.0,3.0,50.903,-3.488
5142,Tiverton,1600.0,4.0,50.903,-3.488
5143,Tiverton,1650.0,5.0,50.903,-3.488
5144,Tiverton,1700.0,7.0,50.903,-3.488
5145,Tiverton,1750.0,7.0,50.903,-3.488
5146,Tiverton,1800.0,7.0,50.903,-3.488
5147,Tiverton,1850.0,11.0,50.903,-3.488
5148,Tiverton,1900.0,10.0,50.903,-3.488
5149,Tiverton,1950.0,14.0,50.903,-3.488
5150,Tiverton,2000.0,19.0,50.903,-3.488
5210,Tynemouth,700.0,0.0,55.017,-1.423
5211,Tynemouth,800.0,0.0,55.017,-1.423
5212,Tynemouth,900.0,0.0,55.017,-1.423
5213,Tynemouth,1000.0,0.0,55.017,-1.423
5214,Tynemouth,1100.0,0.0,55.017,-1.423
5215,Tynemouth,1200.0,0.0,55.017,-1.423
5216,Tynemouth,1300.0,0.0,55.017,-1.423
5217,Tynemouth,1400.0,0.0,55.017,-1.423
5218,Tynemouth,1500.0,0.0,55.017,-1.423
5219,Tynemouth,1550.0,0.0,55.017,-1.423
5220,Tynemouth,1600.0,0.0,55.017,-1.423
5221,Tynemouth,1650.0,0.0,55.017,-1.423
5222,Tynemouth,1700.0,1.0,55.017,-1.423
5223,Tynemouth,1750.0,4.0,55.017,-1.423
5224,Tynemouth,1800.0,13.0,55.017,-1.423
5225,Tynemouth,1850.0,29.0,55.017,-1.423
5226,Tynemouth,1900.0,51.0,55.017,-1.423
5227,Tynemouth,1950.0,29.0,55.017,-1.423
5228,Tynemouth,2000.0,17.0,55.017,-1.423
5253,Wakefield,700.0,0.0,53.68,-1.49
5254,Wakefield,800.0,0.0,53.68,-1.49
5255,Wakefield,900.0,0.0,53.68,-1.49
5256,Wakefield,1000.0,0.0,53.68,-1.49
5257,Wakefield,1100.0,1.0,53.68,-1.49
5258,Wakefield,1200.0,1.0,53.68,-1.49
5259,Wakefield,1300.0,2.0,53.68,-1.49
5260,Wakefield,1400.0,1.0,53.68,-1.49
5261,Wakefield,1500.0,3.0,53.68,-1.49
5262,Wakefield,1550.0,3.0,53.68,-1.49
5263,Wakefield,1600.0,2.0,53.68,-1.49
5264,Wakefield,1650.0,2.0,53.68,-1.49
5265,Wakefield,1700.0,2.0,53.68,-1.49
5266,Wakefield,1750.0,4.0,53.68,-1.49
5267,Wakefield,1800.0,11.0,53.68,-1.49
5268,Wakefield,1850.0,22.0,53.68,-1.49
5269,Wakefield,1900.0,24.0,53.68,-1.49
5270,Wakefield,1950.0,56.0,53.68,-1.49
5271,Wakefield,2000.0,77.0,53.68,-1.49
5278,Walsall,700.0,0.0,52.58,-1.98
5279,Walsall,800.0,0.0,52.58,-1.98
5280,Walsall,900.0,0.0,52.58,-1.98
5281,Walsall,1000.0,1.0,52.58,-1.98
5282,Walsall,1100.0,1.0,52.58,-1.98
5283,Walsall,1200.0,2.0,52.58,-1.98
5284,Walsall,1300.0,2.0,52.58,-1.98
5285,Walsall,1400.0,1.0,52.58,-1.98
5286,Walsall,1500.0,2.0,52.58,-1.98
5287,Walsall,1550.0,3.0,52.58,-1.98
5288,Walsall,1600.0,4.0,52.58,-1.98
5289,Walsall,1650.0,5.0,52.58,-1.98
5290,Walsall,1700.0,6.0,52.58,-1.98
5291,Walsall,1750.0,8.0,52.58,-1.98
5292,Walsall,1800.0,10.0,52.58,-1.98
5293,Walsall,1850.0,26.0,52.58,-1.98
5294,Walsall,1900.0,86.0,52.58,-1.98
5295,Walsall,1950.0,115.0,52.58,-1.98
5296,Walsall,2000.0,171.0,52.58,-1.98
5313,Warminster,700.0,0.0,51.205,-2.181
5314,Warminster,800.0,0.0,51.205,-2.181
5315,Warminster,900.0,1.0,51.205,-2.181
5316,Warminster,1000.0,1.0,51.205,-2.181
5317,Warminster,1100.0,1.0,51.205,-2.181
5318,Warminster,1200.0,1.0,51.205,-2.181
5319,Warminster,1300.0,1.0,51.205,-2.181
5320,Warminster,1400.0,1.0,51.205,-2.181
5321,Warminster,1500.0,2.0,51.205,-2.181
5322,Warminster,1550.0,2.0,51.205,-2.181
5323,Warminster,1600.0,2.0,51.205,-2.181
5324,Warminster,1650.0,3.0,51.205,-2.181
5325,Warminster,1700.0,3.0,51.205,-2.181
5326,Warminster,1750.0,5.0,51.205,-2.181
5327,Warminster,1800.0,7.0,51.205,-2.181
5328,Warminster,1850.0,8.0,51.205,-2.181
5329,Warminster,1900.0,6.0,51.205,-2.181
5330,Warminster,1950.0,11.0,51.205,-2.181
5331,Warminster,2000.0,19.0,51.205,-2.181
5334,Warrington,700.0,0.0,53.3917,-2.5972
5335,Warrington,800.0,0.0,53.3917,-2.5972
5336,Warrington,900.0,0.0,53.3917,-2.5972
5337,Warrington,1000.0,0.0,53.3917,-2.5972
5338,Warrington,1100.0,0.0,53.3917,-2.5972
5339,Warrington,1200.0,0.0,53.3917,-2.5972
5340,Warrington,1300.0,0.0,53.3917,-2.5972
5341,Warrington,1400.0,0.0,53.3917,-2.5972
5342,Warrington,1500.0,0.0,53.3917,-2.5972
5343,Warrington,1550.0,0.0,53.3917,-2.5972
5344,Warrington,1600.0,0.0,53.3917,-2.5972
5345,Warrington,1650.0,1.0,53.3917,-2.5972
5346,Warrington,1700.0,2.0,53.3917,-2.5972
5347,Warrington,1750.0,4.0,53.3917,-2.5972
5348,Warrington,1800.0,11.0,53.3917,-2.5972
5349,Warrington,1850.0,21.0,53.3917,-2.5972
5350,Warrington,1900.0,64.0,53.3917,-2.5972
5351,Warrington,1950.0,113.0,53.3917,-2.5972
5352,Warrington,2000.0,200.0,53.3917,-2.5972
5355,Warwick,700.0,0.0,52.28,-1.59
5356,Warwick,800.0,0.0,52.28,-1.59
5357,Warwick,900.0,1.0,52.28,-1.59
5358,Warwick,1000.0,1.0,52.28,-1.59
5359,Warwick,1100.0,1.0,52.28,-1.59
5360,Warwick,1200.0,2.0,52.28,-1.59
5361,Warwick,1300.0,2.0,52.28,-1.59
5362,Warwick,1400.0,1.0,52.28,-1.59
5363,Warwick,1500.0,1.0,52.28,-1.59
5364,Warwick,1550.0,2.0,52.28,-1.59
5365,Warwick,1600.0,3.0,52.28,-1.59
5366,Warwick,1650.0,3.0,52.28,-1.59
5367,Warwick,1700.0,3.0,52.28,-1.59
5368,Warwick,1750.0,4.0,52.28,-1.59
5369,Warwick,1800.0,6.0,52.28,-1.59
5370,Warwick,1850.0,11.0,52.28,-1.59
5371,Warwick,1900.0,12.0,52.28,-1.59
5372,Warwick,1950.0,17.0,52.28,-1.59
5373,Warwick,2000.0,24.0,52.28,-1.59
5392,Wellington,700.0,0.0,52.7001,-2.5157
5393,Wellington,700.0,0.0,50.9755,-3.2243
5394,Wellington,800.0,0.0,52.7001,-2.5157
5395,Wellington,800.0,0.0,50.9755,-3.2243
5396,Wellington,900.0,1.0,52.7001,-2.5157
5397,Wellington,900.0,1.0,50.9755,-3.2243
5398,Wellington,1000.0,1.0,52.7001,-2.5157
5399,Wellington,1000.0,1.0,50.9755,-3.2243
5400,Wellington,1100.0,2.0,52.7001,-2.5157
5401,Wellington,1100.0,2.0,50.9755,-3.2243
5402,Wellington,1200.0,2.0,52.7001,-2.5157
5403,Wellington,1200.0,2.0,50.9755,-3.2243
5404,Wellington,1300.0,3.0,52.7001,-2.5157
5405,Wellington,1300.0,3.0,50.9755,-3.2243
5406,Wellington,1400.0,2.0,52.7001,-2.5157
5407,Wellington,1400.0,2.0,50.9755,-3.2243
5408,Wellington,1500.0,1.0,52.7001,-2.5157
5409,Wellington,1500.0,1.0,50.9755,-3.2243
5410,Wellington,1550.0,1.0,52.7001,-2.5157
5411,Wellington,1550.0,1.0,50.9755,-3.2243
5412,Wellington,1600.0,2.0,52.7001,-2.5157
5413,Wellington,1600.0,2.0,50.9755,-3.2243
5414,Wellington,1650.0,2.0,52.7001,-2.5157
5415,Wellington,1650.0,2.0,50.9755,-3.2243
5416,Wellington,1700.0,2.0,52.7001,-2.5157
5417,Wellington,1700.0,2.0,50.9755,-3.2243
5418,Wellington,1750.0,4.0,52.7001,-2.5157
5419,Wellington,1750.0,4.0,50.9755,-3.2243
5420,Wellington,1800.0,8.0,52.7001,-2.5157
5421,Wellington,1800.0,8.0,50.9755,-3.2243
5422,Wellington,1850.0,5.0,52.7001,-2.5157
5423,Wellington,1850.0,5.0,50.9755,-3.2243
5424,Wellington,1900.0,7.0,52.7001,-2.5157
5425,Wellington,1900.0,7.0,50.9755,-3.2243
5426,Wellington,1950.0,11.0,52.7001,-2.5157
5427,Wellington,1950.0,11.0,50.9755,-3.2243
5428,Wellington,2000.0,20.0,52.7001,-2.5157
5429,Wellington,2000.0,20.0,50.9755,-3.2243
5445,West Bromwich,700.0,0.0,52.519,-1.995
5446,West Bromwich,800.0,0.0,52.519,-1.995
5447,West Bromwich,900.0,0.0,52.519,-1.995
5448,West Bromwich,1000.0,0.0,52.519,-1.995
5449,West Bromwich,1100.0,1.0,52.519,-1.995
5450,West Bromwich,1200.0,1.0,52.519,-1.995
5451,West Bromwich,1300.0,1.0,52.519,-1.995
5452,West Bromwich,1400.0,1.0,52.519,-1.995
5453,West Bromwich,1500.0,1.0,52.519,-1.995
5454,West Bromwich,1550.0,1.0,52.519,-1.995
5455,West Bromwich,1600.0,1.0,52.519,-1.995
5456,West Bromwich,1650.0,1.0,52.519,-1.995
5457,West Bromwich,1700.0,1.0,52.519,-1.995
5458,West Bromwich,1750.0,2.0,52.519,-1.995
5459,West Bromwich,1800.0,6.0,52.519,-1.995
5460,West Bromwich,1850.0,35.0,52.519,-1.995
5461,West Bromwich,1900.0,65.0,52.519,-1.995
5462,West Bromwich,1950.0,94.0,52.519,-1.995
5463,West Bromwich,2000.0,137.0,52.519,-1.995
5472,West Ham,700.0,0.0,51.5347,0.0077
5473,West Ham,800.0,0.0,51.5347,0.0077
5474,West Ham,900.0,0.0,51.5347,0.0077
5475,West Ham,1000.0,1.0,51.5347,0.0077
5476,West Ham,1100.0,1.0,51.5347,0.0077
5477,West Ham,1200.0,2.0,51.5347,0.0077
5478,West Ham,1300.0,2.0,51.5347,0.0077
5479,West Ham,1400.0,1.0,51.5347,0.0077
5480,West Ham,1500.0,2.0,51.5347,0.0077
5481,West Ham,1550.0,2.0,51.5347,0.0077
5482,West Ham,1600.0,3.0,51.5347,0.0077
5483,West Ham,1650.0,3.0,51.5347,0.0077
5484,West Ham,1700.0,3.0,51.5347,0.0077
5485,West Ham,1750.0,4.0,51.5347,0.0077
5486,West Ham,1800.0,6.0,51.5347,0.0077
5487,West Ham,1850.0,19.0,51.5347,0.0077
5488,West Ham,1900.0,35.0,51.5347,0.0077
5489,West Ham,1950.0,50.0,51.5347,0.0077
5490,West Ham,2000.0,71.0,51.5347,0.0077
5524,Whitby,700.0,1.0,54.4858,-0.6206
5525,Whitby,800.0,1.0,54.4858,-0.6206
5526,Whitby,900.0,1.0,54.4858,-0.6206
5527,Whitby,1000.0,1.0,54.4858,-0.6206
5528,Whitby,1100.0,1.0,54.4858,-0.6206
5529,Whitby,1200.0,1.0,54.4858,-0.6206
5530,Whitby,1300.0,2.0,54.4858,-0.6206
5531,Whitby,1400.0,1.0,54.4858,-0.6206
5532,Whitby,1500.0,1.0,54.4858,-0.6206
5533,Whitby,1550.0,1.0,54.4858,-0.6206
5534,Whitby,1600.0,2.0,54.4858,-0.6206
5535,Whitby,1650.0,2.0,54.4858,-0.6206
5536,Whitby,1700.0,2.0,54.4858,-0.6206
5537,Whitby,1750.0,4.0,54.4858,-0.6206
5538,Whitby,1800.0,7.0,54.4858,-0.6206
5539,Whitby,1850.0,8.0,54.4858,-0.6206
5540,Whitby,1900.0,12.0,54.4858,-0.6206
5541,Whitby,1950.0,12.0,54.4858,-0.6206
5542,Whitby,2000.0,14.0,54.4858,-0.6206
5548,Whitehaven,700.0,0.0,54.548,-3.5855
5549,Whitehaven,800.0,0.0,54.548,-3.5855
5550,Whitehaven,900.0,0.0,54.548,-3.5855
5551,Whitehaven,1000.0,1.0,54.548,-3.5855
5552,Whitehaven,1100.0,1.0,54.548,-3.5855
5553,Whitehaven,1200.0,1.0,54.548,-3.5855
5554,Whitehaven,1300.0,2.0,54.548,-3.5855
5555,Whitehaven,1400.0,1.0,54.548,-3.5855
5556,Whitehaven,1500.0,2.0,54.548,-3.5855
5557,Whitehaven,1550.0,2.0,54.548,-3.5855
5558,Whitehaven,1600.0,2.0,54.548,-3.5855
5559,Whitehaven,1650.0,3.0,54.548,-3.5855
5560,Whitehaven,1700.0,3.0,54.548,-3.5855
5561,Whitehaven,1750.0,5.0,54.548,-3.5855
5562,Whitehaven,1800.0,9.0,54.548,-3.5855
5563,Whitehaven,1850.0,14.0,54.548,-3.5855
5564,Whitehaven,1900.0,19.0,54.548,-3.5855
5565,Whitehaven,1950.0,22.0,54.548,-3.5855
5566,Whitehaven,2000.0,25.0,54.548,-3.5855
5584,Wigan,700.0,0.0,53.5448,-2.6318
5585,Wigan,800.0,0.0,53.5448,-2.6318
5586,Wigan,900.0,0.0,53.5448,-2.6318
5587,Wigan,1000.0,0.0,53.5448,-2.6318
5588,Wigan,1100.0,0.0,53.5448,-2.6318
5589,Wigan,1200.0,0.0,53.5448,-2.6318
5590,Wigan,1300.0,1.0,53.5448,-2.6318
5591,Wigan,1400.0,1.0,53.5448,-2.6318
5592,Wigan,1500.0,1.0,53.5448,-2.6318
5593,Wigan,1550.0,1.0,53.5448,-2.6318
