Grid-cell,Longitude,Latitude,pdsi_1535,pdsi_1536,pdsi_1535x1536,pdsi_avg_1yr,pdsi_ext_1yr,pdsi_avg_2yr,pdsi_ext_2yr,pdsi_avg_3yr,pdsi_ext_3yr,pdsi_avg_5yr,pdsi_ext_5yr,pdsi_avg_10yr,pdsi_ext_10yr,bng_x,bng_y
4057,30.75,62.75,2.219,1.411,3.1310089999999997,-1.411,1.411,-1.815,1.815,-1.9826666666666668,1.9826666666666668,-0.6100000000000001,1.7691999999999997,0.27130000000000004,1.4608999999999999,2016896.3855412013,1857383.5719594648
4058,31.25,62.75,0.574,1.966,1.1284839999999998,-1.966,1.966,-1.27,1.27,-1.7336666666666665,1.7336666666666665,-0.07779999999999991,2.0026,1.0736,2.1138000000000003,2039736.4382634636,1870571.190601003
4059,31.75,62.75,4.178,3.042,12.709475999999999,-3.042,3.042,-3.61,3.61,-3.2449999999999997,3.2449999999999997,-1.4398,2.4541999999999997,-0.5119,1.6505000000000003,2062486.8535487263,1883959.48707124
4060,32.25,62.75,2.065,3.853,7.956445,-3.853,3.853,-2.959,2.959,-3.0566666666666666,3.0566666666666666,-1.2147999999999999,2.4532,0.36629999999999996,2.2003000000000004,2085145.874633669,1897548.3415750107
4061,32.75,62.75,5.251,5.673,29.788923,-5.673,5.673,-5.462,5.462,-4.923666666666667,4.923666666666667,-3.1018,3.3714,-1.8958,2.0878,2107711.7291852813,1911337.6205727588
4062,33.25,62.75,2.482,1.194,2.963508,-1.194,1.194,-1.838,1.838,-2.1533333333333333,2.1533333333333333,-0.6602,1.9238,0.0867,1.5358999999999998,2130182.629302102,1925327.1762498023
4063,33.75,62.75,3.07,3.452,10.59764,-3.452,3.452,-3.261,3.261,-3.747,3.747,-2.3592,2.4896000000000003,-1.2246000000000001,1.448,2152556.771528369,1939516.845979332
4064,34.75,62.75,2.613,1.629,4.256577,-1.629,1.629,-2.121,2.121,-3.185,3.185,-1.7622,2.385,-0.55,1.7413999999999998,2197007.490892655,1968495.799764168
4065,35.25,62.75,1.536,1.903,2.9230080000000003,-1.903,1.903,-1.7195,1.7195,-2.4410000000000003,2.4410000000000003,-1.5956,2.186,-0.4744999999999999,1.5617,2219080.3836624892,1983284.6795894857
4066,36.25,62.75,4.338,3.129,13.573602000000001,-3.129,3.129,-3.7335000000000003,3.7335000000000003,-3.315,3.315,-1.4038,2.5742000000000003,-0.20720000000000005,1.8238000000000003,2262911.90915404,2013460.1077315137
4067,36.75,62.75,3.904,3.842,14.999168,-3.842,3.842,-3.873,3.873,-3.361666666666667,3.361666666666667,-2.1644,2.4040000000000004,-1.9847000000000001,2.1045000000000003,2284666.765617251,2028846.148007736
4068,37.25,62.75,2.9,3.418,9.9122,-3.418,3.418,-3.159,3.159,-3.171666666666667,3.171666666666667,-1.6518000000000002,2.5829999999999997,-0.2842000000000001,1.8332000000000002,2306311.808534678,2044430.702900643
4069,37.75,62.75,4.354,4.32,18.80928,-4.32,4.32,-4.337,4.337,-3.466666666666667,3.466666666666667,-1.4940000000000002,2.6660000000000004,-0.561,1.6666,2327845.11218597,2060213.4712857818
4070,38.25,62.75,4.755,4.508,21.43554,-4.508,4.508,-4.6315,4.6315,-3.7679999999999993,3.7679999999999993,-1.6515999999999997,2.8699999999999997,-0.6327999999999999,1.8081999999999998,2349264.736060296,2076194.1321542747
4071,38.75,62.75,4.535,4.053,18.380355,-4.053,4.053,-4.2940000000000005,4.2940000000000005,-3.536,3.536,-1.4432,2.8,-0.35309999999999997,1.8420999999999998,2370568.7250180347,2092372.3440280906
4072,39.25,62.75,4.722,5.047,23.831934,-5.047,5.047,-4.8845,4.8845,-3.847,3.847,-1.6532,2.9632000000000005,-0.5317000000000001,1.8485000000000003,2391755.109469028,2108747.7443723455
4073,39.75,62.75,5.276,5.767,30.426692,-5.767,5.767,-5.5215,5.5215,-4.338333333333334,4.338333333333334,-1.9236,3.2824,-0.7009,2.0025000000000004,2412821.905567687,2125319.949005032
4074,40.25,62.75,0.903,-0.656,-0.592368,0.656,0.656,-0.1235,0.7795000000000001,-0.4283333333333334,0.8656666666666667,1.1809999999999996,1.9574000000000003,1.5569,1.9450999999999996,2433767.1154252943,2142088.5515045975
4075,40.75,62.75,4.622,5.251,24.270122,-5.251,5.251,-4.9365000000000006,4.9365000000000006,-4.969,4.969,-2.7262,3.8306000000000004,-1.1951,2.3079,2454588.7273397623,2159053.1226157984
4076,41.25,62.75,-0.159,-1.859,0.295581,1.859,1.859,1.009,1.009,0.10000000000000002,1.2453333333333332,1.343,2.0302,1.6596,2.0031999999999996,2475284.716043175,2176213.209654266
4077,41.75,62.75,-0.806,-2.579,2.0786740000000004,2.579,2.579,1.6925000000000001,1.6925000000000001,1.0270000000000001,1.2296666666666667,2.0898,2.2114000000000003,1.9748,2.0356,2495853.042967369,2193568.335910255
4078,42.25,62.75,-0.969,-2.417,2.3420729999999996,2.417,2.417,1.6929999999999998,1.6929999999999998,1.2013333333333334,1.2013333333333334,2.1302,2.1302,1.8732,1.8732,2516291.6565278447,2211118.0000520763
4079,42.75,62.75,-0.532,-1.325,0.7049,1.325,1.325,0.9285,0.9285,0.3916666666666666,0.8463333333333333,1.234,1.5068000000000001,1.2162,1.3526,2536598.4924262664,2228861.675529663
4080,43.25,62.75,3.321,1.855,6.160455000000001,-1.855,1.855,-2.588,2.588,-2.615,2.615,-0.7324,2.4056,0.21679999999999996,1.7858,2556771.473971804,2246798.80997886
4081,43.75,62.75,0.522,-0.952,-0.496944,0.952,0.952,0.21499999999999997,0.737,-0.7756666666666666,1.4103333333333332,0.06339999999999998,1.375,0.9131,1.5689,2576808.512421555,2264928.82462689
4082,44.25,62.75,-0.579,-2.272,1.3154879999999998,2.272,2.272,1.4255,1.4255,0.7606666666666667,1.14,1.7404,1.968,1.6956,1.8094000000000001,2596707.5073402803,2283251.1136996155
4083,44.75,62.75,1.151,0.453,0.5214030000000001,-0.453,0.453,-0.802,0.802,-1.309,1.309,0.1717999999999999,1.7426,0.4335,1.3311,2616466.3469796637,2301765.043831134
4084,8.75,63.25,-4.535,-2.106,9.55071,2.106,2.106,3.3205,3.3205,2.9586666666666663,2.9586666666666663,1.8676000000000001,2.4536000000000002,2.5111,2.8040999999999996,937905.704376906,1531094.370811681
4085,9.25,63.25,-1.006,-3.657,3.678942,3.657,3.657,2.3315,2.3315,1.2793333333333334,1.8293333333333333,1.8195999999999999,2.1496000000000004,2.4945,2.6595,962734.5992952441,1535404.163687577
4086,9.75,63.25,-3.089,-4.566,14.104374,4.566,4.566,3.8274999999999997,3.8274999999999997,2.5366666666666666,2.5666666666666664,1.5972,1.6743999999999999,2.5564999999999998,2.5950999999999995,987537.3456489454,1539910.3539170811
4087,10.25,63.25,-1.543,-2.827,4.362061,2.827,2.827,2.185,2.185,1.2293333333333332,1.684,1.7084,1.9812,2.0189,2.1552999999999995,1012312.7275746361,1544613.001631655
4088,10.75,63.25,-2.082,-2.1,4.3722,2.1,2.1,2.091,2.091,1.8743333333333332,1.8743333333333332,1.8976,1.8976,1.9962,1.9962,1037059.522286789,1549512.1682185403
4089,11.25,63.25,-0.314,0.448,-0.140672,-0.448,0.448,-0.067,0.381,0.4093333333333334,0.7080000000000001,0.23400000000000004,0.5628,1.135,1.2993999999999999,1061776.4998013447,1554607.9161458083
4090,11.75,63.25,1.642,-0.095,-0.15599,0.095,0.095,-0.7735,0.8684999999999999,-0.365,0.7296666666666667,-0.5122,0.8781999999999999,0.06399999999999999,0.9084,1086462.4226617638,1559900.3087798387
4091,12.25,63.25,0.552,0.433,0.239016,-0.433,0.433,-0.49250000000000005,0.49250000000000005,-0.7989999999999999,0.7989999999999999,-0.2864,0.6723999999999999,0.601,1.0803999999999998,1111116.0456676441,1565389.410195171
4092,12.75,63.25,-1.287,-0.138,0.177606,0.138,0.138,0.7124999999999999,0.7124999999999999,0.17899999999999996,0.7709999999999999,0.0824,0.4875999999999999,1.0912000000000002,1.2938,1135736.115606038,1571075.2849767385
4093,13.25,63.25,1.041,0.525,0.546525,-0.525,0.525,-0.7829999999999999,0.7829999999999999,-1.192,1.192,-0.3587999999999999,1.0716,0.5679000000000001,1.2831000000000001,1160321.370985608,1576957.9980144291
4094,13.75,63.25,-3.251,-3.223,10.477972999999999,3.223,3.223,3.237,3.237,2.236,2.236,1.1108,1.5723999999999998,1.9897000000000002,2.2205000000000004,1184870.5417737677,1583037.6142899406
4095,14.25,63.25,-3.293,-3.935,12.957955,3.935,3.935,3.614,3.614,2.3993333333333333,2.4193333333333333,1.2222000000000002,1.669,2.4744999999999995,2.6978999999999997,1209382.3491369472,1589314.1986559397
4096,14.75,63.25,-1.679,-2.858,4.798582000000001,2.858,2.858,2.2685,2.2685,1.374666666666667,1.6500000000000001,1.3158,1.4809999999999999,2.1045,2.1871,1233855.5051841442,1595787.8156074474
4097,15.75,63.25,-3.594,-1.638,5.886971999999999,1.638,1.638,2.6159999999999997,2.6159999999999997,1.8046666666666666,1.8046666666666666,0.9176,1.4372,1.5593,1.8191000000000002,1282680.664964939,1609326.402032807
4098,16.25,63.25,-1.556,-2.989,4.650884,2.989,2.989,2.2725,2.2725,1.2266666666666666,1.8033333333333335,0.5676,1.4424,1.6179000000000001,2.0553,1307030.0453704027,1616391.4965421003
4099,16.75,63.25,-2.881,-0.945,2.7225449999999998,0.945,0.945,1.9129999999999998,1.9129999999999998,2.041,2.041,1.871,1.871,2.0364,2.0364,1331335.5273162408,1623653.8731959637
4100,17.25,63.25,-2.985,-2.506,7.480409999999999,2.506,2.506,2.7455,2.7455,1.514333333333333,2.146333333333333,1.0706,1.671,2.1384999999999996,2.4387,1355595.7739035347,1631113.5909993104
4101,17.75,63.25,-0.274,0.027,-0.007398,-0.027,0.027,0.12350000000000001,0.15050000000000002,-0.7753333333333333,0.9580000000000001,0.02139999999999998,1.1922000000000001,0.9331000000000002,1.5185,1379809.4377151816,1638770.7070637867
4102,18.25,63.25,-0.087,0.445,-0.038715,-0.445,0.445,-0.179,0.266,-1.2053333333333331,1.2633333333333334,-0.13400000000000006,1.3788,0.7811999999999999,1.5376,1403975.160587024,1646625.2763243185
4103,18.75,63.25,-0.133,1.377,-0.183141,-1.377,1.377,-0.622,0.755,-1.619,1.7076666666666667,-0.9882,1.3494,-0.5957999999999999,1.0548,1428091.5733836438,1654677.3512477528
4104,22.25,63.25,0.611,1.07,0.6537700000000001,-1.07,1.07,-0.8405,0.8405,-1.3303333333333336,1.3303333333333336,-0.46699999999999997,1.1294,0.1925,1.0847000000000002,1595408.3705697462,1716575.7812749716
4105,22.75,63.25,0.61,0.937,0.57157,-0.937,0.937,-0.7735000000000001,0.7735000000000001,-1.3203333333333334,1.3203333333333334,-0.30840000000000006,1.2760000000000002,0.5846,1.3767999999999998,1619079.6273772402,1726209.3917250773
4106,23.25,63.25,0.995,2.128,2.11736,-2.128,2.128,-1.5615,1.5615,-1.947,1.947,-1.0426,1.6461999999999999,0.19870000000000002,1.5431,1642688.7237516951,1736040.816986423
4107,23.75,63.25,0.269,1.464,0.393816,-1.464,1.464,-0.8665,0.8665,-1.3709999999999998,1.3709999999999998,-0.6956,1.3724,0.37570000000000003,1.4097000000000002,1666234.1696825994,1746070.0670806798
4108,24.25,63.25,1.292,2.098,2.710616,-2.098,2.098,-1.6949999999999998,1.6949999999999998,-2.0243333333333333,2.0243333333333333,-0.9463999999999999,1.7091999999999998,0.40370000000000006,1.7315,1689714.4620880536,1756297.145835206
4109,24.75,63.25,0.624,1.852,1.155648,-1.852,1.852,-1.238,1.238,-1.377,1.377,-0.25860000000000005,1.3938000000000001,1.1734,1.9995999999999998,1713128.084662946,1766722.0504973044
4110,25.25,63.25,1.367,2.759,3.771553,-2.759,2.759,-2.0629999999999997,2.0629999999999997,-2.0026666666666664,2.0026666666666664,-0.6529999999999999,1.7502,0.5300999999999998,1.7317,1736473.5077346873,1777344.7713407981
4111,25.75,63.25,1.79,3.024,5.41296,-3.024,3.024,-2.407,2.407,-2.025,2.025,-0.36,2.0700000000000003,0.5465000000000001,1.7614999999999998,1759749.1881267608,1788165.2912649675
4112,26.75,63.25,0.89,2.663,2.3700699999999997,-2.663,2.663,-1.7765,1.7765,-1.788,1.788,-0.449,1.6965999999999997,0.18750000000000006,1.3123,1806085.079884323,1810399.6206205033
4113,27.25,63.25,2.007,2.72,5.459040000000001,-2.72,2.72,-2.3635,2.3635,-2.7823333333333338,2.7823333333333338,-1.2052,2.1336000000000004,0.22669999999999998,1.8961,1829142.136263811,1821813.3552626749
4114,28.25,63.25,0.729,0.932,0.679428,-0.932,0.932,-0.8305,0.8305,-1.2146666666666668,1.2146666666666668,-0.1708,1.2868,0.7298,1.4586000000000001,1875026.4779752921,1845233.710239006
4115,29.25,63.25,0.81,1.002,0.81162,-1.002,1.002,-0.906,0.906,-0.9293333333333335,0.9293333333333335,0.04940000000000002,1.1645999999999999,1.2480999999999998,1.8056999999999999,1920593.6378271629,1869444.1276562344
4116,29.75,63.25,1.778,2.062,3.6662359999999996,-2.062,2.062,-1.92,1.92,-1.6733333333333331,1.6733333333333331,-0.4206,1.5874,0.06479999999999997,1.1418,1943254.1635760232,1881845.4013823788
4117,30.25,63.25,1.556,1.503,2.3386679999999997,-1.503,1.503,-1.5295,1.5295,-1.4783333333333333,1.4783333333333333,-0.378,1.3960000000000001,0.1680000000000001,1.1064,1965830.4320798146,1894443.9185700777
4118,30.75,63.25,4.098,3.205,13.13409,-3.205,3.205,-3.6515,3.6515,-3.2306666666666666,3.2306666666666666,-1.3808,2.4959999999999996,-0.5164,1.5904000000000003,1988320.7595306365,1907239.5646909433
4119,31.75,63.25,2.655,1.918,5.092289999999999,-1.918,1.918,-2.2864999999999998,2.2864999999999998,-2.35,2.35,-0.7395999999999999,2.0804,0.2258,1.6358000000000001,2033036.783965655,1933421.7238021675
4120,32.25,63.25,2.759,2.718,7.498962,-2.718,2.718,-2.7385,2.7385,-2.7616666666666667,2.7616666666666667,-1.052,2.262,0.27379999999999993,1.9308,2055259.0412063068,1946807.9444570115
4121,33.25,63.25,2.892,2.148,6.212016,-2.148,2.148,-2.52,2.52,-2.634,2.634,-0.8612,2.2996,-0.2318,1.6564,2099423.3380889893,1974169.8348124402
4122,33.75,63.25,1.706,0.795,1.35627,-0.795,0.795,-1.2505,1.2505,-1.8036666666666665,1.8036666666666665,-0.4968,1.6675999999999997,0.3063,1.4165,2121361.8514195103,1988145.1282130594
4123,34.25,63.25,2.693,2.5,6.7325,-2.5,2.5,-2.5965,2.5965,-3.248666666666667,3.248666666666667,-1.839,2.2598,-0.8077,1.4667,2143202.2331780475,2002316.3777939663
4124,34.75,63.25,2.868,3.259,9.346812,-3.259,3.259,-3.0635,3.0635,-3.3706666666666667,3.3706666666666667,-1.9082000000000001,2.7830000000000004,-0.4484,1.9279999999999997,2164942.6843456402,2016683.3569764835
4125,35.25,63.25,2.403,2.769,6.653907,-2.769,2.769,-2.5860000000000003,2.5860000000000003,-3.097,3.097,-1.8558,2.6894,-0.41370000000000007,1.8997,2186581.391663552,2031245.8228721768
4126,35.75,63.25,2.753,3.148,8.666444,-3.148,3.148,-2.9505,2.9505,-3.3986666666666667,3.3986666666666667,-2.2416,2.916,-0.6527000000000001,1.9767,2208116.527712929,2046003.51575431
4127,36.25,63.25,5.49,4.72,25.9128,-4.72,4.72,-5.105,5.105,-5.463333333333334,5.463333333333334,-3.2474,3.9026000000000005,-1.5364999999999998,2.3419,2229546.251008421,2060956.158525032
4128,36.75,63.25,2.534,2.142,5.427827999999999,-2.142,2.142,-2.338,2.338,-2.4746666666666663,2.4746666666666663,-1.3948,1.6044,0.04600000000000004,1.5455999999999999,2250868.7061060597,2076103.4561785506
4129,37.25,63.25,4.673,4.789,22.378997,-4.789,4.789,-4.731,4.731,-4.732333333333334,4.732333333333334,-3.1315999999999997,3.1315999999999997,-2.1642,2.2748000000000004,2272082.0237257127,2091445.095260641
4130,37.75,63.25,-0.771,0.596,-0.459516,-0.596,0.596,0.08750000000000002,0.6835,0.17500000000000002,0.5723333333333334,0.493,0.7314,0.15859999999999994,0.7462,2293184.3208883787,2106980.7433247766
4131,38.25,63.25,4.736,5.029,23.817344,-5.029,5.029,-4.8825,4.8825,-3.823333333333333,3.823333333333333,-1.6238,2.9642,-0.5376,1.8552,2314173.701068649,2122710.0483852355
4132,38.75,63.25,4.834,5.133,24.812921999999997,-5.133,5.133,-4.983499999999999,4.983499999999999,-3.893333333333333,3.893333333333333,-1.627,3.0449999999999995,-0.5075999999999999,1.921,2335048.2543625915,2138632.6383675393
4133,39.25,63.25,5.413,5.994,32.445522,-5.994,5.994,-5.7035,5.7035,-4.503,4.503,-2.1128,3.2908,-0.9117999999999998,1.9472,2355806.057671366,2154748.120556566
4134,39.75,63.25,-0.595,-1.327,0.789565,1.327,1.327,0.961,0.961,-0.24466666666666667,1.526,0.6023999999999999,1.6648,1.4831,2.0143,2376445.1749008284,2171056.081042753
4135,40.25,63.25,-1.732,-3.014,5.220248,3.014,3.014,2.3729999999999998,2.3729999999999998,1.0819999999999999,2.0820000000000003,1.5486,2.1486,2.0529,2.3529,2396963.657177411,2187556.0841667587
4136,40.75,63.25,-0.605,-2.552,1.54396,2.552,2.552,1.5785,1.5785,0.6856666666666666,1.4189999999999998,1.6796,2.1195999999999997,1.8106000000000002,2.0306,2417359.543080518,2204247.67196301
4137,41.25,63.25,1.578,-0.225,-0.35505000000000003,0.225,0.225,-0.6765,0.9015000000000001,-1.1809999999999998,1.331,0.36399999999999993,1.8711999999999995,0.8829,1.6365000000000003,2437630.8588917255,2221130.363602556
4138,41.75,63.25,-0.561,-2.542,1.426062,2.542,2.542,1.5514999999999999,1.5514999999999999,0.6613333333333333,1.407333333333333,1.6893999999999998,2.137,1.8032,2.027,2457775.618861001,2238203.654835702
4139,42.25,63.25,-0.196,-0.846,0.165816,0.846,0.846,0.521,0.521,-0.11533333333333333,0.8099999999999999,1.0004000000000002,1.5556,1.2123,1.4899,2477791.8254901962,2255467.0174348224
4140,42.75,63.25,2.053,1.567,3.2170509999999997,-1.567,1.567,-1.81,1.81,-2.4836666666666667,2.4836666666666667,-0.9985999999999999,1.9817999999999998,-0.10359999999999998,1.5608,2497677.4698340404,2272919.898637904
4141,43.25,63.25,2.703,2.287,6.181761,-2.287,2.287,-2.495,2.495,-2.4403333333333332,2.4403333333333332,-1.1266,1.8018,-0.6755,1.3062999999999998,2517430.531818845,2290561.7205932457
4142,43.75,63.25,3.05,3.416,10.4188,-3.416,3.416,-3.2329999999999997,3.2329999999999997,-3.5413333333333337,3.5413333333333337,-2.1605999999999996,2.8554000000000004,-0.766,1.8384,2537048.980579128,2308391.8798058755
4143,44.25,63.25,-2.363,-2.3,5.4349,2.3,2.3,2.3315,2.3315,1.0396666666666665,2.069,1.2702,1.8878,1.4940000000000002,1.8028,2556530.7748123487,2326409.7465861575
4144,44.75,63.25,-3.689,-2.615,9.646735000000001,2.615,2.615,3.152,3.152,1.7880000000000003,2.4146666666666667,1.7082000000000002,2.0842,1.9061999999999997,2.0942,2575873.8631519303,2344614.6645011767
4145,9.75,63.75,-4.865,-1.238,6.02287,1.238,1.238,3.0515,3.0515,2.6253333333333333,2.6253333333333333,1.0556,2.0948,1.4427999999999999,2.1274,977300.2661698946,1594904.6321862903
4146,11.25,63.75,-3.721,-0.88,3.27448,0.88,0.88,2.3005,2.3005,1.623,1.623,1.3046000000000002,1.3046000000000002,0.9611000000000001,1.2503000000000002,1050228.8938713223,1609405.6738917418
4147,11.75,63.75,-3.107,-1.008,3.1318560000000004,1.008,1.008,2.0575,2.0575,1.7323333333333333,1.7323333333333333,0.7382000000000001,1.3406,1.2063,1.6037,1074477.7289208686,1614627.0224513889
4148,12.25,63.75,0.676,0.504,0.340704,-0.504,0.504,-0.5900000000000001,0.5900000000000001,-0.9306666666666668,0.9306666666666668,-0.36800000000000005,0.7488,0.7075000000000001,1.2659,1098694.139752842,1620042.2830911914
4149,12.75,63.75,-2.824,-1.476,4.1682239999999995,1.476,1.476,2.15,2.15,1.6420000000000001,1.6420000000000001,0.8084,1.162,1.3047999999999997,1.5013999999999998,1122876.8728906892,1625651.5026726874
4150,13.25,63.75,-3.694,-1.795,6.63073,1.795,1.795,2.7445,2.7445,2.151333333333333,2.151333333333333,1.2289999999999999,1.7282,1.6476,1.8972000000000002,1147024.667040373,1631454.7277896334
4151,13.75,63.75,-2.99,-0.89,2.6611000000000002,0.89,0.89,1.9400000000000002,1.9400000000000002,1.7186666666666666,1.7186666666666666,0.892,1.3748,1.3858000000000001,1.6271999999999998,1171136.2528443977,1637452.00456177
4152,14.25,63.75,-3.06,-0.967,2.9590199999999998,0.967,0.967,2.0135,2.0135,1.7716666666666665,1.7716666666666665,0.9418,1.4114,1.4450000000000003,1.6798000000000002,1195210.3526390102,1643643.37842119
4153,14.75,63.75,-2.004,-1.759,3.5250359999999996,1.759,1.759,1.8815,1.8815,1.469,1.469,0.6772,1.4560000000000002,1.3214000000000001,1.7108,1219245.6802147306,1650028.8938913185
4154,15.25,63.75,-2.144,-0.91,1.95104,0.91,0.91,1.5270000000000001,1.5270000000000001,0.856,1.18,0.38420000000000004,1.3934,1.183,1.6875999999999998,1243240.9405803657,1656608.5943584472
4155,15.75,63.75,-3.176,-1.013,3.217288,1.013,1.013,2.0945,2.0945,1.8256666666666668,1.8256666666666668,0.9586,1.4629999999999999,1.4931999999999999,1.7454,1267194.8297306583,1663382.521835853
4156,16.25,63.75,-1.57,-2.214,3.4759800000000003,2.214,2.214,1.892,1.892,1.2663333333333333,1.2663333333333333,0.575,1.4142,1.4124,1.8319999999999996,1291106.0344177394,1670350.7167204563
4157,16.75,63.75,-2.958,-1.752,5.182416,1.752,1.752,2.355,2.355,1.4696666666666667,1.6703333333333334,0.9184000000000001,1.6636000000000002,1.8064,2.1789999999999994,1314973.2319265394,1677513.2175420206
4158,17.25,63.75,2.072,2.499,5.1779280000000005,-2.499,2.499,-2.2855,2.2855,-2.6123333333333334,2.6123333333333334,-1.5524,2.2812,-0.05299999999999998,1.8638,1338795.0898543396,1684870.0607048795
4159,17.75,63.75,0.055,0.554,0.030470000000000004,-0.554,0.554,-0.30450000000000005,0.30450000000000005,-1.14,1.14,-0.3074,1.2302,0.5019,1.2707,1362570.2658946267,1692421.2802221947
4160,18.25,63.75,0.672,0.168,0.11289600000000001,-0.168,0.168,-0.42000000000000004,0.42000000000000004,-0.8530000000000001,0.8530000000000001,0.04479999999999996,1.0684,0.5810000000000001,1.0928,1386297.4076254328,1700166.9074427315
4161,18.75,63.75,2.284,1.595,3.6429799999999997,-1.595,1.595,-1.9394999999999998,1.9394999999999998,-2.0919999999999996,2.0919999999999996,-0.8229999999999998,1.6873999999999998,-0.2189,1.2809,1409975.152302343,1708106.9707701528
4162,19.25,63.75,0.237,-0.358,-0.08484599999999999,0.358,0.358,0.0605,0.2975,-0.7786666666666666,1.0173333333333334,-0.18739999999999998,0.8901999999999999,0.2102,0.9458,1433602.1266563563,1716241.495374835
4163,19.75,63.75,-0.488,-1.245,0.60756,1.245,1.245,0.8665,0.8665,0.08833333333333337,1.067,0.5206000000000001,1.1078000000000001,0.6277999999999999,1.0094,1457176.9466967932,1724570.5028981967
4164,23.25,63.75,-0.289,0.922,-0.266458,-0.922,0.922,-0.3165,0.6055,-0.996,1.1886666666666668,-0.37720000000000004,1.2288,0.5218,1.3248,1620621.7733737337,1788320.0106034388
4165,23.75,63.75,1.459,1.2,1.7508000000000001,-1.2,1.2,-1.3295,1.3295,-1.5326666666666666,1.5326666666666666,-0.19759999999999994,1.6416,0.3608999999999999,1.3822999999999999,1643728.1879360075,1798205.1336273975
4166,24.25,63.75,1.106,0.667,0.7377020000000001,-0.667,0.667,-0.8865000000000001,0.8865000000000001,-0.9979999999999999,0.9979999999999999,0.522,1.7196000000000002,1.2134,1.8122000000000003,1666769.480028207,1808284.7230741654
4167,24.75,63.75,2.333,1.742,4.0640860000000005,-1.742,1.742,-2.0375,2.0375,-1.8953333333333333,1.8953333333333333,0.16900000000000012,2.4434000000000005,0.9169,2.0541,1689744.1488576988,1818558.747401309
4168,25.75,63.75,1.591,0.817,1.299847,-0.817,0.817,-1.204,1.204,-1.7586666666666666,1.7586666666666666,-0.25,1.8603999999999998,0.9634,2.0186,1735487.5509489395,1839689.9377980903
4169,26.25,63.75,3.305,4.256,14.066080000000001,-4.256,4.256,-3.7805,3.7805,-3.189333333333334,3.189333333333334,-1.1446,2.6826,-0.07010000000000009,1.8435000000000001,1758253.219664022,1850547.002896662
4170,26.75,63.75,0.628,2.547,1.5995160000000002,-2.547,2.547,-1.5875000000000001,1.5875000000000001,-1.7250000000000003,1.7250000000000003,-0.5008000000000001,1.5692,0.1358,1.2568000000000001,1780946.1358069181,1861598.3001456994
4171,27.25,63.75,1.824,2.293,4.182432,-2.293,2.293,-2.0585,2.0585,-2.271333333333333,2.271333333333333,-0.9068000000000002,1.8188000000000002,0.38100000000000006,1.7438000000000002,1803564.734975661,1872843.7577534032
4172,27.75,63.75,1.246,2.152,2.681392,-2.152,2.152,-1.699,1.699,-2.2146666666666666,2.2146666666666666,-1.1032,1.5543999999999998,-0.04540000000000002,1.2833999999999999,1826107.4397518127,1884283.2946725804
4173,28.75,63.75,1.107,1.42,1.57194,-1.42,1.42,-1.2635,1.2635,-1.5363333333333333,1.5363333333333333,-0.4532,1.3904,0.5018,1.4236,1870958.7909117793,1907744.2334677738
4174,29.25,63.75,1.801,1.956,3.5227559999999998,-1.956,1.956,-1.8784999999999998,1.8784999999999998,-1.9169999999999998,1.9169999999999998,-0.6874,1.613,0.04599999999999995,1.1962,1893264.216721163,1919765.4231819815
4175,29.75,63.75,1.953,1.653,3.2283090000000003,-1.653,1.653,-1.803,1.803,-1.9803333333333335,1.9803333333333335,-0.7205999999999999,1.6558,0.04259999999999997,1.2308,1915487.3068802936,1931980.2670168171
4176,30.25,63.75,2.816,2.706,7.620095999999999,-2.706,2.706,-2.761,2.761,-2.448333333333333,2.448333333333333,-0.7362,2.2018,0.4417,1.9106999999999998,1937626.4179073214,1944388.6312562418
4177,30.75,63.75,2.68,2.241,6.00588,-2.241,2.241,-2.4605,2.4605,-2.4280000000000004,2.4280000000000004,-0.8168000000000001,2.0968,0.2877,1.7445,1959679.8929796817,1956990.3703282024
4178,31.25,63.75,2.377,2.16,5.13432,-2.16,2.16,-2.2685,2.2685,-2.385,2.385,-0.7577999999999999,2.1042,0.38980000000000004,1.8207999999999998,1981646.0619154172,1969785.3263499085
4179,31.75,63.75,2.607,2.611,6.806877000000001,-2.611,2.611,-2.609,2.609,-2.5873333333333335,2.5873333333333335,-1.0522,2.0526,-0.07930000000000006,1.4731,2003523.241165323,1982773.328667463
4180,32.25,63.75,2.899,2.435,7.059065,-2.435,2.435,-2.667,2.667,-2.7046666666666668,2.7046666666666668,-1.2108,2.0347999999999997,-0.47780000000000006,1.3215999999999999,2025309.7338162125,1995954.19338998
4181,32.75,63.75,3.304,2.914,9.627856,-2.914,2.914,-3.109,3.109,-3.5346666666666664,3.5346666666666664,-2.0048,2.3792,-0.6921999999999999,1.7574,2047003.829605563,2009327.7229184373
4182,33.75,63.75,5.027,3.725,18.725575,-3.725,3.725,-4.376,4.376,-4.048333333333333,4.048333333333333,-1.9404,2.9175999999999997,-0.7777000000000001,1.9157,2090107.9229727355,2036651.9145939094
4183,34.25,63.75,0.625,1.152,0.72,-1.152,1.152,-0.8885,0.8885,-1.2846666666666666,1.2846666666666666,-0.3554,1.1862,-0.024999999999999977,0.8859999999999999,2111514.4335757094,2050602.1086916192
